LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1755628912.492318,2631719,33002,1,SR,1,100,0.133333
1755628913.026325,2632253,33139,1,SR,1,100,0.400000
1755628913.825335,2633052,33286,1,SR,1,100,0.533333
1755628914.626344,2633853,33362,1,SR,1,100,0.200000
1755628915.359353,2634586,33463,1,SR,1,100,0.066667
1755628915.693357,2634920,33532,1,SR,1,100,0.133333
1755628915.959361,2635186,33616,1,SR,1,100,0.400000
1755628916.625369,2635852,33734,1,SR,1,100,0.400000
1755628917.158375,2636385,33803,1,SR,1,100,0.266667
1755628917.558380,2636785,33839,1,SR,1,100,0.066667
1755628917.892384,2637119,33922,1,SR,1,100,0.266667
1755628918.691394,2637918,34090,1,SR,1,100,0.466667
1755628919.691406,2638918,34182,1,SR,1,100,0.066667
1755628920.292413,2639519,34297,1,SR,1,100,0.133333
1755628920.558416,2639785,34334,1,SR,1,100,0.066667
1755628921.025422,2640252,34434,1,SR,1,100,0.266667
1755628921.425427,2640652,34469,1,SR,1,100,0.066667
1755628921.625429,2640852,34522,1,SR,1,100,0.133333
1755628921.891433,2641118,34574,1,SR,1,100,0.200000
1755628922.491440,2641718,34675,1,SR,1,100,0.200000
1755628922.825444,2642052,34712,1,SR,1,100,0.066667
1755628923.025446,2642252,34763,1,SR,1,100,0.133333
1755628923.291450,2642518,34798,1,SR,1,100,0.133333
1755628924.091459,2643318,34981,1,SR,1,100,0.400000
1755628924.758468,2643985,35039,1,SR,1,100,0.133333
1755628925.158472,2644385,35091,1,SR,1,100,0.066667
1755628925.358475,2644585,35158,1,SR,1,100,0.266667
1755628925.891481,2645118,35228,1,SR,1,100,0.133333
1755628926.291486,2645518,35295,1,SR,1,100,0.066667
1755628926.491489,2645718,35396,1,SR,1,100,0.466667
1755628927.091496,2646318,35431,1,SR,1,100,0.066667
1755628927.558502,2646785,35500,1,SR,1,100,0.066667
1755628927.758504,2646985,35587,1,SR,1,100,0.333333
1755628928.358511,2647585,35654,1,SR,1,100,0.133333
1755628928.891518,2648118,35821,1,SR,1,100,0.600000
1755628929.757528,2648984,35872,1,SR,1,100,0.066667
1755628930.090532,2649317,35997,1,SR,1,100,0.533333
1755628930.890542,2650117,36047,1,SR,1,100,0.066667
1755628931.224546,2650451,36148,1,SR,1,100,0.266667
1755628931.624551,2650851,36184,1,SR,1,100,0.066667
1755628931.958555,2651185,36237,1,SR,1,100,0.066667
