LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752174606.787254,218565.000,33769,3,PG,1,100,2513
1752174606.827254,218605.000,33769,3,PG,1,100,2517
1752174606.867254,218645.000,33783,2,PG,1,100,2512
1752174606.907254,218685.000,33783,2,PG,1,100,2510
1752174606.947254,218725.000,33800,3,PG,1,100,2491
1752174606.987254,218765.000,33800,3,PG,1,100,2497
1752174607.027254,218805.000,33800,3,PG,1,100,2506
1752174607.067254,218845.000,33817,2,PG,1,100,2516
1752174607.107254,218885.000,33817,2,PG,1,100,2526
1752174607.147254,218925.000,33834,3,PG,1,100,2514
1752174607.187254,218965.000,33834,3,PG,1,100,2509
1752174607.227254,219005.000,33834,3,PG,1,100,2515
1752174607.267254,219045.000,33853,2,PG,1,100,2505
1752174607.307254,219085.000,33853,2,PG,1,100,2520
1752174607.347254,219125.000,33870,3,PG,1,100,2498
1752174607.387254,219165.000,33870,3,PG,1,100,2507
1752174607.427254,219205.000,33870,3,PG,1,100,2528
1752174607.467254,219245.000,33886,2,PG,1,100,2513
1752174607.507254,219285.000,33886,2,PG,1,100,2503
1752174607.547254,219325.000,33903,3,PG,1,100,2518
1752174607.587254,219365.000,33903,3,PG,1,100,2501
1752174607.627254,219405.000,33903,3,PG,1,100,2514
1752174607.667254,219445.000,33922,2,PG,1,100,2516
1752174607.707254,219485.000,33922,2,PG,1,100,2503
1752174607.747254,219525.000,33937,3,PG,1,100,2506
1752174607.787254,219565.000,33937,3,PG,1,100,2507
1752174607.827254,219605.000,33937,3,PG,1,100,2502
1752174607.867254,219645.000,33955,3,PG,1,100,2497
1752174607.907254,219685.000,33955,3,PG,1,100,2520
