LF-FpZ,OTE_L-FpZ,RF-FpZ,OTE_R-FpZ,Time
1.464888454847865e-05,-0.00011627552110354929,1.8311105685598313e-06,-0.0008871730704672383,225.448
1.3733329264198735e-05,-0.0005291909543137912,-3.6622211371196626e-06,0.0008807641834772789,225.456
1.8311105685598312e-05,0.0006079287087618641,-9.155552842799156e-06,-0.0010629596850489822,225.464
9.155552842799156e-06,-0.0014127018036439098,-8.239997558519242e-06,0.0010831019013031401,225.472
1.8311105685598312e-05,0.0006280709250160222,-9.155552842799156e-06,-0.0011041596728415784,225.48
1.1902218695638903e-05,-0.00195471053193762,-1.098666341135899e-05,0.0011105685598315378,225.488
7.324442274239325e-06,0.00023621326334421824,-1.1902218695638903e-05,-0.00032593768120365,225.496
5.493331705679495e-06,-0.002341990417188024,-1.8311105685598313e-06,0.0010693685720389414,225.504
1.3733329264198735e-05,0.002093874935148167,-1.464888454847865e-05,-0.001020844141972106,225.512
9.155552842799156e-06,-0.0001510666219061861,-1.281777397991882e-05,0.0007342753379924923,225.52
7.324442274239325e-06,0.0023410748619037444,-1.0071108127079073e-05,-0.0008093508713034454,225.528
9.155552842799156e-06,-0.0025553147984252443,-3.6622211371196626e-06,0.0006857509079256568,225.536
1.464888454847865e-05,0.0023850215155491804,-1.0071108127079073e-05,-0.0005209509567552721,225.544
8.239997558519242e-06,-0.0028720969267860955,-1.098666341135899e-05,0.0006711020233771783,225.552
4.577776421399578e-06,0.0019144260994293037,-1.0071108127079073e-05,-0.0002618488113040559,225.56
1.0071108127079073e-05,-0.002637714774010437,-9.155552842799156e-06,0.00028748435926389355,225.568
1.281777397991882e-05,0.0023923459578234197,-8.239997558519242e-06,-0.00015381328775902585,225.576
-6.40888698995941e-06,-0.0021341593676564834,-1.73955504013184e-05,-4.8524430066835536e-05,225.584
1.8311105685598313e-06,0.0018659016693624681,-1.1902218695638903e-05,0.0002380443739127781,225.592
5.493331705679495e-06,-0.0017303994872890406,-9.155552842799156e-06,-0.0003643910031434064,225.6
0.0,0.0013486129337443157,-1.922666096987823e-05,0.0005887020477919858,225.608
9.155552842799157e-07,-0.0007837153233436079,-1.922666096987823e-05,-0.0006115909298989837,225.616
0.0,0.0008194219794305246,-1.5564439832758568e-05,0.0009292886135441144,225.624
3.6622211371196626e-06,-0.00017761772515030363,-1.1902218695638903e-05,-0.0007571642200994902,225.632
-1.8311105685598313e-06,0.0001281777397991882,-1.6479995117038484e-05,0.0010785241248817408,225.64
0.0,0.0005456709494308297,-2.105777153843806e-05,-0.0009292886135441144,225.648
-2.7466658528397473e-06,-0.0006463820307016204,-1.464888454847865e-05,0.0012991729483932003,225.656
1.8311105685598313e-06,0.0014319284646137883,-1.3733329264198735e-05,-0.0010721152378917814,225.664
0.0,-0.0013669240394299142,-1.5564439832758568e-05,0.0013733329264198734,225.672
3.6622211371196626e-06,0.000390942106387524,-6.40888698995941e-06,-0.0007782219916379283,225.68
1.8311105685598313e-06,-0.0018906216620380258,-8.239997558519242e-06,0.001368755149998474,225.688
-2.7466658528397473e-06,0.002400585955381939,-1.73955504013184e-05,-0.0012625507370220038,225.696
0.0,-0.0018759727774895472,-6.40888698995941e-06,0.0013403729361857965,225.704
2.7466658528397473e-06,0.00282265694143498,-5.493331705679495e-06,-0.0011755729850154118,225.712
0.0,-0.002300790429395428,-9.155552842799156e-06,0.0011078218939786979,225.72
1.8311105685598313e-06,0.003097323526718955,-1.0071108127079073e-05,-0.000989715262306589,225.728
6.40888698995941e-06,-0.0027613147373882255,-1.281777397991882e-05,0.001021759697256386,225.736
1.0071108127079073e-05,0.0013943906979583115,-7.324442274239325e-06,-0.0009723197119052705,225.744
9.155552842799157e-07,-0.00271279030732139,-7.324442274239325e-06,0.000792870876186407,225.752
6.40888698995941e-06,0.00315042573320719,-8.239997558519242e-06,-0.0005401776177251503,225.76
6.40888698995941e-06,-0.002466505935850093,-6.40888698995941e-06,0.0004934842982268745,225.768
1.464888454847865e-05,0.0027411725211340674,0.0,-0.00021423993652150026,225.776
7.324442274239325e-06,-0.001801812799462874,-5.493331705679495e-06,0.00023255104220709858,225.784
