LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1752788610.863271,911820.000,17266,1,BV,1,100,3.89
1752788615.862312,916819.000,18089,1,BV,1,100,3.88
1752788620.862354,921819.000,18896,1,BV,1,100,3.88
1752788625.861395,926818.000,19741,1,BV,1,100,3.89
1752788630.861436,931818.000,20567,1,BV,1,100,3.89
1752788635.860477,936817.000,21391,1,BV,1,100,3.89
1752788640.860518,941817.000,22216,1,BV,1,100,3.89
1752788645.859560,946816.000,23039,1,BV,1,100,3.89
1752788650.859601,951816.000,23864,1,BV,1,100,3.89
1752788655.858642,956815.000,24706,1,BV,1,100,3.89
1752788660.858683,961815.000,25560,1,BV,1,100,3.90
1752788665.857725,966814.000,26393,1,BV,1,100,3.89
1752788670.857766,971814.000,27221,1,BV,1,100,3.89
1752788675.856807,976813.000,28041,1,BV,1,100,3.89
1752788680.856848,981813.000,28868,1,BV,1,100,3.90
1752788685.855889,986812.000,29690,1,BV,1,100,3.89
1752788690.855931,991812.000,30530,1,BV,1,100,3.90
1752788695.854972,996811.000,31354,1,BV,1,100,3.89
1752788700.855013,1001811.000,32179,1,BV,1,100,3.89
1752788705.854054,1006810.000,33008,1,BV,1,100,3.90
