LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1752788388.301436,689260.000,46530,2,RD,1,100,TL
1752788390.866458,691825.000,46530,2,RD,1,100,TU
1752788393.426479,694385.000,47374,2,RD,1,100,TL
1752788395.986500,696945.000,47374,2,RD,1,100,TU
1752788398.546021,699504.500,48215,2,RD,1,100,TL
1752788401.105542,702064.000,48215,2,RD,1,100,TU
1752788403.666563,704625.000,49054,2,RD,1,100,TL
1752788406.227584,707186.000,49054,2,RD,1,100,TU
1752788408.789105,709747.500,49895,2,RD,1,100,TL
1752788411.350626,712309.000,49895,2,RD,1,100,TU
1752788413.909148,714867.500,50752,2,RD,1,100,TL
1752788416.467669,717426.000,50752,2,RD,1,100,TU
1752788419.032190,719990.500,51617,2,RD,1,100,TL
1752788421.596711,722555.000,51617,2,RD,1,100,TU
1752788424.161232,725119.500,52479,2,RD,1,100,TL
1752788426.725753,727684.000,52479,2,RD,1,100,TU
1752788429.294774,730253.000,53320,2,RD,1,100,TL
1752788431.863796,732822.000,53320,2,RD,1,100,TU
1752788434.417817,735376.000,54161,2,RD,1,100,TL
1752788436.971838,737930.000,54161,2,RD,1,100,TU
1752788439.539859,740498.000,55002,2,RD,1,100,TL
1752788442.107880,743066.000,55002,2,RD,1,100,TU
1752788444.668901,745627.000,55843,2,RD,1,100,TL
1752788447.229922,748188.000,55843,2,RD,1,100,TU
1752788449.788943,750747.000,56683,2,RD,1,100,TL
1752788452.347964,753306.000,56683,2,RD,1,100,TU
1752788454.911986,755870.000,57524,2,RD,1,100,TL
1752788457.476007,758434.000,57524,2,RD,1,100,TU
1752788460.031528,760989.500,58365,2,RD,1,100,TL
1752788462.587049,763545.000,58365,2,RD,1,100,TU
1752788465.150070,766108.000,59207,2,RD,1,100,TL
1752788467.713091,768671.000,59207,2,RD,1,100,TU
1752788470.273612,771231.500,60048,2,RD,1,100,TL
1752788472.834133,773792.000,60048,2,RD,1,100,TU
1752788475.400654,776358.500,60890,2,RD,1,100,TL
1752788477.967176,778925.000,60890,2,RD,1,100,TU
1752788480.527197,781485.000,61731,2,RD,1,100,TL
1752788483.087218,784045.000,61731,2,RD,1,100,TU
1752788485.646739,786604.500,62572,2,RD,1,100,TL
1752788488.206260,789164.000,62572,2,RD,1,100,TU
1752788490.769281,791727.000,63414,2,RD,1,100,TL
1752788493.332302,794290.000,63414,2,RD,1,100,TU
1752788495.887823,796845.500,64190,2,RD,1,100,TL
1752788498.443344,799401.000,64190,2,RD,1,100,TU
1752788500.999366,801957.000,65031,2,RD,1,100,TL
1752788503.555387,804513.000,65031,2,RD,1,100,TU
1752788506.116408,807074.000,338,2,RD,1,100,TL
1752788508.677429,809635.000,338,2,RD,1,100,TU
1752788511.233450,812191.000,1180,2,RD,1,100,TL
1752788513.789471,814747.000,1180,2,RD,1,100,TU
1752788516.356992,817314.500,2036,2,RD,1,100,TL
1752788518.924513,819882.000,2036,2,RD,1,100,TU
1752788521.478534,822436.000,2876,2,RD,1,100,TL
1752788524.032555,824990.000,2876,2,RD,1,100,TU
1752788526.599077,827556.500,3735,2,RD,1,100,TL
1752788529.165598,830123.000,3735,2,RD,1,100,TU
1752788531.718619,832676.000,4577,2,RD,1,100,TL
1752788534.271640,835229.000,4577,2,RD,1,100,TU
1752788536.855661,837813.000,5441,2,RD,1,100,TL
1752788539.439682,840397.000,5441,2,RD,1,100,TU
1752788541.993203,842950.500,6282,2,RD,1,100,TL
1752788544.546724,845504.000,6282,2,RD,1,100,TU
1752788547.107246,848064.500,7138,2,RD,1,100,TL
1752788549.667767,850625.000,7138,2,RD,1,100,TU
1752788552.223788,853181.000,7978,2,RD,1,100,TL
1752788554.779809,855737.000,7978,2,RD,1,100,TU
1752788557.331830,858289.000,8817,2,RD,1,100,TL
1752788559.883851,860841.000,8817,2,RD,1,100,TU
1752788562.441372,863398.500,9659,2,RD,1,100,TL
1752788564.998893,865956.000,9659,2,RD,1,100,TU
1752788567.551914,868509.000,10498,2,RD,1,100,TL
1752788570.104935,871062.000,10498,2,RD,1,100,TU
1752788572.673956,873631.000,11353,2,RD,1,100,TL
1752788575.242978,876200.000,11353,2,RD,1,100,TU
1752788577.796999,878754.000,12196,2,RD,1,100,TL
1752788580.351020,881308.000,12196,2,RD,1,100,TU
1752788582.923041,883880.000,13051,2,RD,1,100,TL
1752788585.495062,886452.000,13051,2,RD,1,100,TU
1752788588.049083,889006.000,13890,2,RD,1,100,TL
1752788590.603104,891560.000,13890,2,RD,1,100,TU
1752788593.159625,894116.500,14732,2,RD,1,100,TL
1752788595.716146,896673.000,14732,2,RD,1,100,TU
1752788598.279667,899236.500,15587,2,RD,1,100,TL
1752788600.843189,901800.000,15587,2,RD,1,100,TU
1752788603.398710,904355.500,16431,2,RD,1,100,TL
1752788605.954231,906911.000,16431,2,RD,1,100,TU
1752788608.523752,909480.500,17287,2,RD,1,100,TL
1752788611.093273,912050.000,17287,2,RD,1,100,TU
