LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1752787788.679493,89643.000,12305,3,GZ,1,100,-1.587
1752787788.719494,89683.000,12322,2,GZ,1,100,-1.556
1752787788.759494,89723.000,12322,2,GZ,1,100,-1.038
1752787788.799494,89763.000,12338,3,GZ,1,100,-0.824
1752787788.839495,89803.000,12338,3,GZ,1,100,-0.366
1752787788.879495,89843.000,12338,3,GZ,1,100,0.458
1752787788.919495,89883.000,12358,2,GZ,1,100,1.190
1752787788.959496,89923.000,12358,2,GZ,1,100,1.312
1752787788.999496,89963.000,12372,3,GZ,1,100,1.312
1752787789.039496,90003.000,12372,3,GZ,1,100,0.610
1752787789.079497,90043.000,12372,3,GZ,1,100,0.702
1752787789.119497,90083.000,12393,3,GZ,1,100,-0.183
1752787789.159497,90123.000,12393,3,GZ,1,100,-0.793
1752787789.199498,90163.000,12393,3,GZ,1,100,0.092
1752787789.239498,90203.000,12409,2,GZ,1,100,1.190
1752787789.279498,90243.000,12409,2,GZ,1,100,1.007
1752787789.319499,90283.000,12427,3,GZ,1,100,0.732
1752787789.359499,90323.000,12427,3,GZ,1,100,0.885
1752787789.399499,90363.000,12427,3,GZ,1,100,1.129
1752787789.439500,90403.000,12443,2,GZ,1,100,1.648
1752787789.479500,90443.000,12443,2,GZ,1,100,0.824
1752787789.519500,90483.000,12458,3,GZ,1,100,0.519
1752787789.559501,90523.000,12458,3,GZ,1,100,0.885
1752787789.599501,90563.000,12458,3,GZ,1,100,1.282
1752787789.639501,90603.000,12475,2,GZ,1,100,1.373
1752787789.679502,90643.000,12475,2,GZ,1,100,0.427
1752787789.719502,90683.000,12494,3,GZ,1,100,-0.305
1752787789.759502,90723.000,12494,3,GZ,1,100,-0.458
1752787789.799503,90763.000,12494,3,GZ,1,100,-0.275
1752787789.839503,90803.000,12512,2,GZ,1,100,0.183
1752787789.879503,90843.000,12512,2,GZ,1,100,0.458
1752787789.919837,90883.333,12528,3,GZ,1,100,0.336
1752787789.960171,90923.667,12528,3,GZ,1,100,1.007
1752787790.000504,90964.000,12528,3,GZ,1,100,0.702
1752787790.040505,91004.000,12544,2,GZ,1,100,-0.366
1752787790.080505,91044.000,12544,2,GZ,1,100,-0.763
1752787790.120505,91084.000,12561,3,GZ,1,100,-0.336
1752787790.160506,91124.000,12561,3,GZ,1,100,1.007
1752787790.200506,91164.000,12561,3,GZ,1,100,0.916
1752787790.240506,91204.000,12580,2,GZ,1,100,-0.122
1752787790.280507,91244.000,12580,2,GZ,1,100,0.305
1752787790.320507,91284.000,12595,3,GZ,1,100,1.556
1752787790.360507,91324.000,12595,3,GZ,1,100,1.953
1752787790.400508,91364.000,12595,3,GZ,1,100,1.740
1752787790.440508,91404.000,12615,3,GZ,1,100,0.977
1752787790.480508,91444.000,12615,3,GZ,1,100,0.305
1752787790.520509,91484.000,12615,3,GZ,1,100,0.916
1752787790.560509,91524.000,12632,2,GZ,1,100,1.099
1752787790.600509,91564.000,12632,2,GZ,1,100,1.343
1752787790.640510,91604.000,12649,3,GZ,1,100,1.343
1752787790.680510,91644.000,12649,3,GZ,1,100,2.411
1752787790.720510,91684.000,12649,3,GZ,1,100,2.655
1752787790.760511,91724.000,12666,2,GZ,1,100,1.190
1752787790.800511,91764.000,12666,2,GZ,1,100,0.366
1752787790.840511,91804.000,12682,3,GZ,1,100,0.397
1752787790.880512,91844.000,12682,3,GZ,1,100,0.275
1752787790.920512,91884.000,12682,3,GZ,1,100,-0.061
1752787790.960512,91924.000,12700,2,GZ,1,100,-0.031
1752787791.000513,91964.000,12700,2,GZ,1,100,0.641
1752787791.040513,92004.000,12720,3,GZ,1,100,0.854
1752787791.080513,92044.000,12720,3,GZ,1,100,0.427
1752787791.120514,92084.000,12720,3,GZ,1,100,0.427
1752787791.160514,92124.000,12735,2,GZ,1,100,0.549
1752787791.200514,92164.000,12735,2,GZ,1,100,-0.183
1752787791.240515,92204.000,12752,3,GZ,1,100,0.183
1752787791.280515,92244.000,12752,3,GZ,1,100,0.427
1752787791.320515,92284.000,12752,3,GZ,1,100,-0.122
1752787791.360516,92324.000,12769,2,GZ,1,100,-0.183
1752787791.400516,92364.000,12769,2,GZ,1,100,0.183
1752787791.435849,92399.333,12792,3,GZ,1,100,-0.122
1752787791.471183,92434.667,12792,3,GZ,1,100,-0.580
1752787791.506517,92470.000,12792,3,GZ,1,100,0.183
1752787791.546517,92510.000,12808,3,GZ,1,100,0.885
1752787791.586517,92550.000,12808,3,GZ,1,100,0.763
1752787791.626518,92590.000,12808,3,GZ,1,100,1.007
1752787791.666518,92630.000,12826,2,GZ,1,100,1.617
1752787791.706518,92670.000,12826,2,GZ,1,100,1.312
1752787791.746519,92710.000,12843,3,GZ,1,100,0.427
1752787791.786519,92750.000,12843,3,GZ,1,100,-0.183
1752787791.826519,92790.000,12843,3,GZ,1,100,-0.610
1752787791.866520,92830.000,12859,2,GZ,1,100,-0.580
1752787791.906520,92870.000,12859,2,GZ,1,100,0.427
1752787791.946187,92909.667,12877,3,GZ,1,100,0.153
1752787791.985854,92949.333,12877,3,GZ,1,100,-0.580
1752787792.025521,92989.000,12877,3,GZ,1,100,0.397
1752787792.066021,93029.500,12891,2,GZ,1,100,1.068
1752787792.106522,93070.000,12891,2,GZ,1,100,0.977
1752787792.146189,93109.667,12910,3,GZ,1,100,0.732
1752787792.185856,93149.333,12910,3,GZ,1,100,0.885
1752787792.225523,93189.000,12910,3,GZ,1,100,1.190
1752787792.265523,93229.000,12929,3,GZ,1,100,0.641
1752787792.305523,93269.000,12929,3,GZ,1,100,0.336
1752787792.345524,93309.000,12929,3,GZ,1,100,0.244
1752787792.385524,93349.000,12948,2,GZ,1,100,1.190
1752787792.425524,93389.000,12948,2,GZ,1,100,1.648
1752787792.465525,93429.000,12962,3,GZ,1,100,1.648
1752787792.505525,93469.000,12962,3,GZ,1,100,1.373
1752787792.545525,93509.000,12962,3,GZ,1,100,0.977
1752787792.585526,93549.000,12980,2,GZ,1,100,1.251
1752787792.625526,93589.000,12980,2,GZ,1,100,0.702
1752787792.665526,93629.000,12998,3,GZ,1,100,0.183
1752787792.705527,93669.000,12998,3,GZ,1,100,0.092
