LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1752174600.975254,212753.000,32809,2,PR,1,100,68430
1752174601.015254,212793.000,32809,2,PR,1,100,68410
1752174601.055254,212833.000,32826,3,PR,1,100,68413
1752174601.095254,212873.000,32826,3,PR,1,100,68417
1752174601.135254,212913.000,32826,3,PR,1,100,68428
1752174601.175254,212953.000,32844,3,PR,1,100,68412
1752174601.215254,212993.000,32844,3,PR,1,100,68426
1752174601.255254,213033.000,32844,3,PR,1,100,68432
1752174601.295254,213073.000,32861,2,PR,1,100,68414
1752174601.335254,213113.000,32861,2,PR,1,100,68405
1752174601.375254,213153.000,32876,3,PR,1,100,68417
1752174601.415254,213193.000,32876,3,PR,1,100,68427
1752174601.455254,213233.000,32876,3,PR,1,100,68413
1752174601.495254,213273.000,32893,2,PR,1,100,68425
1752174601.535254,213313.000,32893,2,PR,1,100,68413
1752174601.575254,213353.000,32911,3,PR,1,100,68412
1752174601.615254,213393.000,32911,3,PR,1,100,68441
1752174601.655254,213433.000,32911,3,PR,1,100,68436
1752174601.695254,213473.000,32929,2,PR,1,100,68428
1752174601.735254,213513.000,32929,2,PR,1,100,68440
1752174601.775254,213553.000,32943,3,PR,1,100,68431
1752174601.815254,213593.000,32943,3,PR,1,100,68445
1752174601.855254,213633.000,32943,3,PR,1,100,68430
1752174601.895254,213673.000,32960,2,PR,1,100,68424
1752174601.935254,213713.000,32960,2,PR,1,100,68440
1752174601.975254,213753.000,32977,3,PR,1,100,68416
1752174602.015254,213793.000,32977,3,PR,1,100,68415
1752174602.055254,213833.000,32977,3,PR,1,100,68423
1752174602.095254,213873.000,32996,2,PR,1,100,68434
1752174602.135254,213913.000,32996,2,PR,1,100,68433
1752174602.174921,213952.667,33013,3,PR,1,100,68435
1752174602.214588,213992.333,33013,3,PR,1,100,68436
1752174602.254254,214032.000,33013,3,PR,1,100,68423
1752174602.294254,214072.000,33029,2,PR,1,100,68424
1752174602.334254,214112.000,33029,2,PR,1,100,68422
1752174602.374588,214152.333,33046,3,PR,1,100,68418
1752174602.414921,214192.667,33046,3,PR,1,100,68425
