LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1752174915.110228,526888.000,18903,2,AK,1,100,18065
1752174917.656227,529434.000,18903,2,AK,1,100,RD
1752174917.676727,529454.500,18906,2,AK,1,100,18904
1752174917.697227,529475.000,18906,2,AK,1,100,RD
1752174920.230227,532008.000,19744,2,AK,1,100,18904
1752174922.763227,534541.000,19744,2,AK,1,100,RD
1752174925.317727,537095.500,20582,2,AK,1,100,19745
1752174927.872226,539650.000,20582,2,AK,1,100,RD
1752174927.875226,539653.000,20584,2,AK,1,100,19745
1752174927.878226,539656.000,20584,2,AK,1,100,RD
1752174927.884726,539662.500,20587,2,AK,1,100,20585
1752174927.891226,539669.000,20587,2,AK,1,100,RD
1752174930.437226,542215.000,21424,2,AK,1,100,20585
1752174932.983226,544761.000,21424,2,AK,1,100,RD
1752174932.998226,544776.000,21427,2,AK,1,100,21425
1752174933.013226,544791.000,21427,2,AK,1,100,RD
1752174935.568726,547346.500,22282,2,AK,1,100,21425
1752174938.124226,549902.000,22282,2,AK,1,100,RD
1752174938.139226,549917.000,22285,2,AK,1,100,22283
1752174938.154226,549932.000,22285,2,AK,1,100,RD
1752174940.694725,552472.500,23123,2,AK,1,100,22283
1752174943.235225,555013.000,23123,2,AK,1,100,RD
1752174943.264225,555042.000,23126,2,AK,1,100,23124
1752174943.293225,555071.000,23126,2,AK,1,100,RD
1752174945.818225,557596.000,23965,2,AK,1,100,23124
1752174948.343225,560121.000,23965,2,AK,1,100,RD
1752174948.349225,560127.000,23968,2,AK,1,100,23966
1752174948.355225,560133.000,23968,2,AK,1,100,RD
1752174950.923224,562701.000,24822,2,AK,1,100,23966
1752174953.491224,565269.000,24822,2,AK,1,100,RD
1752174953.499724,565277.500,24825,2,AK,1,100,24823
1752174953.508224,565286.000,24825,2,AK,1,100,RD
1752174956.053724,567831.500,25662,2,AK,1,100,24823
1752174958.599224,570377.000,25662,2,AK,1,100,RD
1752174958.604224,570382.000,25665,2,AK,1,100,25663
1752174958.609224,570387.000,25665,2,AK,1,100,RD
1752174961.158224,572936.000,26505,2,AK,1,100,25663
1752174963.707223,575485.000,26505,2,AK,1,100,RD
1752174963.724223,575502.000,26508,2,AK,1,100,26506
1752174963.741223,575519.000,26508,2,AK,1,100,RD
1752174966.279723,578057.500,27345,2,AK,1,100,26506
1752174968.818223,580596.000,27345,2,AK,1,100,RD
1752174968.826723,580604.500,27348,2,AK,1,100,27346
1752174968.835223,580613.000,27348,2,AK,1,100,RD
1752174971.389223,583167.000,28202,2,AK,1,100,27346
1752174973.943222,585721.000,28202,2,AK,1,100,RD
1752174973.981722,585759.500,28205,2,AK,1,100,28203
1752174974.020222,585798.000,28205,2,AK,1,100,RD
1752174976.535722,588313.500,29041,2,AK,1,100,28203
1752174979.051222,590829.000,29041,2,AK,1,100,RD
1752174979.056722,590834.500,29044,2,AK,1,100,29042
1752174979.062222,590840.000,29044,2,AK,1,100,RD
1752174981.610722,593388.500,29881,2,AK,1,100,29042
1752174984.159222,595937.000,29881,2,AK,1,100,RD
1752174984.175222,595953.000,29884,2,AK,1,100,29882
1752174984.191222,595969.000,29884,2,AK,1,100,RD
1752174986.730721,598508.500,30720,2,AK,1,100,29882
1752174989.270221,601048.000,30720,2,AK,1,100,RD
1752174989.299721,601077.500,30723,2,AK,1,100,30721
1752174989.329221,601107.000,30723,2,AK,1,100,RD
1752174991.853721,603631.500,31563,2,AK,1,100,30721
1752174994.378221,606156.000,31563,2,AK,1,100,RD
1752174994.390221,606168.000,31566,2,AK,1,100,31564
1752174994.402221,606180.000,31566,2,AK,1,100,RD
1752174996.964221,608742.000,32417,2,AK,1,100,31564
1752174999.526220,611304.000,32417,2,AK,1,100,RD
1752174999.531720,611309.500,32420,2,AK,1,100,32418
1752174999.537220,611315.000,32420,2,AK,1,100,RD
1752175002.085720,613863.500,33256,2,AK,1,100,32418
1752175004.634220,616412.000,33256,2,AK,1,100,RD
1752175004.641220,616419.000,33259,2,AK,1,100,33257
1752175004.648220,616426.000,33259,2,AK,1,100,RD
