LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1752780544.454944,534881.000,21513,1,SF,1,100,150.1732
1752780544.854946,535281.000,21583,1,SF,1,100,150.5183
1752780545.188948,535615.000,21632,1,SF,1,100,148.7771
1752780545.454949,535881.000,21683,1,SF,1,100,149.1382
1752780545.787951,536214.000,21733,1,SF,1,100,147.4130
1752780546.187953,536614.000,21800,1,SF,1,100,145.7077
1752780546.454955,536881.000,21853,1,SF,1,100,146.1044
1752780546.787957,537214.000,21907,1,SF,1,100,146.4966
1752780547.121959,537548.000,21958,1,SF,1,100,146.8841
1752780547.521961,537948.000,22027,1,SF,1,100,147.2672
1752780547.787962,538214.000,22077,1,SF,1,100,145.5636
1752780548.121964,538548.000,22130,1,SF,1,100,148.0442
1752780548.521966,538948.000,22199,1,SF,1,100,148.4139
1752780548.787968,539214.000,22249,1,SF,1,100,148.7793
1752780549.120969,539547.000,22303,1,SF,1,100,149.1405
1752780549.454971,539881.000,22354,1,SF,1,100,149.4975
1752780549.854974,540281.000,22428,1,SF,1,100,149.8503
1752780550.121975,540548.000,22479,1,SF,1,100,150.1991
1752780550.454977,540881.000,22533,1,SF,1,100,152.6261
1752780550.854979,541281.000,22598,1,SF,1,100,150.8605
1752780551.120980,541547.000,22653,1,SF,1,100,151.1976
1752780551.454982,541881.000,22701,1,SF,1,100,149.4485
1752780551.787984,542214.000,22756,1,SF,1,100,149.8019
1752780552.187986,542614.000,22823,1,SF,1,100,150.1512
1752780552.454988,542881.000,22877,1,SF,1,100,150.4966
1752780552.787990,543214.000,22926,1,SF,1,100,148.7556
1752780553.187992,543614.000,22995,1,SF,1,100,149.1170
1752780553.453993,543880.000,23045,1,SF,1,100,149.4743
1752780553.787995,544214.000,23102,1,SF,1,100,151.9097
1752780554.120997,544547.000,23152,1,SF,1,100,152.2346
1752780554.520999,544947.000,23221,1,SF,1,100,152.5558
1752780554.788000,545214.000,23275,1,SF,1,100,150.7910
1752780555.121002,545547.000,23326,1,SF,1,100,151.1289
1752780555.454004,545880.000,23378,1,SF,1,100,149.3807
1752780555.854006,546280.000,23445,1,SF,1,100,149.7349
1752780556.121008,546547.000,23497,1,SF,1,100,150.0850
1752780556.521010,546947.000,23548,1,SF,1,100,150.4310
1752780556.854012,547280.000,23570,1,SF,1,100,148.6908
1752780557.187014,547613.000,23621,1,SF,1,100,149.0530
1752780557.521015,547947.000,23674,1,SF,1,100,149.4110
1752780557.787017,548213.000,23724,1,SF,1,100,147.6826
1752780558.121019,548547.000,23775,1,SF,1,100,145.9742
1752780558.521021,548947.000,23840,1,SF,1,100,144.2856
1752780558.787022,549213.000,23890,1,SF,1,100,142.6165
1752780559.120024,549546.000,23941,1,SF,1,100,143.0489
1752780559.520026,549946.000,24009,1,SF,1,100,141.3941
1752780559.854028,550280.000,24063,1,SF,1,100,139.7585
1752780560.120030,550546.000,24112,1,SF,1,100,138.1417
1752780560.454031,550880.000,24164,1,SF,1,100,138.6259
1752780560.854034,551280.000,24231,1,SF,1,100,139.1046
1752780561.120035,551546.000,24284,1,SF,1,100,137.4954
1752780561.454037,551880.000,24332,1,SF,1,100,135.9048
1752780561.787039,552213.000,24387,1,SF,1,100,136.4149
1752780562.187041,552613.000,24454,1,SF,1,100,136.9191
1752780562.453042,552879.000,24508,1,SF,1,100,137.4174
1752780562.787044,553213.000,24557,1,SF,1,100,135.8278
1752780563.187046,553613.000,24626,1,SF,1,100,136.3388
1752780563.453048,553879.000,24674,1,SF,1,100,134.7616
1752780563.787050,554213.000,24726,1,SF,1,100,133.2027
1752780564.120052,554546.000,24777,1,SF,1,100,133.7440
1752780564.520054,554946.000,24844,1,SF,1,100,132.1969
1752780564.787055,555213.000,24893,1,SF,1,100,130.6676
1752780565.120057,555546.000,24948,1,SF,1,100,131.2383
1752780565.520059,555946.000,25015,1,SF,1,100,129.7201
1752780565.787061,556213.000,25066,1,SF,1,100,128.2195
1752780566.120063,556546.000,25118,1,SF,1,100,128.8185
1752780566.453064,556879.000,25167,1,SF,1,100,127.3283
1752780566.853067,557279.000,25236,1,SF,1,100,125.8554
1752780567.120068,557546.000,25286,1,SF,1,100,124.3995
1752780567.453070,557879.000,25337,1,SF,1,100,122.9604
1752780567.853072,558279.000,25402,1,SF,1,100,121.5380
1752780568.120073,558546.000,25454,1,SF,1,100,122.2143
1752780568.453075,558879.000,25506,1,SF,1,100,122.8828
1752780568.786077,559212.000,25559,1,SF,1,100,123.5435
1752780569.186079,559612.000,25624,1,SF,1,100,122.1143
1752780569.453081,559879.000,25675,1,SF,1,100,120.7017
1752780569.786083,560212.000,25723,1,SF,1,100,119.3054
1752780570.186085,560612.000,25795,1,SF,1,100,117.9253
1752780570.453086,560879.000,25846,1,SF,1,100,116.5611
1752780570.786088,561212.000,25896,1,SF,1,100,117.2950
1752780571.119090,561545.000,25947,1,SF,1,100,115.9381
1752780571.519092,561945.000,26016,1,SF,1,100,114.5969
1752780571.786094,562212.000,26066,1,SF,1,100,113.2712
1752780572.119095,562545.000,26115,1,SF,1,100,111.9609
