LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1752780460.729486,451156.000,7284,2,EL,1,100,-15221.400391
1752780460.796486,451223.000,7302,2,EL,1,100,-15225.000000
1752780460.863487,451290.000,7302,2,EL,1,100,-15226.200195
1752780460.929487,451356.000,7319,1,EL,1,100,-15230.799805
1752780460.996487,451423.000,7339,2,EL,1,100,-15235.200195
1752780461.063488,451490.000,7339,2,EL,1,100,-15234.799805
1752780461.129488,451556.000,7357,1,EL,1,100,-15235.200195
1752780461.196488,451623.000,7373,2,EL,1,100,-15240.400391
1752780461.263489,451690.000,7373,2,EL,1,100,-15235.400391
1752780461.329489,451756.000,7390,1,EL,1,100,-15241.599609
1752780461.396489,451823.000,7407,2,EL,1,100,-15244.799805
1752780461.463490,451890.000,7407,2,EL,1,100,-15249.200195
1752780461.529490,451956.000,7426,1,EL,1,100,-15251.599609
1752780461.596491,452023.000,7444,2,EL,1,100,-15254.400391
1752780461.663491,452090.000,7444,2,EL,1,100,-15254.000000
1752780461.729491,452156.000,7461,1,EL,1,100,-15260.400391
1752780461.796492,452223.000,7480,2,EL,1,100,-15265.799805
1752780461.863492,452290.000,7480,2,EL,1,100,-15259.799805
1752780461.929492,452356.000,7497,1,EL,1,100,-15260.799805
1752780461.996493,452423.000,7511,2,EL,1,100,-15268.599609
1752780462.063493,452490.000,7511,2,EL,1,100,-15270.400391
1752780462.129493,452556.000,7529,1,EL,1,100,-15273.599609
1752780462.196494,452623.000,7547,2,EL,1,100,-15276.200195
1752780462.263494,452690.000,7547,2,EL,1,100,-15277.400391
1752780462.329495,452756.000,7566,1,EL,1,100,-15278.799805
1752780462.395995,452822.500,7581,2,EL,1,100,-15279.799805
1752780462.462495,452889.000,7581,2,EL,1,100,-15281.599609
1752780462.529496,452956.000,7603,1,EL,1,100,-15285.200195
1752780462.595996,453022.500,7619,2,EL,1,100,-15289.799805
1752780462.662496,453089.000,7619,2,EL,1,100,-15298.799805
1752780462.729497,453156.000,7638,1,EL,1,100,-15254.000000
1752780462.796497,453223.000,7654,2,EL,1,100,-15216.000000
1752780462.863498,453290.000,7654,2,EL,1,100,-15267.200195
1752780462.929498,453356.000,7672,1,EL,1,100,-15297.599609
1752780462.995998,453422.500,7688,2,EL,1,100,-15323.599609
1752780463.062499,453489.000,7688,2,EL,1,100,-15336.799805
1752780463.129499,453556.000,7708,2,EL,1,100,-15258.799805
1752780463.196499,453623.000,7708,2,EL,1,100,-15260.000000
1752780463.262500,453689.000,7724,1,EL,1,100,-15303.200195
1752780463.329500,453756.000,7739,2,EL,1,100,-15365.000000
1752780463.396500,453823.000,7739,2,EL,1,100,-15351.799805
1752780463.462501,453889.000,7758,1,EL,1,100,-15315.799805
1752780463.529501,453956.000,7775,2,EL,1,100,-15326.799805
1752780463.596502,454023.000,7775,2,EL,1,100,-15331.400391
1752780463.662502,454089.000,7793,1,EL,1,100,-15332.400391
1752780463.729502,454156.000,7809,2,EL,1,100,-15334.799805
1752780463.796503,454223.000,7809,2,EL,1,100,-15308.799805
1752780463.862503,454289.000,7825,1,EL,1,100,-15268.400391
1752780463.929503,454356.000,7842,2,EL,1,100,-15301.000000
1752780463.996504,454423.000,7842,2,EL,1,100,-15337.799805
1752780464.062504,454489.000,7858,1,EL,1,100,-15398.000000
1752780464.129504,454556.000,7876,2,EL,1,100,-15383.799805
1752780464.196505,454623.000,7876,2,EL,1,100,-15354.799805
1752780464.262505,454689.000,7892,1,EL,1,100,-15354.599609
1752780464.329506,454756.000,7911,2,EL,1,100,-15352.200195
1752780464.396506,454823.000,7911,2,EL,1,100,-15353.200195
1752780464.462506,454889.000,7928,1,EL,1,100,-15341.000000
1752780464.529507,454956.000,7943,2,EL,1,100,-15341.799805
1752780464.596507,455023.000,7943,2,EL,1,100,-15357.200195
1752780464.662507,455089.000,7959,1,EL,1,100,-15369.000000
1752780464.729508,455156.000,7979,2,EL,1,100,-15356.599609
1752780464.796508,455223.000,7979,2,EL,1,100,-15357.400391
1752780464.862508,455289.000,7995,1,EL,1,100,-15370.599609
1752780464.929509,455356.000,8013,2,EL,1,100,-15375.400391
1752780464.996509,455423.000,8013,2,EL,1,100,-15373.599609
1752780465.063010,455489.500,8031,2,EL,1,100,-15374.400391
1752780465.129510,455556.000,8031,2,EL,1,100,-15378.799805
1752780465.196510,455623.000,8048,1,EL,1,100,-15380.400391
1752780465.263011,455689.500,8064,2,EL,1,100,-15379.200195
1752780465.329511,455756.000,8064,2,EL,1,100,-15376.799805
1752780465.396511,455823.000,8081,1,EL,1,100,-15382.599609
1752780465.463012,455889.500,8096,2,EL,1,100,-15391.799805
1752780465.529512,455956.000,8096,2,EL,1,100,-15407.799805
1752780465.596512,456023.000,8115,1,EL,1,100,-15403.000000
1752780465.663013,456089.500,8133,2,EL,1,100,-15399.599609
1752780465.729513,456156.000,8133,2,EL,1,100,-15396.200195
1752780465.796514,456223.000,8151,1,EL,1,100,-15394.799805
1752780465.863014,456289.500,8165,2,EL,1,100,-15393.000000
1752780465.929514,456356.000,8165,2,EL,1,100,-15402.599609
1752780465.995515,456422.000,8182,1,EL,1,100,-15407.200195
1752780466.062515,456489.000,8201,2,EL,1,100,-15406.599609
1752780466.129515,456556.000,8201,2,EL,1,100,-15410.799805
1752780466.195516,456622.000,8218,1,EL,1,100,-15420.200195
1752780466.262516,456689.000,8236,2,EL,1,100,-15402.599609
1752780466.329516,456756.000,8236,2,EL,1,100,-15390.799805
1752780466.395517,456822.000,8253,1,EL,1,100,-15404.000000
1752780466.462517,456889.000,8272,2,EL,1,100,-15415.400391
1752780466.529518,456956.000,8272,2,EL,1,100,-15436.400391
1752780466.596518,457023.000,8289,1,EL,1,100,-15436.400391
1752780466.663018,457089.500,8305,2,EL,1,100,-15431.000000
1752780466.729519,457156.000,8305,2,EL,1,100,-15432.400391
1752780466.795519,457222.000,8323,1,EL,1,100,-15435.599609
1752780466.862519,457289.000,8339,2,EL,1,100,-15438.599609
1752780466.929520,457356.000,8339,2,EL,1,100,-15441.799805
1752780466.995520,457422.000,8358,1,EL,1,100,-15444.000000
1752780467.062520,457489.000,8376,2,EL,1,100,-15442.599609
1752780467.129521,457556.000,8376,2,EL,1,100,-15434.799805
1752780467.196021,457622.500,8392,2,EL,1,100,-15435.000000
1752780467.262522,457689.000,8392,2,EL,1,100,-15446.400391
1752780467.329522,457756.000,8408,1,EL,1,100,-15449.000000
1752780467.396022,457822.500,8428,2,EL,1,100,-15449.200195
1752780467.462523,457889.000,8428,2,EL,1,100,-15455.799805
