LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1752780898.066879,888491.000,13634,2,AK,1,100,RD
1752780898.072879,888497.000,13637,2,AK,1,100,13635
1752780898.078879,888503.000,13637,2,AK,1,100,RD
1752780900.626893,891051.000,14473,2,AK,1,100,13635
1752780903.174907,893599.000,14473,2,AK,1,100,RD
1752780903.180407,893604.500,14476,2,AK,1,100,14474
1752780903.185907,893610.000,14476,2,AK,1,100,RD
1752780905.751921,896176.000,15328,2,AK,1,100,14474
1752780908.317935,898742.000,15328,2,AK,1,100,RD
1752780908.324435,898748.500,15331,2,AK,1,100,15329
1752780908.330935,898755.000,15331,2,AK,1,100,RD
1752780910.877449,901301.500,16165,2,AK,1,100,15329
1752780913.423963,903848.000,16165,2,AK,1,100,RD
1752780913.431463,903855.500,16168,2,AK,1,100,16166
1752780913.438963,903863.000,16168,2,AK,1,100,RD
1752780916.005977,906430.000,17019,2,AK,1,100,16166
1752780918.572991,908997.000,17019,2,AK,1,100,RD
1752780918.590991,909015.000,17022,2,AK,1,100,17020
1752780918.608991,909033.000,17022,2,AK,1,100,RD
1752780921.145505,911569.500,17857,2,AK,1,100,17020
1752780923.682019,914106.000,17857,2,AK,1,100,RD
1752780923.686519,914110.500,17860,2,AK,1,100,17858
1752780923.691019,914115.000,17860,2,AK,1,100,RD
1752780926.247533,916671.500,18713,2,AK,1,100,17858
1752780928.804047,919228.000,18713,2,AK,1,100,RD
1752780928.843547,919267.500,18716,2,AK,1,100,18714
1752780928.883047,919307.000,18716,2,AK,1,100,RD
1752780931.399061,921823.000,19550,2,AK,1,100,18714
1752780933.915075,924339.000,19550,2,AK,1,100,RD
1752780933.921075,924345.000,19553,2,AK,1,100,19551
1752780933.927075,924351.000,19553,2,AK,1,100,RD
1752780936.474089,926898.000,20389,2,AK,1,100,19551
1752780939.021103,929445.000,20389,2,AK,1,100,RD
1752780939.037603,929461.500,20392,2,AK,1,100,20390
1752780939.054103,929478.000,20392,2,AK,1,100,RD
1752780941.608117,932032.000,21245,2,AK,1,100,20390
1752780944.162131,934586.000,21245,2,AK,1,100,RD
1752780944.171631,934595.500,21248,2,AK,1,100,21246
1752780944.181131,934605.000,21248,2,AK,1,100,RD
1752780946.726645,937150.500,22083,2,AK,1,100,21246
1752780949.272159,939696.000,22083,2,AK,1,100,RD
1752780949.276659,939700.500,22086,2,AK,1,100,22084
1752780949.281159,939705.000,22086,2,AK,1,100,RD
1752780951.845673,942269.500,22938,2,AK,1,100,22084
1752780954.410187,944834.000,22938,2,AK,1,100,RD
1752780956.973701,947397.500,23776,2,AK,1,100,22939
1752780959.537215,949961.000,23776,2,AK,1,100,RD
1752780959.538715,949962.500,23778,2,AK,1,100,22939
