LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1752780455.306706,445733.250,6385,4,EM,1,100,RS
1752780455.356956,445783.500,6385,4,EM,1,100,RB
1752780455.407207,445833.750,6385,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780455.457457,445884.000,6385,4,EM,1,100,PS
1752780455.507707,445934.250,6419,4,EM,1,100,RS
1752780455.557958,445984.500,6419,4,EM,1,100,RB
1752780455.608208,446034.750,6419,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780455.658458,446085.000,6419,4,EM,1,100,PS
1752780455.708708,446135.250,6452,4,EM,1,100,RS
1752780455.758959,446185.500,6452,4,EM,1,100,RB
1752780455.809209,446235.750,6452,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780455.859459,446286.000,6452,4,EM,1,100,PS
1752780455.909709,446336.250,6487,4,EM,1,100,RS
1752780455.959960,446386.500,6487,4,EM,1,100,RB
1752780456.010210,446436.750,6487,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780456.060460,446487.000,6487,4,EM,1,100,PS
1752780456.110711,446537.250,6522,4,EM,1,100,RS
1752780456.160961,446587.500,6522,4,EM,1,100,RB
1752780456.211211,446637.750,6522,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780456.261461,446688.000,6522,4,EM,1,100,PS
1752780456.312212,446738.750,6554,4,EM,1,100,RS
1752780456.362962,446789.500,6554,4,EM,1,100,RB
1752780456.413712,446840.250,6554,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780456.464462,446891.000,6554,4,EM,1,100,PS
1752780456.514713,446941.250,6589,4,EM,1,100,RS
1752780456.564963,446991.500,6589,4,EM,1,100,RB
1752780456.615213,447041.750,6589,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780456.665464,447092.000,6589,4,EM,1,100,PS
1752780456.715714,447142.250,6625,4,EM,1,100,RS
1752780456.765964,447192.500,6625,4,EM,1,100,RB
1752780456.816214,447242.750,6625,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780456.866465,447293.000,6625,4,EM,1,100,PS
1752780456.916715,447343.250,6658,4,EM,1,100,RS
1752780456.966965,447393.500,6658,4,EM,1,100,RB
1752780457.017216,447443.750,6658,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780457.067466,447494.000,6658,4,EM,1,100,PS
1752780457.117716,447544.250,6694,4,EM,1,100,RS
1752780457.167966,447594.500,6694,4,EM,1,100,RB
1752780457.218217,447644.750,6694,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780457.268467,447695.000,6694,4,EM,1,100,PS
1752780457.321217,447747.750,6734,4,EM,1,100,RS
1752780457.373967,447800.500,6734,4,EM,1,100,RB
1752780457.426718,447853.250,6734,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780457.479468,447906.000,6734,4,EM,1,100,PS
1752780457.529718,447956.250,6772,4,EM,1,100,RS
1752780457.579969,448006.500,6772,4,EM,1,100,RB
1752780457.630219,448056.750,6772,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780457.680469,448107.000,6772,4,EM,1,100,PS
1752780457.730719,448157.250,6804,4,EM,1,100,RS
1752780457.780970,448207.500,6804,4,EM,1,100,RB
1752780457.831220,448257.750,6804,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780457.881470,448308.000,6804,4,EM,1,100,PS
1752780457.931721,448358.250,6837,4,EM,1,100,RS
1752780457.981971,448408.500,6837,4,EM,1,100,RB
1752780458.032221,448458.750,6837,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780458.082471,448509.000,6837,4,EM,1,100,PS
1752780458.132722,448559.250,6873,4,EM,1,100,RS
1752780458.182972,448609.500,6873,4,EM,1,100,RB
