LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1752778631.533911,508726.000,15586,2,PI,1,100,158334
1752778631.573911,508766.000,15603,3,PI,1,100,158344
1752778631.613911,508806.000,15603,3,PI,1,100,158362
1752778631.653911,508846.000,15603,3,PI,1,100,158377
1752778631.693912,508886.000,15622,2,PI,1,100,158393
1752778631.733912,508926.000,15622,2,PI,1,100,158414
1752778631.773912,508966.000,15638,3,PI,1,100,158433
1752778631.813912,509006.000,15638,3,PI,1,100,158451
1752778631.853912,509046.000,15638,3,PI,1,100,158467
1752778631.893913,509086.000,15656,2,PI,1,100,158515
1752778631.933913,509126.000,15656,2,PI,1,100,158540
1752778631.973913,509166.000,15677,3,PI,1,100,158494
1752778632.013913,509206.000,15677,3,PI,1,100,158466
1752778632.053913,509246.000,15677,3,PI,1,100,158430
1752778632.093914,509286.000,15694,2,PI,1,100,158381
1752778632.133914,509326.000,15694,2,PI,1,100,158378
1752778632.173914,509366.000,15709,3,PI,1,100,158372
1752778632.213914,509406.000,15709,3,PI,1,100,158362
1752778632.253915,509446.000,15709,3,PI,1,100,158359
1752778632.293915,509486.000,15726,2,PI,1,100,158379
1752778632.333915,509526.000,15726,2,PI,1,100,158377
1752778632.373915,509566.000,15742,3,PI,1,100,158377
1752778632.413915,509606.000,15742,3,PI,1,100,158388
1752778632.453916,509646.000,15742,3,PI,1,100,158403
1752778632.493916,509686.000,15761,2,PI,1,100,158400
1752778632.533916,509726.000,15761,2,PI,1,100,158434
1752778632.573916,509766.000,15778,3,PI,1,100,158422
1752778632.613916,509806.000,15778,3,PI,1,100,158410
1752778632.653917,509846.000,15778,3,PI,1,100,158363
1752778632.693917,509886.000,15795,3,PI,1,100,158347
1752778632.733917,509926.000,15795,3,PI,1,100,158322
1752778632.773917,509966.000,15795,3,PI,1,100,158346
1752778632.813918,510006.000,15811,2,PI,1,100,158353
1752778632.853918,510046.000,15811,2,PI,1,100,158351
1752778632.893918,510086.000,15833,3,PI,1,100,158364
1752778632.933918,510126.000,15833,3,PI,1,100,158364
1752778632.973918,510166.000,15833,3,PI,1,100,158377
1752778633.013919,510206.000,15847,2,PI,1,100,158376
1752778633.053919,510246.000,15847,2,PI,1,100,158394
1752778633.100419,510292.500,15864,2,PI,1,100,158424
1752778633.146919,510339.000,15864,2,PI,1,100,158423
1752778633.186920,510379.000,15883,3,PI,1,100,158398
1752778633.226920,510419.000,15883,3,PI,1,100,158354
1752778633.266920,510459.000,15883,3,PI,1,100,158328
1752778633.306920,510499.000,15900,2,PI,1,100,158312
1752778633.346920,510539.000,15900,2,PI,1,100,158296
1752778633.386921,510579.000,15917,3,PI,1,100,158319
1752778633.426921,510619.000,15917,3,PI,1,100,158313
1752778633.466921,510659.000,15917,3,PI,1,100,158323
1752778633.506921,510699.000,15933,2,PI,1,100,158345
1752778633.546922,510739.000,15933,2,PI,1,100,158348
1752778633.586922,510779.000,15952,3,PI,1,100,158366
1752778633.626922,510819.000,15952,3,PI,1,100,158379
1752778633.666922,510859.000,15952,3,PI,1,100,158409
1752778633.706922,510899.000,15969,3,PI,1,100,158442
1752778633.746923,510939.000,15969,3,PI,1,100,158436
