LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1752778632.173914,509366.000,15723,3,MY,1,100,108
1752778632.213914,509406.000,15723,3,MY,1,100,109
1752778632.253915,509446.000,15723,3,MY,1,100,109
1752778632.293915,509486.000,15740,2,MY,1,100,109
1752778632.333915,509526.000,15740,2,MY,1,100,108
1752778632.369248,509561.333,15756,3,MY,1,100,110
1752778632.404582,509596.667,15756,3,MY,1,100,107
1752778632.439916,509632.000,15756,3,MY,1,100,109
1752778632.479916,509672.000,15773,3,MY,1,100,109
1752778632.519916,509712.000,15773,3,MY,1,100,109
1752778632.559916,509752.000,15773,3,MY,1,100,109
1752778632.599916,509792.000,15792,2,MY,1,100,108
1752778632.639917,509832.000,15792,2,MY,1,100,109
1752778632.679917,509872.000,15809,3,MY,1,100,108
1752778632.719917,509912.000,15809,3,MY,1,100,107
1752778632.759917,509952.000,15809,3,MY,1,100,110
1752778632.799917,509992.000,15825,2,MY,1,100,109
1752778632.839918,510032.000,15825,2,MY,1,100,108
1752778632.879918,510072.000,15845,3,MY,1,100,110
1752778632.919918,510112.000,15845,3,MY,1,100,109
1752778632.959918,510152.000,15845,3,MY,1,100,108
1752778632.999919,510192.000,15861,2,MY,1,100,109
1752778633.039919,510232.000,15861,2,MY,1,100,109
1752778633.079919,510272.000,15878,3,MY,1,100,109
1752778633.119919,510312.000,15878,3,MY,1,100,109
1752778633.159919,510352.000,15878,3,MY,1,100,109
1752778633.199920,510392.000,15897,3,MY,1,100,108
1752778633.239920,510432.000,15897,3,MY,1,100,111
1752778633.279920,510472.000,15897,3,MY,1,100,109
1752778633.319420,510511.500,15913,2,MY,1,100,109
1752778633.358920,510551.000,15913,2,MY,1,100,109
1752778633.399254,510591.333,15930,3,MY,1,100,109
1752778633.439588,510631.667,15930,3,MY,1,100,109
1752778633.479921,510672.000,15930,3,MY,1,100,109
1752778633.519921,510712.000,15947,2,MY,1,100,109
1752778633.559922,510752.000,15947,2,MY,1,100,109
1752778633.599922,510792.000,15966,3,MY,1,100,109
1752778633.639922,510832.000,15966,3,MY,1,100,109
1752778633.679922,510872.000,15966,3,MY,1,100,109
1752778633.719922,510912.000,15983,2,MY,1,100,109
1752778633.759923,510952.000,15983,2,MY,1,100,108
1752778633.799923,510992.000,15997,3,MY,1,100,108
1752778633.839923,511032.000,15997,3,MY,1,100,109
1752778633.879923,511072.000,15997,3,MY,1,100,108
1752778633.919924,511112.000,16017,2,MY,1,100,109
1752778633.959924,511152.000,16017,2,MY,1,100,110
1752778633.999924,511192.000,16033,3,MY,1,100,109
1752778634.039924,511232.000,16033,3,MY,1,100,108
1752778634.079924,511272.000,16033,3,MY,1,100,110
1752778634.119925,511312.000,16050,2,MY,1,100,109
1752778634.159925,511352.000,16050,2,MY,1,100,110
1752778634.199592,511391.667,16069,3,MY,1,100,110
1752778634.239259,511431.333,16069,3,MY,1,100,111
1752778634.278925,511471.000,16069,3,MY,1,100,110
1752778634.318926,511511.000,16086,3,MY,1,100,109
1752778634.358926,511551.000,16086,3,MY,1,100,111
1752778634.398926,511591.000,16086,3,MY,1,100,109
1752778634.438926,511631.000,16102,2,MY,1,100,109
1752778634.478927,511671.000,16102,2,MY,1,100,110
1752778634.519260,511711.333,16120,3,MY,1,100,109
1752778634.559594,511751.667,16120,3,MY,1,100,110
1752778634.599927,511792.000,16120,3,MY,1,100,110
1752778634.639427,511831.500,16136,2,MY,1,100,109
1752778634.678928,511871.000,16136,2,MY,1,100,110
1752778634.718928,511911.000,16153,3,MY,1,100,108
1752778634.758928,511951.000,16153,3,MY,1,100,109
1752778634.798928,511991.000,16153,3,MY,1,100,111
