LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752617390.916516,305526.000,47594,3,PG,1,100,2678
1752617390.956516,305566.000,47594,3,PG,1,100,2688
1752617390.996516,305606.000,47609,3,PG,1,100,2681
1752617391.036516,305646.000,47609,3,PG,1,100,2681
1752617391.076515,305686.000,47609,3,PG,1,100,2688
1752617391.116515,305726.000,47625,2,PG,1,100,2675
1752617391.156515,305766.000,47625,2,PG,1,100,2674
1752617391.196515,305806.000,47643,3,PG,1,100,2666
1752617391.236515,305846.000,47643,3,PG,1,100,2694
1752617391.276515,305886.000,47643,3,PG,1,100,2687
1752617391.316515,305926.000,47659,2,PG,1,100,2686
1752617391.356514,305966.000,47659,2,PG,1,100,2690
1752617391.396514,306006.000,47674,3,PG,1,100,2696
1752617391.436514,306046.000,47674,3,PG,1,100,2675
1752617391.476514,306086.000,47674,3,PG,1,100,2675
1752617391.516514,306126.000,47690,2,PG,1,100,2686
1752617391.556514,306166.000,47690,2,PG,1,100,2681
1752617391.596514,306206.000,47708,3,PG,1,100,2682
1752617391.636513,306246.000,47708,3,PG,1,100,2692
1752617391.676513,306286.000,47708,3,PG,1,100,2687
1752617391.716513,306326.000,47724,2,PG,1,100,2683
1752617391.756513,306366.000,47724,2,PG,1,100,2672
1752617391.796513,306406.000,47739,3,PG,1,100,2679
1752617391.836513,306446.000,47739,3,PG,1,100,2683
1752617391.876513,306486.000,47739,3,PG,1,100,2684
