LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1752617387.383528,301993.000,47023,3,GZ,1,100,1.007
1752617387.423528,302033.000,47023,3,GZ,1,100,1.068
1752617387.463528,302073.000,47023,3,GZ,1,100,0.793
1752617387.503528,302113.000,47042,2,GZ,1,100,-0.153
1752617387.543528,302153.000,47042,2,GZ,1,100,-0.183
1752617387.583528,302193.000,47059,3,GZ,1,100,-0.092
1752617387.623527,302233.000,47059,3,GZ,1,100,0.885
1752617387.663527,302273.000,47059,3,GZ,1,100,1.678
1752617387.703527,302313.000,47083,4,GZ,1,100,1.770
1752617387.743527,302353.000,47083,4,GZ,1,100,2.533
1752617387.783527,302393.000,47083,4,GZ,1,100,2.777
1752617387.823527,302433.000,47083,4,GZ,1,100,2.228
1752617387.863527,302473.000,47100,2,GZ,1,100,0.854
1752617387.903526,302513.000,47100,2,GZ,1,100,-0.183
1752617387.943526,302553.000,47115,3,GZ,1,100,-0.671
1752617387.983526,302593.000,47115,3,GZ,1,100,-0.702
1752617388.023526,302633.000,47115,3,GZ,1,100,-1.007
1752617388.063526,302673.000,47133,2,GZ,1,100,-1.221
1752617388.103526,302713.000,47133,2,GZ,1,100,-0.946
1752617388.143192,302752.667,47150,3,GZ,1,100,-0.458
1752617388.182859,302792.333,47150,3,GZ,1,100,-0.305
1752617388.222525,302832.000,47150,3,GZ,1,100,0.641
1752617388.263025,302872.500,47169,2,GZ,1,100,1.190
1752617388.303525,302913.000,47169,2,GZ,1,100,1.923
1752617388.343525,302953.000,47184,3,GZ,1,100,1.587
1752617388.383525,302993.000,47184,3,GZ,1,100,0.122
1752617388.423525,303033.000,47184,3,GZ,1,100,0.427
1752617388.463025,303072.500,47200,2,GZ,1,100,1.190
1752617388.502524,303112.000,47200,2,GZ,1,100,1.434
1752617388.542524,303152.000,47218,3,GZ,1,100,1.282
1752617388.582524,303192.000,47218,3,GZ,1,100,1.099
1752617388.622524,303232.000,47218,3,GZ,1,100,0.793
1752617388.662524,303272.000,47234,3,GZ,1,100,0.366
1752617388.702524,303312.000,47234,3,GZ,1,100,1.099
1752617388.742524,303352.000,47234,3,GZ,1,100,1.312
1752617388.783023,303392.500,47249,2,GZ,1,100,1.038
1752617388.823523,303433.000,47249,2,GZ,1,100,0.916
1752617388.863190,303472.667,47266,3,GZ,1,100,0.092
1752617388.902856,303512.333,47266,3,GZ,1,100,-0.732
1752617388.942523,303552.000,47266,3,GZ,1,100,-0.641
1752617388.982523,303592.000,47283,2,GZ,1,100,0.397
1752617389.022523,303632.000,47283,2,GZ,1,100,0.305
1752617389.062522,303672.000,47299,3,GZ,1,100,0.610
1752617389.102522,303712.000,47299,3,GZ,1,100,0.763
1752617389.142522,303752.000,47299,3,GZ,1,100,0.946
1752617389.182522,303792.000,47314,2,GZ,1,100,0.885
1752617389.222522,303832.000,47314,2,GZ,1,100,0.031
1752617389.262522,303872.000,47333,3,GZ,1,100,-0.153
1752617389.302522,303912.000,47333,3,GZ,1,100,0.122
1752617389.342521,303952.000,47333,3,GZ,1,100,0.000
1752617389.382521,303992.000,47350,2,GZ,1,100,0.549
1752617389.422521,304032.000,47350,2,GZ,1,100,0.793
1752617389.462521,304072.000,47366,3,GZ,1,100,1.343
1752617389.502521,304112.000,47366,3,GZ,1,100,1.129
1752617389.542521,304152.000,47366,3,GZ,1,100,0.732
1752617389.582521,304192.000,47385,2,GZ,1,100,-0.183
1752617389.622520,304232.000,47385,2,GZ,1,100,-0.244
1752617389.662520,304272.000,47400,3,GZ,1,100,0.366
1752617389.702520,304312.000,47400,3,GZ,1,100,1.221
1752617389.742520,304352.000,47400,3,GZ,1,100,2.350
1752617389.782520,304392.000,47417,2,GZ,1,100,1.587
1752617389.822520,304432.000,47417,2,GZ,1,100,-0.153
1752617389.862520,304472.000,47434,3,GZ,1,100,0.763
1752617389.902519,304512.000,47434,3,GZ,1,100,0.153
1752617389.942519,304552.000,47434,3,GZ,1,100,0.122
1752617389.982519,304592.000,47452,2,GZ,1,100,-0.122
1752617390.022519,304632.000,47452,2,GZ,1,100,-2.411
1752617390.062519,304672.000,47467,3,GZ,1,100,-1.160
1752617390.102519,304712.000,47467,3,GZ,1,100,1.740
1752617390.142519,304752.000,47467,3,GZ,1,100,-0.427
1752617390.182518,304792.000,47485,3,GZ,1,100,-2.930
1752617390.222518,304832.000,47485,3,GZ,1,100,-2.686
1752617390.262518,304872.000,47485,3,GZ,1,100,-1.831
1752617390.302518,304912.000,47501,2,GZ,1,100,-0.031
1752617390.342518,304952.000,47501,2,GZ,1,100,3.174
1752617390.382518,304992.000,47520,3,GZ,1,100,5.188
1752617390.422518,305032.000,47520,3,GZ,1,100,1.953
1752617390.462518,305072.000,47520,3,GZ,1,100,-1.099
