LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1752617380.463552,295073.000,45853,1,EL,1,100,-17783.400391
1752617380.530052,295139.500,45871,2,EL,1,100,-17784.400391
1752617380.596552,295206.000,45871,2,EL,1,100,-17785.400391
1752617380.663552,295273.000,45887,1,EL,1,100,-17787.000000
1752617380.730052,295339.500,45902,2,EL,1,100,-17788.000000
1752617380.796551,295406.000,45902,2,EL,1,100,-17789.000000
1752617380.863551,295473.000,45918,1,EL,1,100,-17790.400391
1752617380.930051,295539.500,45938,2,EL,1,100,-17790.800781
1752617380.996551,295606.000,45938,2,EL,1,100,-17791.400391
1752617381.063550,295673.000,45954,1,EL,1,100,-17792.599609
1752617381.130050,295739.500,45969,2,EL,1,100,-17793.400391
1752617381.196550,295806.000,45969,2,EL,1,100,-17794.800781
1752617381.263550,295873.000,45986,1,EL,1,100,-17795.800781
1752617381.330049,295939.500,46005,2,EL,1,100,-17797.000000
1752617381.396549,296006.000,46005,2,EL,1,100,-17797.599609
1752617381.463549,296073.000,46021,1,EL,1,100,-17798.800781
1752617381.530049,296139.500,46040,2,EL,1,100,-17800.800781
1752617381.596549,296206.000,46040,2,EL,1,100,-17799.400391
1752617381.662548,296272.000,46055,1,EL,1,100,-17794.400391
1752617381.729548,296339.000,46072,2,EL,1,100,-17801.400391
1752617381.796548,296406.000,46072,2,EL,1,100,-17804.400391
1752617381.863048,296472.500,46089,2,EL,1,100,-17804.800781
1752617381.929547,296539.000,46089,2,EL,1,100,-17805.800781
1752617381.996547,296606.000,46108,1,EL,1,100,-17806.800781
1752617382.063047,296672.500,46124,2,EL,1,100,-17808.400391
1752617382.129547,296739.000,46124,2,EL,1,100,-17808.800781
1752617382.196546,296806.000,46141,1,EL,1,100,-17808.599609
1752617382.263046,296872.500,46160,2,EL,1,100,-17807.599609
1752617382.329546,296939.000,46160,2,EL,1,100,-17806.800781
1752617382.396546,297006.000,46177,1,EL,1,100,-17807.599609
1752617382.463046,297072.500,46191,2,EL,1,100,-17810.400391
1752617382.529545,297139.000,46191,2,EL,1,100,-17821.599609
1752617382.596045,297205.500,46214,2,EL,1,100,-17859.000000
1752617382.662545,297272.000,46214,2,EL,1,100,-17909.400391
1752617382.729545,297339.000,46232,2,EL,1,100,-17901.599609
1752617382.796544,297406.000,46232,2,EL,1,100,-17876.599609
1752617382.862544,297472.000,46251,1,EL,1,100,-17855.599609
1752617382.929544,297539.000,46268,2,EL,1,100,-17830.400391
1752617382.996544,297606.000,46268,2,EL,1,100,-17829.000000
1752617383.062543,297672.000,46285,1,EL,1,100,-17829.599609
1752617383.129543,297739.000,46300,2,EL,1,100,-17815.599609
1752617383.196543,297806.000,46300,2,EL,1,100,-17814.199219
1752617383.262543,297872.000,46317,1,EL,1,100,-17824.800781
1752617383.329542,297939.000,46333,2,EL,1,100,-17824.800781
1752617383.396542,298006.000,46333,2,EL,1,100,-17823.400391
1752617383.462542,298072.000,46350,1,EL,1,100,-17823.400391
1752617383.529542,298139.000,46368,2,EL,1,100,-17824.599609
1752617383.596542,298206.000,46368,2,EL,1,100,-17824.199219
1752617383.663041,298272.500,46384,2,EL,1,100,-17823.599609
1752617383.729541,298339.000,46384,2,EL,1,100,-17827.199219
1752617383.796541,298406.000,46400,1,EL,1,100,-17828.599609
1752617383.863041,298472.500,46418,2,EL,1,100,-17829.599609
1752617383.929540,298539.000,46418,2,EL,1,100,-17830.599609
1752617383.996540,298606.000,46434,1,EL,1,100,-17833.599609
1752617384.063040,298672.500,46449,2,EL,1,100,-17837.599609
1752617384.129540,298739.000,46449,2,EL,1,100,-17839.199219
