LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1752794392.846820,773254.000,60686,2,AX,1,100,0.947
1752794392.886820,773294.000,60701,3,AX,1,100,0.944
1752794392.926820,773334.000,60701,3,AX,1,100,0.948
1752794392.966820,773374.000,60701,3,AX,1,100,0.947
1752794393.006820,773414.000,60717,2,AX,1,100,0.942
1752794393.046821,773454.000,60717,2,AX,1,100,0.937
1752794393.082154,773489.333,60733,3,AX,1,100,0.943
1752794393.117487,773524.667,60733,3,AX,1,100,0.944
1752794393.152821,773560.000,60733,3,AX,1,100,0.946
1752794393.192821,773600.000,60751,3,AX,1,100,0.949
1752794393.232821,773640.000,60751,3,AX,1,100,0.946
1752794393.272821,773680.000,60751,3,AX,1,100,0.944
1752794393.312821,773720.000,60768,2,AX,1,100,0.939
1752794393.352821,773760.000,60768,2,AX,1,100,0.945
1752794393.392822,773800.000,60784,3,AX,1,100,0.948
1752794393.432822,773840.000,60784,3,AX,1,100,0.946
1752794393.472822,773880.000,60784,3,AX,1,100,0.939
1752794393.512822,773920.000,60801,2,AX,1,100,0.948
1752794393.552822,773960.000,60801,2,AX,1,100,0.942
1752794393.592822,774000.000,60818,3,AX,1,100,0.948
1752794393.632822,774040.000,60818,3,AX,1,100,0.945
1752794393.672822,774080.000,60818,3,AX,1,100,0.942
1752794393.712823,774120.000,60834,2,AX,1,100,0.944
1752794393.752823,774160.000,60834,2,AX,1,100,0.945
1752794393.792823,774200.000,60850,3,AX,1,100,0.946
1752794393.832823,774240.000,60850,3,AX,1,100,0.947
1752794393.872823,774280.000,60850,3,AX,1,100,0.946
1752794393.912823,774320.000,60868,2,AX,1,100,0.944
1752794393.952823,774360.000,60868,2,AX,1,100,0.943
1752794393.992823,774400.000,60885,3,AX,1,100,0.942
1752794394.032824,774440.000,60885,3,AX,1,100,0.949
1752794394.072824,774480.000,60885,3,AX,1,100,0.946
1752794394.112824,774520.000,60902,2,AX,1,100,0.942
1752794394.152824,774560.000,60902,2,AX,1,100,0.947
1752794394.192824,774600.000,60917,3,AX,1,100,0.942
1752794394.232824,774640.000,60917,3,AX,1,100,0.949
1752794394.272824,774680.000,60917,3,AX,1,100,0.948
1752794394.312824,774720.000,60933,3,AX,1,100,0.946
1752794394.352825,774760.000,60933,3,AX,1,100,0.940
1752794394.392825,774800.000,60933,3,AX,1,100,0.943
1752794394.432825,774840.000,60950,2,AX,1,100,0.946
1752794394.472825,774880.000,60950,2,AX,1,100,0.946
1752794394.512825,774920.000,60967,3,AX,1,100,0.943
1752794394.552825,774960.000,60967,3,AX,1,100,0.943
1752794394.592825,775000.000,60967,3,AX,1,100,0.938
1752794394.632825,775040.000,60984,2,AX,1,100,0.946
1752794394.672826,775080.000,60984,2,AX,1,100,0.944
1752794394.712826,775120.000,61000,3,AX,1,100,0.943
1752794394.752826,775160.000,61000,3,AX,1,100,0.942
1752794394.792826,775200.000,61000,3,AX,1,100,0.947
1752794394.832826,775240.000,61018,2,AX,1,100,0.940
1752794394.872826,775280.000,61018,2,AX,1,100,0.944
1752794394.912826,775320.000,61034,3,AX,1,100,0.943
1752794394.952826,775360.000,61034,3,AX,1,100,0.947
1752794394.992826,775400.000,61034,3,AX,1,100,0.941
1752794395.032827,775440.000,61049,2,AX,1,100,0.946
1752794395.072827,775480.000,61049,2,AX,1,100,0.944
1752794395.112827,775520.000,61066,3,AX,1,100,0.949
1752794395.152827,775560.000,61066,3,AX,1,100,0.944
1752794395.192827,775600.000,61066,3,AX,1,100,0.945
1752794395.232827,775640.000,61085,2,AX,1,100,0.947
1752794395.272827,775680.000,61085,2,AX,1,100,0.938
1752794395.312827,775720.000,61101,3,AX,1,100,0.945
1752794395.352828,775760.000,61101,3,AX,1,100,0.946
1752794395.392828,775800.000,61101,3,AX,1,100,0.940
1752794395.432828,775840.000,61124,3,AX,1,100,0.944
1752794395.472828,775880.000,61124,3,AX,1,100,0.946
1752794395.512828,775920.000,61124,3,AX,1,100,0.944
1752794395.552828,775960.000,61140,3,AX,1,100,0.946
1752794395.592828,776000.000,61140,3,AX,1,100,0.947
1752794395.632828,776040.000,61140,3,AX,1,100,0.944
1752794395.672829,776080.000,61155,3,AX,1,100,0.945
1752794395.712829,776120.000,61155,3,AX,1,100,0.947
1752794395.752829,776160.000,61155,3,AX,1,100,0.945
1752794395.792829,776200.000,61172,2,AX,1,100,0.948
1752794395.832829,776240.000,61172,2,AX,1,100,0.941
1752794395.872829,776280.000,61193,3,AX,1,100,0.948
1752794395.912829,776320.000,61193,3,AX,1,100,0.944
1752794395.952829,776360.000,61193,3,AX,1,100,0.939
1752794395.992830,776400.000,61209,2,AX,1,100,0.947
1752794396.032830,776440.000,61209,2,AX,1,100,0.945
1752794396.072830,776480.000,61224,3,AX,1,100,0.943
1752794396.112830,776520.000,61224,3,AX,1,100,0.944
1752794396.152830,776560.000,61224,3,AX,1,100,0.946
1752794396.192830,776600.000,61241,2,AX,1,100,0.946
1752794396.232830,776640.000,61241,2,AX,1,100,0.940
1752794396.272830,776680.000,61258,3,AX,1,100,0.944
1752794396.312831,776720.000,61258,3,AX,1,100,0.947
1752794396.352831,776760.000,61258,3,AX,1,100,0.942
1752794396.392831,776800.000,61274,2,AX,1,100,0.950
1752794396.432831,776840.000,61274,2,AX,1,100,0.946
1752794396.472831,776880.000,61290,3,AX,1,100,0.942
1752794396.512831,776920.000,61290,3,AX,1,100,0.947
1752794396.552831,776960.000,61290,3,AX,1,100,0.944
1752794396.592831,777000.000,61308,2,AX,1,100,0.942
1752794396.632832,777040.000,61308,2,AX,1,100,0.944
1752794396.672832,777080.000,61325,3,AX,1,100,0.943
1752794396.712832,777120.000,61325,3,AX,1,100,0.952
1752794396.752832,777160.000,61325,3,AX,1,100,0.941
1752794396.792832,777200.000,61342,2,AX,1,100,0.947
1752794396.832832,777240.000,61342,2,AX,1,100,0.947
1752794396.872832,777280.000,61357,3,AX,1,100,0.953
1752794396.912832,777320.000,61357,3,AX,1,100,0.944
1752794396.952832,777360.000,61357,3,AX,1,100,0.946
1752794396.988499,777395.667,61373,3,AX,1,100,0.941
1752794397.024166,777431.333,61373,3,AX,1,100,0.941
1752794397.059833,777467.000,61373,3,AX,1,100,0.945
1752794397.099833,777507.000,61390,2,AX,1,100,0.946
1752794397.139833,777547.000,61390,2,AX,1,100,0.948
1752794397.179833,777587.000,61407,3,AX,1,100,0.952
1752794397.219833,777627.000,61407,3,AX,1,100,0.943
1752794397.259833,777667.000,61407,3,AX,1,100,0.941
1752794397.299834,777707.000,61425,2,AX,1,100,0.944
1752794397.339834,777747.000,61425,2,AX,1,100,0.939
1752794397.379834,777787.000,61440,3,AX,1,100,0.945
1752794397.419834,777827.000,61440,3,AX,1,100,0.947
1752794397.459834,777867.000,61440,3,AX,1,100,0.946
1752794397.499834,777907.000,61458,3,AX,1,100,0.949
1752794397.539834,777947.000,61458,3,AX,1,100,0.947
1752794397.579834,777987.000,61458,3,AX,1,100,0.944
1752794397.619835,778027.000,61474,2,AX,1,100,0.943
1752794397.659835,778067.000,61474,2,AX,1,100,0.941
1752794397.699835,778107.000,61491,3,AX,1,100,0.945
1752794397.739835,778147.000,61491,3,AX,1,100,0.944
1752794397.779835,778187.000,61491,3,AX,1,100,0.948
1752794397.819835,778227.000,61506,2,AX,1,100,0.951
1752794397.859835,778267.000,61506,2,AX,1,100,0.946
1752794397.899835,778307.000,61525,3,AX,1,100,0.945
1752794397.939836,778347.000,61525,3,AX,1,100,0.944
1752794397.979836,778387.000,61525,3,AX,1,100,0.936
1752794398.019836,778427.000,61541,2,AX,1,100,0.938
1752794398.059836,778467.000,61541,2,AX,1,100,0.945
1752794398.099836,778507.000,61559,3,AX,1,100,0.946
1752794398.139836,778547.000,61559,3,AX,1,100,0.950
1752794398.179836,778587.000,61559,3,AX,1,100,0.944
1752794398.219836,778627.000,61573,2,AX,1,100,0.944
1752794398.259837,778667.000,61573,2,AX,1,100,0.940
1752794398.299837,778707.000,61590,3,AX,1,100,0.941
1752794398.339837,778747.000,61590,3,AX,1,100,0.941
1752794398.379837,778787.000,61590,3,AX,1,100,0.944
1752794398.419837,778827.000,61606,2,AX,1,100,0.947
1752794398.459837,778867.000,61606,2,AX,1,100,0.947
1752794398.499837,778907.000,61626,3,AX,1,100,0.941
1752794398.539837,778947.000,61626,3,AX,1,100,0.944
1752794398.579837,778987.000,61626,3,AX,1,100,0.941
1752794398.619838,779027.000,61640,2,AX,1,100,0.938
1752794398.659838,779067.000,61640,2,AX,1,100,0.942
1752794398.699838,779107.000,61657,3,AX,1,100,0.944
1752794398.739838,779147.000,61657,3,AX,1,100,0.944
1752794398.779838,779187.000,61657,3,AX,1,100,0.945
1752794398.819838,779227.000,61674,3,AX,1,100,0.947
1752794398.859838,779267.000,61674,3,AX,1,100,0.944
1752794398.899838,779307.000,61674,3,AX,1,100,0.938
1752794398.939839,779347.000,61691,2,AX,1,100,0.946
1752794398.979839,779387.000,61691,2,AX,1,100,0.945
1752794399.019339,779426.500,61705,2,AX,1,100,0.947
1752794399.058839,779466.000,61705,2,AX,1,100,0.945
1752794399.099172,779506.333,61725,3,AX,1,100,0.946
1752794399.139506,779546.667,61725,3,AX,1,100,0.942
1752794399.179839,779587.000,61725,3,AX,1,100,0.941
1752794399.219506,779626.667,61741,3,AX,1,100,0.946
1752794399.259173,779666.333,61741,3,AX,1,100,0.946
1752794399.298840,779706.000,61741,3,AX,1,100,0.942
1752794399.339340,779746.500,61758,2,AX,1,100,0.945
1752794399.379840,779787.000,61758,2,AX,1,100,0.945
1752794399.419507,779826.667,61772,3,AX,1,100,0.947
1752794399.459174,779866.333,61772,3,AX,1,100,0.943
1752794399.498840,779906.000,61772,3,AX,1,100,0.944
1752794399.539340,779946.500,61790,2,AX,1,100,0.943
1752794399.579841,779987.000,61790,2,AX,1,100,0.942
1752794399.619507,780026.667,61806,3,AX,1,100,0.943
1752794399.659174,780066.333,61806,3,AX,1,100,0.946
1752794399.698841,780106.000,61806,3,AX,1,100,0.948
1752794399.739341,780146.500,61823,2,AX,1,100,0.950
1752794399.779841,780187.000,61823,2,AX,1,100,0.945
1752794399.819508,780226.667,61841,3,AX,1,100,0.936
1752794399.859175,780266.333,61841,3,AX,1,100,0.941
1752794399.898842,780306.000,61841,3,AX,1,100,0.942
1752794399.938842,780346.000,61857,2,AX,1,100,0.944
1752794399.978842,780386.000,61857,2,AX,1,100,0.950
1752794400.018842,780426.000,61873,3,AX,1,100,0.945
1752794400.058842,780466.000,61873,3,AX,1,100,0.945
1752794400.098842,780506.000,61873,3,AX,1,100,0.946
1752794400.139342,780546.500,61891,2,AX,1,100,0.943
1752794400.179842,780587.000,61891,2,AX,1,100,0.943
1752794400.219509,780626.667,61907,3,AX,1,100,0.945
1752794400.259176,780666.333,61907,3,AX,1,100,0.939
1752794400.298843,780706.000,61907,3,AX,1,100,0.946
1752794400.338843,780746.000,61922,2,AX,1,100,0.948
1752794400.378843,780786.000,61922,2,AX,1,100,0.949
1752794400.418843,780826.000,61941,3,AX,1,100,0.945
1752794400.458843,780866.000,61941,3,AX,1,100,0.945
1752794400.498843,780906.000,61941,3,AX,1,100,0.945
1752794400.538843,780946.000,61963,4,AX,1,100,0.943
1752794400.578844,780986.000,61963,4,AX,1,100,0.939
1752794400.618844,781026.000,61963,4,AX,1,100,0.946
1752794400.658844,781066.000,61963,4,AX,1,100,0.948
1752794400.698844,781106.000,61979,2,AX,1,100,0.945
1752794400.738844,781146.000,61979,2,AX,1,100,0.948
1752794400.778844,781186.000,61997,3,AX,1,100,0.947
1752794400.818844,781226.000,61997,3,AX,1,100,0.943
1752794400.858844,781266.000,61997,3,AX,1,100,0.945
1752794400.898845,781306.000,62013,2,AX,1,100,0.940
1752794400.938845,781346.000,62013,2,AX,1,100,0.941
1752794400.978845,781386.000,62030,3,AX,1,100,0.942
1752794401.018845,781426.000,62030,3,AX,1,100,0.948
1752794401.058845,781466.000,62030,3,AX,1,100,0.948
1752794401.094512,781501.667,62046,3,AX,1,100,0.947
1752794401.130179,781537.333,62046,3,AX,1,100,0.946
1752794401.165845,781573.000,62046,3,AX,1,100,0.941
1752794401.205846,781613.000,62066,2,AX,1,100,0.945
1752794401.245846,781653.000,62066,2,AX,1,100,0.948
1752794401.285846,781693.000,62081,3,AX,1,100,0.944
1752794401.325846,781733.000,62081,3,AX,1,100,0.944
1752794401.365846,781773.000,62081,3,AX,1,100,0.946
1752794401.405846,781813.000,62097,2,AX,1,100,0.940
1752794401.445846,781853.000,62097,2,AX,1,100,0.942
1752794401.485846,781893.000,62114,3,AX,1,100,0.944
1752794401.525847,781933.000,62114,3,AX,1,100,0.939
1752794401.565847,781973.000,62114,3,AX,1,100,0.940
1752794401.605847,782013.000,62131,2,AX,1,100,0.941
1752794401.645847,782053.000,62131,2,AX,1,100,0.948
1752794401.685847,782093.000,62146,3,AX,1,100,0.947
1752794401.725847,782133.000,62146,3,AX,1,100,0.944
1752794401.765847,782173.000,62146,3,AX,1,100,0.947
1752794401.805847,782213.000,62165,2,AX,1,100,0.943
1752794401.845848,782253.000,62165,2,AX,1,100,0.943
1752794401.885848,782293.000,62181,3,AX,1,100,0.944
1752794401.925848,782333.000,62181,3,AX,1,100,0.942
1752794401.965848,782373.000,62181,3,AX,1,100,0.947
1752794402.005848,782413.000,62198,2,AX,1,100,0.947
1752794402.045848,782453.000,62198,2,AX,1,100,0.946
1752794402.085848,782493.000,62215,3,AX,1,100,0.948
1752794402.125848,782533.000,62215,3,AX,1,100,0.945
1752794402.165848,782573.000,62215,3,AX,1,100,0.943
1752794402.205849,782613.000,62230,2,AX,1,100,0.946
1752794402.245849,782653.000,62230,2,AX,1,100,0.945
1752794402.285849,782693.000,62246,3,AX,1,100,0.943
1752794402.325849,782733.000,62246,3,AX,1,100,0.946
1752794402.365849,782773.000,62246,3,AX,1,100,0.949
1752794402.405849,782813.000,62265,3,AX,1,100,0.948
1752794402.445849,782853.000,62265,3,AX,1,100,0.944
1752794402.485849,782893.000,62265,3,AX,1,100,0.938
1752794402.525850,782933.000,62282,2,AX,1,100,0.944
1752794402.565850,782973.000,62282,2,AX,1,100,0.945
1752794402.605850,783013.000,62297,3,AX,1,100,0.945
1752794402.645850,783053.000,62297,3,AX,1,100,0.940
1752794402.685850,783093.000,62297,3,AX,1,100,0.948
1752794402.725850,783133.000,62313,2,AX,1,100,0.945
1752794402.765850,783173.000,62313,2,AX,1,100,0.946
1752794402.805850,783213.000,62331,3,AX,1,100,0.945
1752794402.845851,783253.000,62331,3,AX,1,100,0.939
1752794402.885851,783293.000,62331,3,AX,1,100,0.940
1752794402.925851,783333.000,62347,2,AX,1,100,0.945
1752794402.965851,783373.000,62347,2,AX,1,100,0.946
1752794403.005851,783413.000,62362,3,AX,1,100,0.947
1752794403.045851,783453.000,62362,3,AX,1,100,0.945
1752794403.085851,783493.000,62362,3,AX,1,100,0.945
1752794403.125851,783533.000,62381,2,AX,1,100,0.944
1752794403.165852,783573.000,62381,2,AX,1,100,0.943
1752794403.205852,783613.000,62398,3,AX,1,100,0.947
1752794403.245852,783653.000,62398,3,AX,1,100,0.943
1752794403.285852,783693.000,62398,3,AX,1,100,0.944
1752794403.325852,783733.000,62414,2,AX,1,100,0.945
1752794403.365852,783773.000,62414,2,AX,1,100,0.949
1752794403.405852,783813.000,62429,3,AX,1,100,0.941
1752794403.445852,783853.000,62429,3,AX,1,100,0.945
1752794403.485853,783893.000,62429,3,AX,1,100,0.942
1752794403.525853,783933.000,62446,2,AX,1,100,0.946
1752794403.565853,783973.000,62446,2,AX,1,100,0.941
1752794403.605853,784013.000,62463,3,AX,1,100,0.946
1752794403.645853,784053.000,62463,3,AX,1,100,0.947
1752794403.685853,784093.000,62463,3,AX,1,100,0.945
1752794403.725853,784133.000,62479,3,AX,1,100,0.946
1752794403.765853,784173.000,62479,3,AX,1,100,0.944
1752794403.805854,784213.000,62479,3,AX,1,100,0.942
1752794403.845854,784253.000,62498,2,AX,1,100,0.942
1752794403.885854,784293.000,62498,2,AX,1,100,0.939
1752794403.925854,784333.000,62513,3,AX,1,100,0.944
1752794403.965854,784373.000,62513,3,AX,1,100,0.944
1752794404.005854,784413.000,62513,3,AX,1,100,0.947
1752794404.045854,784453.000,62530,2,AX,1,100,0.945
1752794404.085854,784493.000,62530,2,AX,1,100,0.946
1752794404.125854,784533.000,62547,3,AX,1,100,0.941
1752794404.165855,784573.000,62547,3,AX,1,100,0.944
1752794404.205855,784613.000,62547,3,AX,1,100,0.943
1752794404.245855,784653.000,62564,2,AX,1,100,0.942
1752794404.285855,784693.000,62564,2,AX,1,100,0.947
1752794404.325855,784733.000,62578,3,AX,1,100,0.950
1752794404.365855,784773.000,62578,3,AX,1,100,0.952
1752794404.405855,784813.000,62578,3,AX,1,100,0.949
1752794404.445855,784853.000,62598,2,AX,1,100,0.946
1752794404.485856,784893.000,62598,2,AX,1,100,0.937
1752794404.525856,784933.000,62614,3,AX,1,100,0.941
1752794404.565856,784973.000,62614,3,AX,1,100,0.941
1752794404.605856,785013.000,62614,3,AX,1,100,0.948
1752794404.645856,785053.000,62631,2,AX,1,100,0.943
1752794404.685856,785093.000,62631,2,AX,1,100,0.951
1752794404.725856,785133.000,62645,3,AX,1,100,0.952
1752794404.765856,785173.000,62645,3,AX,1,100,0.945
1752794404.805857,785213.000,62645,3,AX,1,100,0.933
1752794404.845857,785253.000,62663,2,AX,1,100,0.930
1752794404.885857,785293.000,62663,2,AX,1,100,0.941
1752794404.925857,785333.000,62679,3,AX,1,100,0.946
1752794404.965857,785373.000,62679,3,AX,1,100,0.942
1752794405.005857,785413.000,62679,3,AX,1,100,0.946
1752794405.041191,785448.333,62698,3,AX,1,100,0.943
1752794405.076524,785483.667,62698,3,AX,1,100,0.936
1752794405.111858,785519.000,62698,3,AX,1,100,0.942
1752794405.151858,785559.000,62713,2,AX,1,100,0.944
1752794405.191858,785599.000,62713,2,AX,1,100,0.944
1752794405.231858,785639.000,62730,3,AX,1,100,0.939
1752794405.271858,785679.000,62730,3,AX,1,100,0.939
1752794405.311858,785719.000,62730,3,AX,1,100,0.940
1752794405.351858,785759.000,62746,2,AX,1,100,0.943
1752794405.391858,785799.000,62746,2,AX,1,100,0.940
1752794405.431858,785839.000,62764,3,AX,1,100,0.946
1752794405.471859,785879.000,62764,3,AX,1,100,0.941
1752794405.511859,785919.000,62764,3,AX,1,100,0.943
1752794405.551859,785959.000,62778,2,AX,1,100,0.944
1752794405.591859,785999.000,62778,2,AX,1,100,0.943
1752794405.631859,786039.000,62802,4,AX,1,100,0.945
1752794405.671859,786079.000,62802,4,AX,1,100,0.948
1752794405.711859,786119.000,62802,4,AX,1,100,0.939
1752794405.751859,786159.000,62802,4,AX,1,100,0.937
1752794405.791860,786199.000,62818,3,AX,1,100,0.947
1752794405.831860,786239.000,62818,3,AX,1,100,0.946
1752794405.871860,786279.000,62818,3,AX,1,100,0.948
1752794405.911860,786319.000,62837,2,AX,1,100,0.940
1752794405.951860,786359.000,62837,2,AX,1,100,0.942
1752794405.991860,786399.000,62853,3,AX,1,100,0.940
1752794406.031860,786439.000,62853,3,AX,1,100,0.947
1752794406.071860,786479.000,62853,3,AX,1,100,0.946
1752794406.111861,786519.000,62869,2,AX,1,100,0.949
1752794406.151861,786559.000,62869,2,AX,1,100,0.944
1752794406.191861,786599.000,62885,3,AX,1,100,0.946
1752794406.231861,786639.000,62885,3,AX,1,100,0.939
1752794406.271861,786679.000,62885,3,AX,1,100,0.944
1752794406.311861,786719.000,62902,2,AX,1,100,0.949
1752794406.351861,786759.000,62902,2,AX,1,100,0.947
1752794406.391861,786799.000,62920,3,AX,1,100,0.938
1752794406.431862,786839.000,62920,3,AX,1,100,0.941
1752794406.471862,786879.000,62920,3,AX,1,100,0.949
1752794406.511862,786919.000,62938,2,AX,1,100,0.952
1752794406.551862,786959.000,62938,2,AX,1,100,0.944
1752794406.591862,786999.000,62952,3,AX,1,100,0.941
1752794406.631862,787039.000,62952,3,AX,1,100,0.942
1752794406.671862,787079.000,62952,3,AX,1,100,0.942
1752794406.711862,787119.000,62969,2,AX,1,100,0.951
1752794406.751863,787159.000,62969,2,AX,1,100,0.941
1752794406.791863,787199.000,62986,3,AX,1,100,0.944
1752794406.831863,787239.000,62986,3,AX,1,100,0.946
1752794406.871863,787279.000,62986,3,AX,1,100,0.942
1752794406.911863,787319.000,63003,2,AX,1,100,0.948
1752794406.951863,787359.000,63003,2,AX,1,100,0.947
1752794406.991863,787399.000,63019,3,AX,1,100,0.946
1752794407.031863,787439.000,63019,3,AX,1,100,0.942
1752794407.071864,787479.000,63019,3,AX,1,100,0.943
1752794407.111864,787519.000,63037,3,AX,1,100,0.942
1752794407.151864,787559.000,63037,3,AX,1,100,0.946
1752794407.191864,787599.000,63037,3,AX,1,100,0.947
1752794407.231864,787639.000,63053,2,AX,1,100,0.943
1752794407.271864,787679.000,63053,2,AX,1,100,0.943
1752794407.311864,787719.000,63070,3,AX,1,100,0.944
1752794407.351864,787759.000,63070,3,AX,1,100,0.946
1752794407.391865,787799.000,63070,3,AX,1,100,0.947
1752794407.431865,787839.000,63084,2,AX,1,100,0.942
1752794407.471865,787879.000,63084,2,AX,1,100,0.939
1752794407.511865,787919.000,63102,3,AX,1,100,0.944
1752794407.551865,787959.000,63102,3,AX,1,100,0.946
1752794407.591865,787999.000,63102,3,AX,1,100,0.952
1752794407.631865,788039.000,63120,2,AX,1,100,0.949
1752794407.671865,788079.000,63120,2,AX,1,100,0.943
1752794407.711865,788119.000,63137,3,AX,1,100,0.935
1752794407.751866,788159.000,63137,3,AX,1,100,0.945
1752794407.791866,788199.000,63137,3,AX,1,100,0.945
1752794407.831866,788239.000,63153,2,AX,1,100,0.938
1752794407.871866,788279.000,63153,2,AX,1,100,0.945
1752794407.911866,788319.000,63169,3,AX,1,100,0.944
1752794407.951866,788359.000,63169,3,AX,1,100,0.950
1752794407.991866,788399.000,63169,3,AX,1,100,0.956
1752794408.031866,788439.000,63185,2,AX,1,100,0.929
1752794408.071867,788479.000,63185,2,AX,1,100,0.938
1752794408.111867,788519.000,63203,3,AX,1,100,0.934
1752794408.151867,788559.000,63203,3,AX,1,100,0.938
1752794408.191867,788599.000,63203,3,AX,1,100,0.934
1752794408.231867,788639.000,63218,2,AX,1,100,0.945
1752794408.271867,788679.000,63218,2,AX,1,100,0.969
1752794408.311867,788719.000,63236,3,AX,1,100,0.967
1752794408.351867,788759.000,63236,3,AX,1,100,0.951
1752794408.391868,788799.000,63236,3,AX,1,100,0.951
1752794408.431868,788839.000,63253,3,AX,1,100,0.938
1752794408.471868,788879.000,63253,3,AX,1,100,0.931
1752794408.511868,788919.000,63253,3,AX,1,100,0.928
1752794408.551868,788959.000,63270,2,AX,1,100,0.943
1752794408.591868,788999.000,63270,2,AX,1,100,0.939
1752794408.631868,789039.000,63286,3,AX,1,100,0.961
1752794408.671868,789079.000,63286,3,AX,1,100,0.948
1752794408.711869,789119.000,63286,3,AX,1,100,0.957
1752794408.751869,789159.000,63301,2,AX,1,100,0.952
1752794408.791869,789199.000,63301,2,AX,1,100,0.953
1752794408.827536,789234.667,63318,3,AX,1,100,0.945
1752794408.863202,789270.333,63318,3,AX,1,100,0.938
1752794408.898869,789306.000,63318,3,AX,1,100,0.938
1752794408.938869,789346.000,63335,3,AX,1,100,0.933
1752794408.978869,789386.000,63335,3,AX,1,100,0.930
1752794409.018869,789426.000,63335,3,AX,1,100,0.942
1752794409.058870,789466.000,63353,2,AX,1,100,0.956
1752794409.098870,789506.000,63353,2,AX,1,100,0.955
1752794409.138870,789546.000,63369,3,AX,1,100,0.956
1752794409.178870,789586.000,63369,3,AX,1,100,0.956
1752794409.218870,789626.000,63369,3,AX,1,100,0.945
1752794409.258870,789666.000,63385,2,AX,1,100,0.942
1752794409.298870,789706.000,63385,2,AX,1,100,0.947
1752794409.338870,789746.000,63402,3,AX,1,100,0.947
1752794409.378871,789786.000,63402,3,AX,1,100,0.942
1752794409.418871,789826.000,63402,3,AX,1,100,0.937
1752794409.458871,789866.000,63419,2,AX,1,100,0.949
1752794409.498871,789906.000,63419,2,AX,1,100,0.950
1752794409.538871,789946.000,63434,3,AX,1,100,0.951
1752794409.578871,789986.000,63434,3,AX,1,100,0.954
1752794409.618871,790026.000,63434,3,AX,1,100,0.941
1752794409.658871,790066.000,63452,2,AX,1,100,0.939
1752794409.698872,790106.000,63452,2,AX,1,100,0.947
1752794409.738872,790146.000,63469,3,AX,1,100,0.939
1752794409.778872,790186.000,63469,3,AX,1,100,0.943
1752794409.818872,790226.000,63469,3,AX,1,100,0.949
1752794409.858872,790266.000,63486,2,AX,1,100,0.942
1752794409.898872,790306.000,63486,2,AX,1,100,0.948
1752794409.938872,790346.000,63501,3,AX,1,100,0.948
1752794409.978872,790386.000,63501,3,AX,1,100,0.942
1752794410.018873,790426.000,63501,3,AX,1,100,0.941
1752794410.058873,790466.000,63517,3,AX,1,100,0.945
1752794410.098873,790506.000,63517,3,AX,1,100,0.942
1752794410.138873,790546.000,63517,3,AX,1,100,0.947
1752794410.178873,790586.000,63535,2,AX,1,100,0.949
1752794410.218873,790626.000,63535,2,AX,1,100,0.943
1752794410.258873,790666.000,63553,3,AX,1,100,0.946
1752794410.298873,790706.000,63553,3,AX,1,100,0.943
1752794410.338874,790746.000,63553,3,AX,1,100,0.948
1752794410.378874,790786.000,63569,2,AX,1,100,0.947
1752794410.418874,790826.000,63569,2,AX,1,100,0.944
1752794410.458874,790866.000,63585,3,AX,1,100,0.947
1752794410.498874,790906.000,63585,3,AX,1,100,0.944
1752794410.538874,790946.000,63585,3,AX,1,100,0.947
1752794410.578874,790986.000,63602,2,AX,1,100,0.946
1752794410.618874,791026.000,63602,2,AX,1,100,0.946
1752794410.658875,791066.000,63618,3,AX,1,100,0.940
1752794410.698875,791106.000,63618,3,AX,1,100,0.943
1752794410.738875,791146.000,63618,3,AX,1,100,0.948
1752794410.778875,791186.000,63643,3,AX,1,100,0.951
1752794410.818875,791226.000,63643,3,AX,1,100,0.946
1752794410.858875,791266.000,63643,3,AX,1,100,0.943
1752794410.898875,791306.000,63661,3,AX,1,100,0.939
1752794410.938875,791346.000,63661,3,AX,1,100,0.944
1752794410.978876,791386.000,63661,3,AX,1,100,0.944
1752794411.018876,791426.000,63676,2,AX,1,100,0.944
1752794411.058876,791466.000,63676,2,AX,1,100,0.943
1752794411.098876,791506.000,63693,3,AX,1,100,0.944
1752794411.138876,791546.000,63693,3,AX,1,100,0.945
1752794411.178876,791586.000,63693,3,AX,1,100,0.943
1752794411.218876,791626.000,63710,2,AX,1,100,0.946
1752794411.258876,791666.000,63710,2,AX,1,100,0.941
1752794411.298876,791706.000,63726,3,AX,1,100,0.945
1752794411.338877,791746.000,63726,3,AX,1,100,0.941
1752794411.378877,791786.000,63726,3,AX,1,100,0.948
1752794411.418877,791826.000,63743,2,AX,1,100,0.946
1752794411.458877,791866.000,63743,2,AX,1,100,0.943
1752794411.498877,791906.000,63760,3,AX,1,100,0.941
1752794411.538877,791946.000,63760,3,AX,1,100,0.943
1752794411.578877,791986.000,63760,3,AX,1,100,0.945
1752794411.618877,792026.000,63777,3,AX,1,100,0.948
1752794411.658878,792066.000,63777,3,AX,1,100,0.942
1752794411.698878,792106.000,63777,3,AX,1,100,0.945
1752794411.738878,792146.000,63793,2,AX,1,100,0.946
1752794411.778878,792186.000,63793,2,AX,1,100,0.948
1752794411.818878,792226.000,63810,3,AX,1,100,0.944
1752794411.858878,792266.000,63810,3,AX,1,100,0.948
1752794411.898878,792306.000,63810,3,AX,1,100,0.940
1752794411.938878,792346.000,63825,2,AX,1,100,0.938
