LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1752794347.718682,728126,53258,1,HR,1,100,99.81
1752794348.357684,728765,53376,1,HR,1,100,98.47
1752794349.051686,729459,53491,1,HR,1,100,96.19
1752794349.611687,730019,53581,1,HR,1,100,98.63
1752794350.251689,730659,53682,1,HR,1,100,97.54
1752794350.930691,731338,53799,1,HR,1,100,95.47
1752794351.570693,731978,53900,1,HR,1,100,95.09
1752794352.290696,732698,54016,1,HR,1,100,92.48
1752794352.890697,733298,54114,1,HR,1,100,94.15
1752794353.504699,733912,54215,1,HR,1,100,95.45
1752794354.144701,734552,54316,1,HR,1,100,95.07
1752794354.903704,735311,54436,1,HR,1,100,91.49
1752794355.543706,735951,54555,1,HR,1,100,91.99
1752794356.143707,736551,54655,1,HR,1,100,93.77
1752794356.743709,737151,54756,1,HR,1,100,95.16
1752794357.463711,737871,54871,1,HR,1,100,92.53
1752794358.077713,738485,54972,1,HR,1,100,94.19
1752794358.676715,739084,55071,1,HR,1,100,95.48
1752794359.316717,739724,55172,1,HR,1,100,95.10
1752794359.996719,740404,55278,1,HR,1,100,93.57
1752794360.636721,741044,55377,1,HR,1,100,93.61
1752794361.236723,741644,55479,1,HR,1,100,95.03
1752794361.876725,742284,55596,1,HR,1,100,94.75
1752794362.529727,742937,55696,1,HR,1,100,94.52
1752794363.169729,743577,55795,1,HR,1,100,94.35
1752794363.809731,744217,55912,1,HR,1,100,94.22
1752794364.369733,744777,55995,1,HR,1,100,97.09
1752794365.009735,745417,56099,1,HR,1,100,96.35
1752794365.689737,746097,56218,1,HR,1,100,94.55
1752794366.289738,746697,56319,1,HR,1,100,95.76
1752794366.942740,747350,56420,1,HR,1,100,95.31
1752794367.502742,747910,56518,1,HR,1,100,97.94
1752794368.102744,748510,56603,1,HR,1,100,98.40
1752794368.742746,749150,56719,1,HR,1,100,97.37
1752794369.342748,749750,56819,1,HR,1,100,97.95
1752794369.902750,750310,56908,1,HR,1,100,99.99
1752794370.462751,750870,56992,1,HR,1,100,101.58
1752794371.102753,751510,57110,1,HR,1,100,99.84
1752794371.795755,752203,57211,1,HR,1,100,97.26
1752794372.395757,752803,57310,1,HR,1,100,97.87
1752794372.995759,753403,57411,1,HR,1,100,98.34
1752794373.595761,754003,57514,1,HR,1,100,98.71
1752794374.235763,754643,57612,1,HR,1,100,97.61
1752794374.915765,755323,57730,1,HR,1,100,95.53
1752794375.475767,755883,57821,1,HR,1,100,98.11
1752794376.088769,756496,57922,1,HR,1,100,98.53
1752794376.728770,757136,58039,1,HR,1,100,97.47
1752794377.408773,757816,58138,1,HR,1,100,95.41
1752794377.968774,758376,58239,1,HR,1,100,98.02
1752794378.568776,758976,58338,1,HR,1,100,98.46
1752794379.208778,759616,58438,1,HR,1,100,97.41
1752794379.848780,760256,58537,1,HR,1,100,96.60
1752794380.501782,760909,58643,1,HR,1,100,95.97
1752794381.181784,761589,58763,1,HR,1,100,94.25
1752794381.781786,762189,58862,1,HR,1,100,95.53
1752794382.341788,762749,58946,1,HR,1,100,98.11
1752794383.061790,763469,59078,1,HR,1,100,94.82
1752794383.701792,764109,59179,1,HR,1,100,94.59
1752794384.340794,764748,59278,1,HR,1,100,94.40
1752794385.034796,765442,59395,1,HR,1,100,93.03
1752794385.594798,766002,59485,1,HR,1,100,96.17
1752794386.274800,766682,59603,1,HR,1,100,94.40
1752794386.834801,767242,59688,1,HR,1,100,97.23
1752794387.594804,768002,59821,1,HR,1,100,93.17
1752794388.154806,768562,59905,1,HR,1,100,96.28
1752794388.753807,769161,60004,1,HR,1,100,97.10
1752794389.353809,769761,60105,1,HR,1,100,97.75
1752794390.047811,770455,60220,1,HR,1,100,95.63
1752794390.687813,771095,60326,1,HR,1,100,95.21
1752794391.327815,771735,60429,1,HR,1,100,94.89
1752794391.967817,772375,60545,1,HR,1,100,94.64
1752794392.606819,773014,60644,1,HR,1,100,94.44
1752794393.286821,773694,60761,1,HR,1,100,93.06
