LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1752789146.549039,113668.000,16611,3,MZ,1,100,52
1752789146.589039,113708.000,16611,3,MZ,1,100,53
1752789146.629039,113748.000,16611,3,MZ,1,100,53
1752789146.669039,113788.000,16625,2,MZ,1,100,53
1752789146.709039,113828.000,16625,2,MZ,1,100,53
1752789146.749039,113868.000,16643,3,MZ,1,100,53
1752789146.789040,113908.000,16643,3,MZ,1,100,53
1752789146.829040,113948.000,16643,3,MZ,1,100,53
1752789146.869040,113988.000,16659,2,MZ,1,100,54
1752789146.909040,114028.000,16659,2,MZ,1,100,54
1752789146.949040,114068.000,16678,3,MZ,1,100,56
1752789146.989040,114108.000,16678,3,MZ,1,100,53
1752789147.029040,114148.000,16678,3,MZ,1,100,54
1752789147.069040,114188.000,16693,2,MZ,1,100,53
1752789147.109041,114228.000,16693,2,MZ,1,100,53
1752789147.149041,114268.000,16712,3,MZ,1,100,54
1752789147.189041,114308.000,16712,3,MZ,1,100,52
1752789147.229041,114348.000,16712,3,MZ,1,100,53
1752789147.269041,114388.000,16728,3,MZ,1,100,53
1752789147.309041,114428.000,16728,3,MZ,1,100,53
1752789147.349041,114468.000,16728,3,MZ,1,100,55
1752789147.389041,114508.000,16746,2,MZ,1,100,53
1752789147.429042,114548.000,16746,2,MZ,1,100,53
1752789147.469042,114588.000,16761,3,MZ,1,100,54
1752789147.509042,114628.000,16761,3,MZ,1,100,53
1752789147.549042,114668.000,16761,3,MZ,1,100,53
1752789147.589042,114708.000,16779,2,MZ,1,100,54
1752789147.629042,114748.000,16779,2,MZ,1,100,54
1752789147.669042,114788.000,16795,3,MZ,1,100,54
1752789147.709042,114828.000,16795,3,MZ,1,100,53
1752789147.749043,114868.000,16795,3,MZ,1,100,54
1752789147.789043,114908.000,16813,2,MZ,1,100,53
1752789147.829043,114948.000,16813,2,MZ,1,100,53
1752789147.869043,114988.000,16833,3,MZ,1,100,53
1752789147.909043,115028.000,16833,3,MZ,1,100,53
1752789147.949043,115068.000,16833,3,MZ,1,100,54
1752789147.989043,115108.000,16851,2,MZ,1,100,52
1752789148.029043,115148.000,16851,2,MZ,1,100,54
