LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1752619999.567404,505339.000,14686,2,MZ,1,100,-58
1752619999.607404,505379.000,14686,2,MZ,1,100,-58
1752619999.647405,505419.000,14702,3,MZ,1,100,-58
1752619999.687405,505459.000,14702,3,MZ,1,100,-59
1752619999.727405,505499.000,14702,3,MZ,1,100,-59
1752619999.763406,505535.000,14720,3,MZ,1,100,-58
1752619999.799406,505571.000,14720,3,MZ,1,100,-57
1752619999.835406,505607.000,14720,3,MZ,1,100,-59
1752619999.875406,505647.000,14737,2,MZ,1,100,-60
1752619999.915407,505687.000,14737,2,MZ,1,100,-59
1752619999.955407,505727.000,14754,3,MZ,1,100,-57
1752619999.995407,505767.000,14754,3,MZ,1,100,-58
1752620000.035408,505807.000,14754,3,MZ,1,100,-58
1752620000.075408,505847.000,14771,2,MZ,1,100,-57
1752620000.115408,505887.000,14771,2,MZ,1,100,-59
1752620000.155409,505927.000,14787,3,MZ,1,100,-57
1752620000.195409,505967.000,14787,3,MZ,1,100,-58
1752620000.235410,506007.000,14787,3,MZ,1,100,-56
1752620000.275410,506047.000,14804,2,MZ,1,100,-58
1752620000.315410,506087.000,14804,2,MZ,1,100,-57
1752620000.355411,506127.000,14821,3,MZ,1,100,-58
1752620000.395411,506167.000,14821,3,MZ,1,100,-58
1752620000.435411,506207.000,14821,3,MZ,1,100,-57
1752620000.475412,506247.000,14838,2,MZ,1,100,-57
1752620000.515412,506287.000,14838,2,MZ,1,100,-57
1752620000.555079,506326.667,14856,3,MZ,1,100,-58
1752620000.594746,506366.333,14856,3,MZ,1,100,-56
1752620000.634413,506406.000,14856,3,MZ,1,100,-57
1752620000.674413,506446.000,14874,2,MZ,1,100,-57
1752620000.714414,506486.000,14874,2,MZ,1,100,-57
1752620000.754414,506526.000,14890,3,MZ,1,100,-57
1752620000.794414,506566.000,14890,3,MZ,1,100,-56
1752620000.834415,506606.000,14890,3,MZ,1,100,-57
1752620000.874415,506646.000,14905,3,MZ,1,100,-57
1752620000.914415,506686.000,14905,3,MZ,1,100,-57
1752620000.954416,506726.000,14905,3,MZ,1,100,-56
1752620000.994416,506766.000,14922,2,MZ,1,100,-57
1752620001.034416,506806.000,14922,2,MZ,1,100,-57
1752620001.074417,506846.000,14941,3,MZ,1,100,-58
1752620001.114417,506886.000,14941,3,MZ,1,100,-57
1752620001.154417,506926.000,14941,3,MZ,1,100,-56
1752620001.194418,506966.000,14959,2,MZ,1,100,-57
1752620001.234418,507006.000,14959,2,MZ,1,100,-57
1752620001.274418,507046.000,14975,3,MZ,1,100,-57
1752620001.314419,507086.000,14975,3,MZ,1,100,-57
1752620001.354419,507126.000,14975,3,MZ,1,100,-56
1752620001.394419,507166.000,14991,2,MZ,1,100,-57
1752620001.434420,507206.000,14991,2,MZ,1,100,-57
1752620001.474420,507246.000,15008,3,MZ,1,100,-56
1752620001.514420,507286.000,15008,3,MZ,1,100,-57
1752620001.554421,507326.000,15008,3,MZ,1,100,-56
1752620001.594421,507366.000,15026,2,MZ,1,100,-57
1752620001.634421,507406.000,15026,2,MZ,1,100,-56
1752620001.674422,507446.000,15043,3,MZ,1,100,-55
1752620001.714422,507486.000,15043,3,MZ,1,100,-57
1752620001.754422,507526.000,15043,3,MZ,1,100,-56
1752620001.794423,507566.000,15060,2,MZ,1,100,-57
1752620001.834423,507606.000,15060,2,MZ,1,100,-57
1752620001.874423,507646.000,15077,3,MZ,1,100,-56
