LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752619991.049333,496821.000,13242,3,PG,1,100,2301
1752619991.089333,496861.000,13242,3,PG,1,100,2296
1752619991.129333,496901.000,13259,3,PG,1,100,2302
1752619991.169334,496941.000,13259,3,PG,1,100,2310
1752619991.209334,496981.000,13259,3,PG,1,100,2286
1752619991.249334,497021.000,13273,2,PG,1,100,2305
1752619991.289335,497061.000,13273,2,PG,1,100,2312
1752619991.329335,497101.000,13293,2,PG,1,100,2294
1752619991.369335,497141.000,13293,2,PG,1,100,2293
1752619991.413669,497185.333,13309,3,PG,1,100,2317
1752619991.458003,497229.667,13309,3,PG,1,100,2309
1752619991.502336,497274.000,13309,3,PG,1,100,2300
1752619991.542337,497314.000,13326,2,PG,1,100,2319
1752619991.582337,497354.000,13326,2,PG,1,100,2322
1752619991.622337,497394.000,13341,3,PG,1,100,2304
1752619991.662338,497434.000,13341,3,PG,1,100,2290
1752619991.702338,497474.000,13341,3,PG,1,100,2288
1752619991.742338,497514.000,13358,3,PG,1,100,2301
1752619991.782339,497554.000,13358,3,PG,1,100,2295
1752619991.822339,497594.000,13358,3,PG,1,100,2303
1752619991.862339,497634.000,13374,2,PG,1,100,2301
1752619991.902340,497674.000,13374,2,PG,1,100,2297
1752619991.942340,497714.000,13393,3,PG,1,100,2285
1752619991.982340,497754.000,13393,3,PG,1,100,2308
1752619992.022341,497794.000,13393,3,PG,1,100,2308
1752619992.062341,497834.000,13408,2,PG,1,100,2282
1752619992.102341,497874.000,13408,2,PG,1,100,2297
1752619992.142342,497914.000,13425,3,PG,1,100,2315
1752619992.182342,497954.000,13425,3,PG,1,100,2306
1752619992.222342,497994.000,13425,3,PG,1,100,2299
1752619992.262343,498034.000,13443,2,PG,1,100,2298
1752619992.302343,498074.000,13443,2,PG,1,100,2292
1752619992.342343,498114.000,13461,3,PG,1,100,2299
1752619992.382344,498154.000,13461,3,PG,1,100,2300
1752619992.422344,498194.000,13461,3,PG,1,100,2294
1752619992.462344,498234.000,13476,2,PG,1,100,2297
1752619992.502345,498274.000,13476,2,PG,1,100,2291
1752619992.542345,498314.000,13494,3,PG,1,100,2300
1752619992.582345,498354.000,13494,3,PG,1,100,2311
1752619992.622346,498394.000,13494,3,PG,1,100,2302
1752619992.662346,498434.000,13511,2,PG,1,100,2302
1752619992.702346,498474.000,13511,2,PG,1,100,2317
1752619992.742347,498514.000,13528,3,PG,1,100,2304
1752619992.782347,498554.000,13528,3,PG,1,100,2308
1752619992.822347,498594.000,13528,3,PG,1,100,2302
1752619992.862348,498634.000,13544,2,PG,1,100,2302
1752619992.902348,498674.000,13544,2,PG,1,100,2308
1752619992.942348,498714.000,13560,3,PG,1,100,2300
1752619992.982349,498754.000,13560,3,PG,1,100,2313
1752619993.022349,498794.000,13560,3,PG,1,100,2313
1752619993.062349,498834.000,13578,2,PG,1,100,2302
1752619993.102350,498874.000,13578,2,PG,1,100,2294
1752619993.142350,498914.000,13597,3,PG,1,100,2309
1752619993.182350,498954.000,13597,3,PG,1,100,2301
1752619993.222351,498994.000,13597,3,PG,1,100,2315
1752619993.262351,499034.000,13613,3,PG,1,100,2318
1752619993.302351,499074.000,13613,3,PG,1,100,2319
1752619993.342352,499114.000,13613,3,PG,1,100,2315
1752619993.382352,499154.000,13629,2,PG,1,100,2309
1752619993.422352,499194.000,13629,2,PG,1,100,2307
1752619993.462353,499234.000,13645,3,PG,1,100,2314
1752619993.502353,499274.000,13645,3,PG,1,100,2304
1752619993.542353,499314.000,13645,3,PG,1,100,2293
1752619993.582354,499354.000,13664,2,PG,1,100,2306
1752619993.622354,499394.000,13664,2,PG,1,100,2296
1752619993.662354,499434.000,13686,3,PG,1,100,2298
1752619993.702355,499474.000,13686,3,PG,1,100,2294
1752619993.742355,499514.000,13686,3,PG,1,100,2290
1752619993.782355,499554.000,13703,2,PG,1,100,2311
1752619993.822356,499594.000,13703,2,PG,1,100,2300
1752619993.862356,499634.000,13719,3,PG,1,100,2313
1752619993.902356,499674.000,13719,3,PG,1,100,2312
1752619993.942357,499714.000,13719,3,PG,1,100,2301
1752619993.982357,499754.000,13737,2,PG,1,100,2315
1752619994.022357,499794.000,13737,2,PG,1,100,2314
1752619994.062358,499834.000,13753,3,PG,1,100,2315
1752619994.102358,499874.000,13753,3,PG,1,100,2312
1752619994.142358,499914.000,13753,3,PG,1,100,2323
1752619994.182359,499954.000,13770,2,PG,1,100,2306
1752619994.222359,499994.000,13770,2,PG,1,100,2302
1752619994.262359,500034.000,13786,3,PG,1,100,2295
1752619994.302360,500074.000,13786,3,PG,1,100,2302
1752619994.342360,500114.000,13786,3,PG,1,100,2302
1752619994.382360,500154.000,13804,3,PG,1,100,2300
1752619994.422361,500194.000,13804,3,PG,1,100,2295
1752619994.462361,500234.000,13804,3,PG,1,100,2302
1752619994.502361,500274.000,13822,2,PG,1,100,2303
1752619994.542362,500314.000,13822,2,PG,1,100,2300
1752619994.582362,500354.000,13838,3,PG,1,100,2313
1752619994.622362,500394.000,13838,3,PG,1,100,2322
1752619994.662363,500434.000,13838,3,PG,1,100,2326
1752619994.702363,500474.000,13854,2,PG,1,100,2315
1752619994.742363,500514.000,13854,2,PG,1,100,2308
1752619994.782364,500554.000,13871,3,PG,1,100,2313
1752619994.822364,500594.000,13871,3,PG,1,100,2308
1752619994.862364,500634.000,13871,3,PG,1,100,2300
1752619994.902365,500674.000,13889,2,PG,1,100,2294
1752619994.942365,500714.000,13889,2,PG,1,100,2302
1752619994.982366,500754.000,13907,3,PG,1,100,2312
1752619995.022366,500794.000,13907,3,PG,1,100,2300
1752619995.062366,500834.000,13907,3,PG,1,100,2308
1752619995.102367,500874.000,13921,2,PG,1,100,2304
1752619995.142367,500914.000,13921,2,PG,1,100,2303
1752619995.182367,500954.000,13940,3,PG,1,100,2306
1752619995.222368,500994.000,13940,3,PG,1,100,2316
1752619995.262368,501034.000,13940,3,PG,1,100,2311
1752619995.302368,501074.000,13957,2,PG,1,100,2301
1752619995.342369,501114.000,13957,2,PG,1,100,2320
1752619995.382369,501154.000,13974,3,PG,1,100,2317
1752619995.422369,501194.000,13974,3,PG,1,100,2307
1752619995.462370,501234.000,13974,3,PG,1,100,2313
1752619995.502370,501274.000,13988,2,PG,1,100,2313
1752619995.542370,501314.000,13988,2,PG,1,100,2321
1752619995.582371,501354.000,14005,3,PG,1,100,2318
1752619995.622371,501394.000,14005,3,PG,1,100,2319
1752619995.662371,501434.000,14005,3,PG,1,100,2307
1752619995.702372,501474.000,14022,3,PG,1,100,2305
1752619995.742372,501514.000,14022,3,PG,1,100,2303
1752619995.782372,501554.000,14022,3,PG,1,100,2304
1752619995.822373,501594.000,14039,2,PG,1,100,2300
1752619995.862373,501634.000,14039,2,PG,1,100,2302
1752619995.902373,501674.000,14055,3,PG,1,100,2316
1752619995.942374,501714.000,14055,3,PG,1,100,2306
1752619995.982374,501754.000,14055,3,PG,1,100,2305
1752619996.028874,501800.500,14075,2,PG,1,100,2320
1752619996.075375,501847.000,14075,2,PG,1,100,2318
1752619996.115375,501887.000,14093,2,PG,1,100,2314
1752619996.155375,501927.000,14093,2,PG,1,100,2305
1752619996.195376,501967.000,14110,3,PG,1,100,2313
1752619996.235376,502007.000,14110,3,PG,1,100,2309
1752619996.275376,502047.000,14110,3,PG,1,100,2306
1752619996.315377,502087.000,14125,2,PG,1,100,2296
1752619996.355377,502127.000,14125,2,PG,1,100,2307
1752619996.395377,502167.000,14142,3,PG,1,100,2305
1752619996.435378,502207.000,14142,3,PG,1,100,2296
1752619996.475378,502247.000,14142,3,PG,1,100,2304
1752619996.515378,502287.000,14158,3,PG,1,100,2293
1752619996.555379,502327.000,14158,3,PG,1,100,2297
1752619996.595379,502367.000,14158,3,PG,1,100,2298
1752619996.635379,502407.000,14179,2,PG,1,100,2297
1752619996.675380,502447.000,14179,2,PG,1,100,2305
1752619996.715380,502487.000,14195,3,PG,1,100,2295
1752619996.755380,502527.000,14195,3,PG,1,100,2323
1752619996.795381,502567.000,14195,3,PG,1,100,2311
1752619996.835381,502607.000,14211,2,PG,1,100,2302
1752619996.875381,502647.000,14211,2,PG,1,100,2293
1752619996.915382,502687.000,14227,3,PG,1,100,2297
1752619996.955382,502727.000,14227,3,PG,1,100,2301
1752619996.995382,502767.000,14227,3,PG,1,100,2291
1752619997.035383,502807.000,14245,2,PG,1,100,2295
1752619997.075383,502847.000,14245,2,PG,1,100,2303
1752619997.115383,502887.000,14263,3,PG,1,100,2294
1752619997.155384,502927.000,14263,3,PG,1,100,2299
1752619997.195384,502967.000,14263,3,PG,1,100,2295
1752619997.235384,503007.000,14278,2,PG,1,100,2291
1752619997.275385,503047.000,14278,2,PG,1,100,2308
1752619997.315385,503087.000,14295,3,PG,1,100,2306
1752619997.355385,503127.000,14295,3,PG,1,100,2307
1752619997.395386,503167.000,14295,3,PG,1,100,2311
1752619997.435386,503207.000,14312,2,PG,1,100,2317
1752619997.475386,503247.000,14312,2,PG,1,100,2294
1752619997.515387,503287.000,14328,3,PG,1,100,2289
1752619997.555387,503327.000,14328,3,PG,1,100,2295
