LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1752619999.355402,505127.000,14639,3,PR,1,100,62459
1752619999.395402,505167.000,14639,3,PR,1,100,62465
1752619999.435403,505207.000,14639,3,PR,1,100,62454
1752619999.475403,505247.000,14656,2,PR,1,100,62443
1752619999.515403,505287.000,14656,2,PR,1,100,62442
1752619999.555404,505327.000,14672,3,PR,1,100,62437
1752619999.595404,505367.000,14672,3,PR,1,100,62436
1752619999.635404,505407.000,14672,3,PR,1,100,62435
1752619999.675405,505447.000,14690,2,PR,1,100,62431
1752619999.715405,505487.000,14690,2,PR,1,100,62428
1752619999.755405,505527.000,14706,3,PR,1,100,62424
1752619999.795406,505567.000,14706,3,PR,1,100,62444
1752619999.835406,505607.000,14706,3,PR,1,100,62438
1752619999.875406,505647.000,14723,2,PR,1,100,62449
1752619999.915407,505687.000,14723,2,PR,1,100,62452
1752619999.955407,505727.000,14740,3,PR,1,100,62447
1752619999.995407,505767.000,14740,3,PR,1,100,62438
1752620000.035408,505807.000,14740,3,PR,1,100,62440
1752620000.075408,505847.000,14759,2,PR,1,100,62444
1752620000.115408,505887.000,14759,2,PR,1,100,62421
1752620000.155409,505927.000,14773,3,PR,1,100,62434
1752620000.195409,505967.000,14773,3,PR,1,100,62431
1752620000.235410,506007.000,14773,3,PR,1,100,62418
1752620000.275410,506047.000,14790,2,PR,1,100,62426
1752620000.315410,506087.000,14790,2,PR,1,100,62420
1752620000.355411,506127.000,14807,3,PR,1,100,62413
1752620000.395411,506167.000,14807,3,PR,1,100,62436
1752620000.435411,506207.000,14807,3,PR,1,100,62427
1752620000.475412,506247.000,14826,2,PR,1,100,62430
1752620000.515412,506287.000,14826,2,PR,1,100,62439
1752620000.555079,506326.667,14842,3,PR,1,100,62442
1752620000.594746,506366.333,14842,3,PR,1,100,62439
1752620000.634413,506406.000,14842,3,PR,1,100,62436
1752620000.681413,506453.000,14860,2,PR,1,100,62434
1752620000.728414,506500.000,14860,2,PR,1,100,62436
1752620000.768414,506540.000,14876,3,PR,1,100,62436
