LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1752620004.647780,510419.333,15527,3,PI,1,100,150182
1752620004.687447,510459.000,15527,3,PI,1,100,150196
1752620004.727447,510499.000,15544,3,PI,1,100,150203
1752620004.767447,510539.000,15544,3,PI,1,100,150218
1752620004.807448,510579.000,15544,3,PI,1,100,150221
1752620004.847448,510619.000,15560,2,PI,1,100,150246
1752620004.887448,510659.000,15560,2,PI,1,100,150278
1752620004.927782,510699.333,15577,3,PI,1,100,150296
1752620004.968116,510739.667,15577,3,PI,1,100,150321
1752620005.008449,510780.000,15577,3,PI,1,100,150329
1752620005.047950,510819.500,15596,2,PI,1,100,150370
1752620005.087450,510859.000,15596,2,PI,1,100,150394
1752620005.127450,510899.000,15613,3,PI,1,100,150421
1752620005.167451,510939.000,15613,3,PI,1,100,150405
1752620005.207451,510979.000,15613,3,PI,1,100,150345
1752620005.254452,511026.000,15629,2,PI,1,100,150281
1752620005.301452,511073.000,15629,2,PI,1,100,150251
1752620005.341452,511113.000,15647,2,PI,1,100,150231
1752620005.381453,511153.000,15647,2,PI,1,100,150245
1752620005.421453,511193.000,15663,3,PI,1,100,150228
1752620005.461453,511233.000,15663,3,PI,1,100,150261
1752620005.501454,511273.000,15663,3,PI,1,100,150268
1752620005.541454,511313.000,15682,3,PI,1,100,150267
1752620005.581454,511353.000,15682,3,PI,1,100,150275
1752620005.621455,511393.000,15682,3,PI,1,100,150332
1752620005.661455,511433.000,15699,2,PI,1,100,150348
1752620005.701455,511473.000,15699,2,PI,1,100,150339
1752620005.741456,511513.000,15716,3,PI,1,100,150373
1752620005.781456,511553.000,15716,3,PI,1,100,150396
1752620005.821456,511593.000,15716,3,PI,1,100,150407
1752620005.861457,511633.000,15732,2,PI,1,100,150371
1752620005.901457,511673.000,15732,2,PI,1,100,150325
1752620005.941457,511713.000,15749,3,PI,1,100,150277
1752620005.981458,511753.000,15749,3,PI,1,100,150238
1752620006.021458,511793.000,15749,3,PI,1,100,150236
1752620006.061458,511833.000,15767,2,PI,1,100,150233
1752620006.101459,511873.000,15767,2,PI,1,100,150233
1752620006.141459,511913.000,15783,3,PI,1,100,150235
1752620006.181459,511953.000,15783,3,PI,1,100,150251
1752620006.221460,511993.000,15783,3,PI,1,100,150277
1752620006.261460,512033.000,15803,2,PI,1,100,150312
1752620006.301460,512073.000,15803,2,PI,1,100,150331
1752620006.341461,512113.000,15821,3,PI,1,100,150347
1752620006.381461,512153.000,15821,3,PI,1,100,150352
1752620006.421461,512193.000,15821,3,PI,1,100,150375
1752620006.461462,512233.000,15837,2,PI,1,100,150419
1752620006.501462,512273.000,15837,2,PI,1,100,150435
1752620006.541462,512313.000,15854,3,PI,1,100,150395
1752620006.581463,512353.000,15854,3,PI,1,100,150350
1752620006.621463,512393.000,15854,3,PI,1,100,150298
1752620006.661463,512433.000,15871,2,PI,1,100,150271
1752620006.701464,512473.000,15871,2,PI,1,100,150242
1752620006.741464,512513.000,15888,3,PI,1,100,150245
1752620006.781464,512553.000,15888,3,PI,1,100,150269
1752620006.821465,512593.000,15888,3,PI,1,100,150284
1752620006.861132,512632.667,15906,3,PI,1,100,150300
1752620006.900799,512672.333,15906,3,PI,1,100,150325
1752620006.940466,512712.000,15906,3,PI,1,100,150335
1752620006.980966,512752.500,15922,2,PI,1,100,150344
1752620007.021466,512793.000,15922,2,PI,1,100,150355
1752620007.061467,512833.000,15938,3,PI,1,100,150402
1752620007.101467,512873.000,15938,3,PI,1,100,150434
1752620007.141467,512913.000,15938,3,PI,1,100,150448
1752620007.180968,512952.500,15957,2,PI,1,100,150454
1752620007.220468,512992.000,15957,2,PI,1,100,150424
1752620007.260802,513032.333,15973,3,PI,1,100,150350
1752620007.301135,513072.667,15973,3,PI,1,100,150322
1752620007.341469,513113.000,15973,3,PI,1,100,150310
1752620007.380969,513152.500,15989,2,PI,1,100,150286
1752620007.420470,513192.000,15989,2,PI,1,100,150310
1752620007.460470,513232.000,16005,3,PI,1,100,150341
1752620007.500470,513272.000,16005,3,PI,1,100,150347
1752620007.540471,513312.000,16005,3,PI,1,100,150350
1752620007.580471,513352.000,16024,2,PI,1,100,150353
1752620007.620471,513392.000,16024,2,PI,1,100,150400
1752620007.660472,513432.000,16041,3,PI,1,100,150418
1752620007.700472,513472.000,16041,3,PI,1,100,150413
1752620007.740472,513512.000,16041,3,PI,1,100,150447
1752620007.780473,513552.000,16058,2,PI,1,100,150472
1752620007.820473,513592.000,16058,2,PI,1,100,150478
1752620007.860473,513632.000,16074,3,PI,1,100,150487
1752620007.900474,513672.000,16074,3,PI,1,100,150433
1752620007.940474,513712.000,16074,3,PI,1,100,150381
1752620007.980974,513752.500,16092,2,PI,1,100,150346
1752620008.021475,513793.000,16092,2,PI,1,100,150348
1752620008.061142,513832.667,16108,3,PI,1,100,150343
1752620008.100809,513872.333,16108,3,PI,1,100,150345
1752620008.140476,513912.000,16108,3,PI,1,100,150359
1752620008.180476,513952.000,16126,3,PI,1,100,150370
1752620008.220476,513992.000,16126,3,PI,1,100,150369
