LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1755205264.711795,1285324,12130,1,SA,1,100,0.000023
1755205265.044797,1285657,12200,1,SA,1,100,0.000205
1755205265.244799,1285857,12235,1,SA,1,100,0.000145
1755205265.444801,1286057,12270,1,SA,1,100,0.000095
1755205265.644802,1286257,12287,1,SA,1,100,0.000099
1755205265.844804,1286457,12323,1,SA,1,100,0.000022
1755205266.177807,1286790,12394,1,SA,1,100,0.000174
1755205266.377809,1286990,12427,1,SA,1,100,0.000130
1755205266.577810,1287190,12463,1,SA,1,100,0.000115
1755205267.177815,1287790,12565,1,SA,1,100,0.000132
1755205267.577819,1288190,12672,1,SA,1,100,0.000505
1755205268.044822,1288657,12707,1,SA,1,100,0.000121
1755205268.378825,1288991,12775,1,SA,1,100,0.000170
1755205269.443834,1290056,12976,1,SA,1,100,0.000632
1755205270.043839,1290656,13027,1,SA,1,100,0.000157
1755205270.243841,1290856,13063,1,SA,1,100,0.000096
1755205270.443842,1291056,13099,1,SA,1,100,0.000116
1755205270.777845,1291390,13166,1,SA,1,100,0.000176
1755205270.977847,1291590,13201,1,SA,1,100,0.000171
1755205271.177849,1291790,13239,1,SA,1,100,0.000095
1755205271.511851,1292124,13291,1,SA,1,100,0.000161
1755205271.711853,1292324,13342,1,SA,1,100,0.000284
1755205272.044856,1292657,13377,1,SA,1,100,0.000121
1755205272.244858,1292857,13413,1,SA,1,100,0.000145
1755205272.444859,1293057,13463,1,SA,1,100,0.000265
1755205272.777862,1293390,13571,1,SA,1,100,0.000594
1755205273.510868,1294123,13622,1,SA,1,100,0.000101
1755205273.710870,1294323,13657,1,SA,1,100,0.000113
1755205273.910871,1294523,13693,1,SA,1,100,0.000108
1755205274.110873,1294723,13729,1,SA,1,100,0.000061
1755205274.310875,1294923,13763,1,SA,1,100,0.000041
1755205274.643878,1295256,13832,1,SA,1,100,0.000130
1755205274.843879,1295456,13850,1,SA,1,100,0.000112
1755205275.043881,1295656,13885,1,SA,1,100,0.000053
1755205275.376884,1295989,13952,1,SA,1,100,0.000122
1755205275.576885,1296189,13988,1,SA,1,100,0.000104
1755205275.776887,1296389,14024,1,SA,1,100,0.000081
1755205276.110890,1296723,14077,1,SA,1,100,0.000093
1755205276.310891,1296923,14112,1,SA,1,100,0.000063
1755205276.643894,1297256,14164,1,SA,1,100,0.000146
1755205277.110898,1297723,14316,1,SA,1,100,0.001505
1755205277.776904,1298389,14420,1,SA,1,100,0.000797
1755205278.309908,1298922,14457,1,SA,1,100,0.000162
1755205279.176915,1299789,14657,1,SA,1,100,0.000709
1755205279.776920,1300389,14693,1,SA,1,100,0.000164
1755205279.976922,1300589,14728,1,SA,1,100,0.000067
1755205280.442926,1301055,14843,1,SA,1,100,0.000871
1755205281.109932,1301722,14997,1,SA,1,100,0.001361
1755205281.910938,1302523,15051,1,SA,1,100,0.003024
1755205282.242941,1302855,15133,1,SA,1,100,0.001236
1755205282.575944,1303188,15171,1,SA,1,100,0.000506
1755205282.909947,1303522,15260,1,SA,1,100,0.001311
1755205283.709953,1304322,15361,1,SA,1,100,0.000695
1755205283.975956,1304588,15396,1,SA,1,100,0.000377
1755205284.575961,1305188,15497,1,SA,1,100,0.000057
1755205284.775962,1305388,15550,1,SA,1,100,0.000171
1755205285.309967,1305922,15667,1,SA,1,100,0.000502
1755205285.908972,1306521,15718,1,SA,1,100,0.000146
1755205286.108973,1306721,15756,1,SA,1,100,0.000179
1755205286.308975,1306921,15825,1,SA,1,100,0.000332
1755205286.708978,1307321,15858,1,SA,1,100,0.000061
1755205287.042981,1307655,15925,1,SA,1,100,0.000176
1755205287.242983,1307855,15963,1,SA,1,100,0.000143
1755205287.576986,1308189,16013,1,SA,1,100,0.000132
1755205287.908988,1308521,16065,1,SA,1,100,0.000113
1755205288.108990,1308721,16140,1,SA,1,100,0.000375
1755205288.509993,1309122,16174,1,SA,1,100,0.000120
1755205288.841996,1309454,16224,1,SA,1,100,0.000143
1755205289.041998,1309654,16261,1,SA,1,100,0.000132
1755205289.241999,1309854,16295,1,SA,1,100,0.000113
1755205289.576002,1310188,16362,1,SA,1,100,0.000154
1755205289.776004,1310388,16398,1,SA,1,100,0.000131
1755205289.976006,1310588,16434,1,SA,1,100,0.000160
