LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752703229.385523,508069.000,15846,3,PG,1,100,2032
1752703229.425523,508109.000,15846,3,PG,1,100,2035
1752703229.465524,508149.000,15862,2,PG,1,100,2050
1752703229.505524,508189.000,15862,2,PG,1,100,2040
1752703229.545524,508229.000,15882,3,PG,1,100,2046
1752703229.585524,508269.000,15882,3,PG,1,100,2038
1752703229.625524,508309.000,15882,3,PG,1,100,2040
1752703229.665524,508349.000,15899,2,PG,1,100,2019
1752703229.705524,508389.000,15899,2,PG,1,100,2045
1752703229.745524,508429.000,15917,3,PG,1,100,2038
1752703229.785524,508469.000,15917,3,PG,1,100,2048
1752703229.825524,508509.000,15917,3,PG,1,100,2040
1752703229.865525,508549.000,15934,3,PG,1,100,2045
1752703229.905525,508589.000,15934,3,PG,1,100,2036
1752703229.945525,508629.000,15934,3,PG,1,100,2030
1752703229.985525,508669.000,15949,2,PG,1,100,2044
1752703230.025525,508709.000,15949,2,PG,1,100,2043
1752703230.065525,508749.000,15966,3,PG,1,100,2034
1752703230.105525,508789.000,15966,3,PG,1,100,2037
1752703230.145525,508829.000,15966,3,PG,1,100,2049
1752703230.185525,508869.000,15988,2,PG,1,100,2037
1752703230.225525,508909.000,15988,2,PG,1,100,2038
1752703230.265525,508949.000,16006,3,PG,1,100,2039
1752703230.305526,508989.000,16006,3,PG,1,100,2035
1752703230.345526,509029.000,16006,3,PG,1,100,2049
1752703230.385526,509069.000,16021,2,PG,1,100,2041
1752703230.425526,509109.000,16021,2,PG,1,100,2036
1752703230.465526,509149.000,16041,3,PG,1,100,2039
1752703230.505526,509189.000,16041,3,PG,1,100,2039
1752703230.545526,509229.000,16041,3,PG,1,100,2039
1752703230.585526,509269.000,16057,2,PG,1,100,2031
1752703230.625526,509309.000,16057,2,PG,1,100,2031
1752703230.665526,509349.000,16074,3,PG,1,100,2041
1752703230.705526,509389.000,16074,3,PG,1,100,2042
1752703230.745527,509429.000,16074,3,PG,1,100,2034
1752703230.785527,509469.000,16089,2,PG,1,100,2049
1752703230.825527,509509.000,16089,2,PG,1,100,2035
1752703230.865527,509549.000,16108,3,PG,1,100,2034
1752703230.905527,509589.000,16108,3,PG,1,100,2043
1752703230.945527,509629.000,16108,3,PG,1,100,2048
1752703230.985527,509669.000,16124,2,PG,1,100,2035
