LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1752622383.081965,195028.000,30131,1,TH,1,100,36.898
1752622383.215966,195162.000,30163,1,TH,1,100,36.903
1752622383.348967,195295.000,30181,1,TH,1,100,36.910
1752622383.481968,195428.000,30200,1,TH,1,100,36.905
1752622383.615969,195562.000,30234,1,TH,1,100,36.905
1752622383.748970,195695.000,30250,1,TH,1,100,36.888
1752622383.881971,195828.000,30270,1,TH,1,100,36.888
1752622384.015972,195962.000,30303,1,TH,1,100,36.932
1752622384.148973,196095.000,30321,1,TH,1,100,36.932
1752622384.281974,196228.000,30339,1,TH,1,100,36.978
1752622384.415975,196362.000,30370,1,TH,1,100,36.985
1752622384.548977,196495.000,30387,1,TH,1,100,36.895
1752622384.681978,196628.000,30406,1,TH,1,100,36.895
1752622384.814979,196761.000,30442,1,TH,1,100,36.892
1752622384.948980,196895.000,30460,1,TH,1,100,36.892
1752622385.081981,197028.000,30477,1,TH,1,100,36.931
1752622385.214982,197161.000,30511,1,TH,1,100,36.931
1752622385.348983,197295.000,30529,1,TH,1,100,36.958
1752622385.481984,197428.000,30546,1,TH,1,100,36.965
1752622385.614985,197561.000,30563,1,TH,1,100,36.916
1752622385.748986,197695.000,30596,1,TH,1,100,36.916
1752622385.881987,197828.000,30614,1,TH,1,100,36.977
1752622386.014988,197961.000,30632,1,TH,1,100,36.977
1752622386.148989,198095.000,30666,1,TH,1,100,36.928
1752622386.281990,198228.000,30683,1,TH,1,100,36.928
1752622386.414991,198361.000,30701,1,TH,1,100,36.965
1752622386.548992,198495.000,30735,1,TH,1,100,36.972
1752622386.681993,198628.000,30754,1,TH,1,100,37.047
1752622386.814994,198761.000,30770,1,TH,1,100,37.047
1752622386.948995,198895.000,30802,1,TH,1,100,36.957
1752622387.081996,199028.000,30819,1,TH,1,100,36.957
1752622387.214997,199161.000,30838,1,TH,1,100,37.052
1752622387.348998,199295.000,30873,1,TH,1,100,37.052
1752622387.481999,199428.000,30891,1,TH,1,100,37.054
1752622387.615000,199561.000,30907,1,TH,1,100,37.061
1752622387.749002,199695.000,30926,1,TH,1,100,36.962
1752622387.882003,199828.000,30960,1,TH,1,100,36.962
1752622388.015004,199961.000,30978,1,TH,1,100,36.930
