LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1752703987.905276,1266587.000,9076,2,RD,1,100,TU
1752703990.458282,1269140.000,9913,2,RD,1,100,TL
1752703993.011288,1271693.000,9913,2,RD,1,100,TU
1752703995.565294,1274247.000,10750,2,RD,1,100,TL
1752703998.119300,1276801.000,10750,2,RD,1,100,TU
1752704000.685805,1279367.500,11592,2,RD,1,100,TL
1752704003.252311,1281934.000,11592,2,RD,1,100,TU
1752704005.802317,1284484.000,12430,2,RD,1,100,TL
1752704008.352323,1287034.000,12430,2,RD,1,100,TU
1752704010.925329,1289607.000,13286,2,RD,1,100,TL
1752704013.498335,1292180.000,13286,2,RD,1,100,TU
1752704016.051841,1294733.500,14125,2,RD,1,100,TL
1752704018.605347,1297287.000,14125,2,RD,1,100,TU
1752704021.164853,1299846.500,14978,2,RD,1,100,TL
1752704023.724359,1302406.000,14978,2,RD,1,100,TU
1752704026.279365,1304961.000,15818,2,RD,1,100,TL
1752704028.834370,1307516.000,15818,2,RD,1,100,TU
1752704031.401876,1310083.500,16674,2,RD,1,100,TL
1752704033.969382,1312651.000,16674,2,RD,1,100,TU
1752704036.524888,1315206.500,17513,2,RD,1,100,TL
1752704039.080394,1317762.000,17513,2,RD,1,100,TU
1752704041.645400,1320327.000,18366,2,RD,1,100,TL
1752704044.210406,1322892.000,18366,2,RD,1,100,TU
1752704046.765412,1325447.000,19207,2,RD,1,100,TL
1752704049.320418,1328002.000,19207,2,RD,1,100,TU
1752704051.893924,1330575.500,20060,2,RD,1,100,TL
1752704054.467430,1333149.000,20060,2,RD,1,100,TU
1752704057.020936,1335702.500,20898,2,RD,1,100,TL
1752704059.574442,1338256.000,20898,2,RD,1,100,TU
1752704062.145947,1340827.500,21753,2,RD,1,100,TL
1752704064.717453,1343399.000,21753,2,RD,1,100,TU
1752704067.267959,1345949.500,22593,2,RD,1,100,TL
1752704069.818465,1348500.000,22593,2,RD,1,100,TU
1752704072.384971,1351066.500,23449,2,RD,1,100,TL
1752704074.951477,1353633.000,23449,2,RD,1,100,TU
1752704077.505483,1356187.000,24288,2,RD,1,100,TL
1752704080.059489,1358741.000,24288,2,RD,1,100,TU
1752704082.615495,1361297.000,25127,2,RD,1,100,TL
1752704085.171501,1363853.000,25127,2,RD,1,100,TU
1752704087.737007,1366418.500,25983,2,RD,1,100,TL
1752704090.302513,1368984.000,25983,2,RD,1,100,TU
1752704092.856018,1371537.500,26823,2,RD,1,100,TL
1752704095.409524,1374091.000,26823,2,RD,1,100,TU
1752704098.006030,1376687.500,27565,2,RD,1,100,TL
1752704100.602536,1379284.000,27565,2,RD,1,100,TU
1752704103.158042,1381839.500,28312,2,RD,1,100,TL
1752704105.713548,1384395.000,28312,2,RD,1,100,TU
1752704108.267554,1386949.000,29149,2,RD,1,100,TL
