LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1752172759.821573,365361.000,58774,3,GY,1,100,0.397
1752172759.861573,365401.000,58774,3,GY,1,100,0.641
1752172759.901573,365441.000,58774,3,GY,1,100,0.549
1752172759.941574,365481.000,58790,3,GY,1,100,-0.366
1752172759.981574,365521.000,58790,3,GY,1,100,-0.183
1752172760.021574,365561.000,58790,3,GY,1,100,0.458
1752172760.061575,365601.000,58808,2,GY,1,100,-0.183
1752172760.101575,365641.000,58808,2,GY,1,100,-0.641
1752172760.141575,365681.000,58822,3,GY,1,100,-0.641
1752172760.181576,365721.000,58822,3,GY,1,100,-0.916
1752172760.221576,365761.000,58822,3,GY,1,100,-0.763
1752172760.261576,365801.000,58841,2,GY,1,100,-0.061
1752172760.301577,365841.000,58841,2,GY,1,100,0.031
1752172760.341577,365881.000,58858,3,GY,1,100,-0.549
1752172760.381577,365921.000,58858,3,GY,1,100,-0.702
1752172760.421578,365961.000,58858,3,GY,1,100,-0.214
1752172760.461578,366001.000,58875,2,GY,1,100,-0.183
1752172760.501578,366041.000,58875,2,GY,1,100,-0.427
1752172760.541579,366081.000,58890,3,GY,1,100,0.183
1752172760.581579,366121.000,58890,3,GY,1,100,-0.580
1752172760.621579,366161.000,58890,3,GY,1,100,-0.519
1752172760.661580,366201.000,58907,2,GY,1,100,0.092
1752172760.701580,366241.000,58907,2,GY,1,100,-0.153
1752172760.741580,366281.000,58923,3,GY,1,100,0.275
1752172760.781581,366321.000,58923,3,GY,1,100,0.610
1752172760.821581,366361.000,58923,3,GY,1,100,1.404
1752172760.861581,366401.000,58940,2,GY,1,100,2.716
1752172760.901581,366441.000,58940,2,GY,1,100,2.380
1752172760.941582,366481.000,58959,3,GY,1,100,1.465
1752172760.981582,366521.000,58959,3,GY,1,100,1.251
1752172761.021582,366561.000,58959,3,GY,1,100,1.312
1752172761.061583,366601.000,58974,2,GY,1,100,1.129
1752172761.101583,366641.000,58974,2,GY,1,100,1.038
1752172761.141583,366681.000,58990,3,GY,1,100,1.801
1752172761.181584,366721.000,58990,3,GY,1,100,1.831
1752172761.221584,366761.000,58990,3,GY,1,100,0.946
1752172761.261584,366801.000,59007,3,GY,1,100,0.946
1752172761.301585,366841.000,59007,3,GY,1,100,1.434
1752172761.341585,366881.000,59007,3,GY,1,100,2.136
1752172761.381585,366921.000,59026,2,GY,1,100,1.038
1752172761.421586,366961.000,59026,2,GY,1,100,0.702
1752172761.461253,367000.667,59041,3,GY,1,100,1.251
1752172761.500920,367040.333,59041,3,GY,1,100,2.075
1752172761.540587,367080.000,59041,3,GY,1,100,2.686
1752172761.581087,367120.500,59059,2,GY,1,100,-0.183
1752172761.621587,367161.000,59059,2,GY,1,100,-1.160
1752172761.661254,367200.667,59079,3,GY,1,100,0.610
1752172761.700921,367240.333,59079,3,GY,1,100,0.275
1752172761.740588,367280.000,59079,3,GY,1,100,-0.977
1752172761.780589,367320.000,59095,2,GY,1,100,0.061
1752172761.820589,367360.000,59095,2,GY,1,100,-0.092
1752172761.860923,367400.333,59110,3,GY,1,100,-0.458
1752172761.901256,367440.667,59110,3,GY,1,100,1.251
1752172761.941590,367481.000,59110,3,GY,1,100,0.732
1752172761.981590,367521.000,59127,2,GY,1,100,-0.031
1752172762.021591,367561.000,59127,2,GY,1,100,0.336
1752172762.061258,367600.667,59144,3,GY,1,100,0.336
1752172762.100925,367640.333,59144,3,GY,1,100,0.671
1752172762.140592,367680.000,59144,3,GY,1,100,0.458
1752172762.180592,367720.000,59162,2,GY,1,100,0.916
1752172762.220592,367760.000,59162,2,GY,1,100,1.495
1752172762.260926,367800.333,59177,3,GY,1,100,1.160
1752172762.301260,367840.667,59177,3,GY,1,100,0.732
1752172762.341593,367881.000,59177,3,GY,1,100,0.549
1752172762.381094,367920.500,59194,2,GY,1,100,-0.092
1752172762.420594,367960.000,59194,2,GY,1,100,-0.549
1752172762.460594,368000.000,59211,3,GY,1,100,-0.214
1752172762.500594,368040.000,59211,3,GY,1,100,-0.427
1752172762.540595,368080.000,59211,3,GY,1,100,-0.732
1752172762.580595,368120.000,59227,3,GY,1,100,-0.183
1752172762.620595,368160.000,59227,3,GY,1,100,0.092
1752172762.660596,368200.000,59227,3,GY,1,100,-0.122
1752172762.700596,368240.000,59246,2,GY,1,100,0.671
1752172762.740596,368280.000,59246,2,GY,1,100,0.458
1752172762.780597,368320.000,59261,3,GY,1,100,0.000
1752172762.820597,368360.000,59261,3,GY,1,100,0.305
1752172762.860597,368400.000,59261,3,GY,1,100,-0.061
1752172762.900598,368440.000,59278,2,GY,1,100,0.061
1752172762.940598,368480.000,59278,2,GY,1,100,0.122
1752172762.980598,368520.000,59295,3,GY,1,100,-1.007
1752172763.020599,368560.000,59295,3,GY,1,100,-0.580
1752172763.060599,368600.000,59295,3,GY,1,100,0.061
1752172763.100599,368640.000,59311,2,GY,1,100,-0.092
1752172763.140600,368680.000,59311,2,GY,1,100,0.122
1752172763.180600,368720.000,59326,3,GY,1,100,0.763
1752172763.220600,368760.000,59326,3,GY,1,100,1.160
1752172763.260601,368800.000,59326,3,GY,1,100,1.617
1752172763.301101,368840.500,59346,2,GY,1,100,1.831
1752172763.341601,368881.000,59346,2,GY,1,100,2.228
1752172763.381268,368920.667,59362,3,GY,1,100,2.106
1752172763.420935,368960.333,59362,3,GY,1,100,1.404
1752172763.460602,369000.000,59362,3,GY,1,100,1.221
1752172763.496269,369035.667,59379,3,GY,1,100,1.465
1752172763.531936,369071.333,59379,3,GY,1,100,1.221
1752172763.567603,369107.000,59379,3,GY,1,100,1.343
1752172763.607603,369147.000,59393,2,GY,1,100,1.587
1752172763.647604,369187.000,59393,2,GY,1,100,0.946
1752172763.687604,369227.000,59411,3,GY,1,100,-0.061
1752172763.727604,369267.000,59411,3,GY,1,100,-1.190
1752172763.767605,369307.000,59411,3,GY,1,100,-0.977
1752172763.807605,369347.000,59429,2,GY,1,100,0.397
1752172763.847605,369387.000,59429,2,GY,1,100,0.763
1752172763.887606,369427.000,59446,3,GY,1,100,0.671
1752172763.927606,369467.000,59446,3,GY,1,100,0.519
1752172763.967606,369507.000,59446,3,GY,1,100,0.153
1752172764.007607,369547.000,59461,2,GY,1,100,0.214
1752172764.047607,369587.000,59461,2,GY,1,100,-0.305
1752172764.087607,369627.000,59478,3,GY,1,100,-0.214
1752172764.127608,369667.000,59478,3,GY,1,100,0.427
1752172764.167608,369707.000,59478,3,GY,1,100,0.488
1752172764.207608,369747.000,59494,2,GY,1,100,0.793
1752172764.247609,369787.000,59494,2,GY,1,100,0.824
1752172764.287942,369827.333,59512,3,GY,1,100,0.580
1752172764.328276,369867.667,59512,3,GY,1,100,0.854
1752172764.368610,369908.000,59512,3,GY,1,100,1.221
1752172764.408610,369948.000,59528,2,GY,1,100,0.519
1752172764.448610,369988.000,59528,2,GY,1,100,0.122
1752172764.488277,370027.667,59545,3,GY,1,100,-0.244
1752172764.527944,370067.333,59545,3,GY,1,100,-0.061
1752172764.567611,370107.000,59545,3,GY,1,100,0.244
1752172764.607612,370147.000,59561,3,GY,1,100,0.641
1752172764.647612,370187.000,59561,3,GY,1,100,0.336
1752172764.687612,370227.000,59561,3,GY,1,100,0.488
1752172764.727613,370267.000,59586,3,GY,1,100,0.702
1752172764.767613,370307.000,59586,3,GY,1,100,0.214
1752172764.807613,370347.000,59586,3,GY,1,100,-0.153
1752172764.847614,370387.000,59602,3,GY,1,100,0.244
1752172764.887614,370427.000,59602,3,GY,1,100,0.854
1752172764.927614,370467.000,59602,3,GY,1,100,0.397
1752172764.968115,370507.500,59620,2,GY,1,100,-0.092
1752172765.008615,370548.000,59620,2,GY,1,100,0.031
1752172765.048282,370587.667,59636,3,GY,1,100,0.092
1752172765.087949,370627.333,59636,3,GY,1,100,-0.153
1752172765.127616,370667.000,59636,3,GY,1,100,0.916
1752172765.167616,370707.000,59653,2,GY,1,100,1.007
1752172765.207617,370747.000,59653,2,GY,1,100,0.397
1752172765.247617,370787.000,59669,3,GY,1,100,0.671
1752172765.287617,370827.000,59669,3,GY,1,100,1.099
1752172765.327617,370867.000,59669,3,GY,1,100,0.427
1752172765.367618,370907.000,59687,2,GY,1,100,0.031
1752172765.407618,370947.000,59687,2,GY,1,100,0.702
1752172765.447618,370987.000,59703,3,GY,1,100,1.099
1752172765.487619,371027.000,59703,3,GY,1,100,0.641
1752172765.527619,371067.000,59703,3,GY,1,100,0.488
1752172765.567619,371107.000,59720,2,GY,1,100,0.610
1752172765.607620,371147.000,59720,2,GY,1,100,-0.427
1752172765.647953,371187.333,59737,3,GY,1,100,-1.007
1752172765.688287,371227.667,59737,3,GY,1,100,0.671
1752172765.728621,371268.000,59737,3,GY,1,100,1.221
1752172765.768121,371307.500,59754,2,GY,1,100,0.793
1752172765.807621,371347.000,59754,2,GY,1,100,0.977
1752172765.847622,371387.000,59768,3,GY,1,100,0.916
1752172765.887622,371427.000,59768,3,GY,1,100,-0.397
1752172765.927622,371467.000,59768,3,GY,1,100,-0.916
1752172765.967623,371507.000,59788,3,GY,1,100,0.092
1752172766.007623,371547.000,59788,3,GY,1,100,0.641
1752172766.047623,371587.000,59788,3,GY,1,100,0.305
1752172766.087624,371627.000,59804,2,GY,1,100,0.153
1752172766.127624,371667.000,59804,2,GY,1,100,0.183
1752172766.167624,371707.000,59821,3,GY,1,100,-1.282
1752172766.207625,371747.000,59821,3,GY,1,100,-2.563
1752172766.247625,371787.000,59821,3,GY,1,100,-1.465
1752172766.287625,371827.000,59835,2,GY,1,100,-0.885
1752172766.327626,371867.000,59835,2,GY,1,100,-1.648
1752172766.367626,371907.000,59855,3,GY,1,100,-1.495
1752172766.407626,371947.000,59855,3,GY,1,100,-1.221
1752172766.447627,371987.000,59855,3,GY,1,100,-1.434
1752172766.487627,372027.000,59871,2,GY,1,100,-1.007
1752172766.527627,372067.000,59871,2,GY,1,100,-0.702
1752172766.567628,372107.000,59890,3,GY,1,100,-0.580
1752172766.607628,372147.000,59890,3,GY,1,100,-0.153
1752172766.647628,372187.000,59890,3,GY,1,100,-0.183
1752172766.687629,372227.000,59905,2,GY,1,100,-0.671
1752172766.727629,372267.000,59905,2,GY,1,100,-0.610
1752172766.767629,372307.000,59922,3,GY,1,100,-0.946
1752172766.807630,372347.000,59922,3,GY,1,100,-0.244
1752172766.847630,372387.000,59922,3,GY,1,100,-0.366
1752172766.887630,372427.000,59938,2,GY,1,100,-2.655
1752172766.927630,372467.000,59938,2,GY,1,100,-1.617
1752172766.967631,372507.000,59956,3,GY,1,100,0.214
1752172767.007631,372547.000,59956,3,GY,1,100,-0.366
1752172767.047631,372587.000,59956,3,GY,1,100,-0.122
1752172767.087632,372627.000,59973,2,GY,1,100,0.641
1752172767.127632,372667.000,59973,2,GY,1,100,-0.763
1752172767.167632,372707.000,59989,3,GY,1,100,-1.221
1752172767.207633,372747.000,59989,3,GY,1,100,-0.793
1752172767.247633,372787.000,59989,3,GY,1,100,-1.038
1752172767.287633,372827.000,60005,2,GY,1,100,-0.580
1752172767.327634,372867.000,60005,2,GY,1,100,0.610
1752172767.367634,372907.000,60023,3,GY,1,100,0.153
1752172767.407634,372947.000,60023,3,GY,1,100,0.153
1752172767.447635,372987.000,60023,3,GY,1,100,1.007
1752172767.482968,373022.333,60039,3,GY,1,100,0.671
1752172767.518302,373057.667,60039,3,GY,1,100,0.244
1752172767.553636,373093.000,60039,3,GY,1,100,0.000
1752172767.593636,373133.000,60054,2,GY,1,100,-0.183
1752172767.633636,373173.000,60054,2,GY,1,100,0.763
1752172767.673637,373213.000,60073,3,GY,1,100,1.434
1752172767.713637,373253.000,60073,3,GY,1,100,0.916
1752172767.753637,373293.000,60073,3,GY,1,100,0.610
1752172767.793638,373333.000,60090,3,GY,1,100,0.397
1752172767.833638,373373.000,60090,3,GY,1,100,0.092
1752172767.873638,373413.000,60090,3,GY,1,100,0.732
1752172767.913639,373453.000,60106,2,GY,1,100,1.129
1752172767.953639,373493.000,60106,2,GY,1,100,-0.244
1752172767.993639,373533.000,60122,3,GY,1,100,0.031
1752172768.033639,373573.000,60122,3,GY,1,100,1.465
1752172768.073640,373613.000,60122,3,GY,1,100,1.251
1752172768.113640,373653.000,60138,2,GY,1,100,0.092
1752172768.153640,373693.000,60138,2,GY,1,100,-0.641
1752172768.193641,373733.000,60155,3,GY,1,100,-0.366
1752172768.233641,373773.000,60155,3,GY,1,100,0.061
1752172768.273641,373813.000,60155,3,GY,1,100,0.336
1752172768.313642,373853.000,60174,2,GY,1,100,0.458
1752172768.353642,373893.000,60174,2,GY,1,100,0.275
1752172768.393642,373933.000,60189,3,GY,1,100,-0.427
1752172768.433643,373973.000,60189,3,GY,1,100,-0.214
1752172768.473643,374013.000,60189,3,GY,1,100,0.610
1752172768.513643,374053.000,60205,2,GY,1,100,-0.183
1752172768.553644,374093.000,60205,2,GY,1,100,-0.458
1752172768.593644,374133.000,60222,3,GY,1,100,1.282
1752172768.633644,374173.000,60222,3,GY,1,100,1.556
1752172768.673645,374213.000,60222,3,GY,1,100,0.885
1752172768.713645,374253.000,60241,2,GY,1,100,0.519
1752172768.753645,374293.000,60241,2,GY,1,100,-0.275
1752172768.793646,374333.000,60256,3,GY,1,100,-0.122
1752172768.833646,374373.000,60256,3,GY,1,100,0.427
1752172768.873646,374413.000,60256,3,GY,1,100,0.519
1752172768.913647,374453.000,60274,2,GY,1,100,0.336
1752172768.953647,374493.000,60274,2,GY,1,100,-0.122
1752172768.993647,374533.000,60292,3,GY,1,100,0.244
1752172769.033648,374573.000,60292,3,GY,1,100,0.488
1752172769.073648,374613.000,60292,3,GY,1,100,-0.427
1752172769.113648,374653.000,60308,2,GY,1,100,-1.221
1752172769.153649,374693.000,60308,2,GY,1,100,-0.244
1752172769.193649,374733.000,60325,3,GY,1,100,-0.122
1752172769.233649,374773.000,60325,3,GY,1,100,-0.702
1752172769.273650,374813.000,60325,3,GY,1,100,-0.824
1752172769.313650,374853.000,60342,3,GY,1,100,-0.458
1752172769.353650,374893.000,60342,3,GY,1,100,0.000
1752172769.393651,374933.000,60342,3,GY,1,100,0.397
1752172769.433651,374973.000,60363,2,GY,1,100,0.458
1752172769.473651,375013.000,60363,2,GY,1,100,0.427
1752172769.513652,375053.000,60379,3,GY,1,100,0.153
1752172769.553652,375093.000,60379,3,GY,1,100,-0.305
1752172769.593652,375133.000,60379,3,GY,1,100,-0.183
1752172769.633653,375173.000,60397,2,GY,1,100,-0.153
1752172769.673653,375213.000,60397,2,GY,1,100,-1.251
1752172769.713653,375253.000,60413,3,GY,1,100,-0.671
1752172769.753653,375293.000,60413,3,GY,1,100,0.336
1752172769.793654,375333.000,60413,3,GY,1,100,0.244
1752172769.833654,375373.000,60435,4,GY,1,100,0.305
1752172769.873654,375413.000,60435,4,GY,1,100,0.366
1752172769.913655,375453.000,60435,4,GY,1,100,-0.336
1752172769.953655,375493.000,60435,4,GY,1,100,-0.275
1752172769.993655,375533.000,60452,2,GY,1,100,0.458
1752172770.033656,375573.000,60452,2,GY,1,100,0.580
1752172770.073656,375613.000,60471,3,GY,1,100,0.458
1752172770.113656,375653.000,60471,3,GY,1,100,0.366
1752172770.153657,375693.000,60471,3,GY,1,100,0.092
1752172770.193657,375733.000,60487,2,GY,1,100,0.305
1752172770.233657,375773.000,60487,2,GY,1,100,-0.336
1752172770.273658,375813.000,60503,3,GY,1,100,0.366
1752172770.313658,375853.000,60503,3,GY,1,100,1.099
1752172770.353658,375893.000,60503,3,GY,1,100,1.068
1752172770.393659,375933.000,60519,2,GY,1,100,0.732
1752172770.433659,375973.000,60519,2,GY,1,100,0.336
1752172770.473659,376013.000,60536,3,GY,1,100,0.122
1752172770.513660,376053.000,60536,3,GY,1,100,0.305
1752172770.553660,376093.000,60536,3,GY,1,100,0.610
1752172770.593660,376133.000,60554,2,GY,1,100,0.824
1752172770.633661,376173.000,60554,2,GY,1,100,0.305
1752172770.673661,376213.000,60571,3,GY,1,100,-0.061
1752172770.713661,376253.000,60571,3,GY,1,100,0.885
1752172770.753662,376293.000,60571,3,GY,1,100,0.824
1752172770.793662,376333.000,60586,2,GY,1,100,-0.031
1752172770.833662,376373.000,60586,2,GY,1,100,0.702
1752172770.873663,376413.000,60603,3,GY,1,100,1.251
1752172770.913663,376453.000,60603,3,GY,1,100,1.038
1752172770.953663,376493.000,60603,3,GY,1,100,0.427
1752172770.993664,376533.000,60620,2,GY,1,100,0.031
1752172771.033664,376573.000,60620,2,GY,1,100,-0.031
1752172771.073664,376613.000,60637,3,GY,1,100,0.763
1752172771.113665,376653.000,60637,3,GY,1,100,0.671
1752172771.153665,376693.000,60637,3,GY,1,100,0.244
1752172771.193665,376733.000,60653,2,GY,1,100,0.214
1752172771.233666,376773.000,60653,2,GY,1,100,0.092
1752172771.269332,376808.667,60671,3,GY,1,100,0.519
1752172771.304999,376844.333,60671,3,GY,1,100,1.099
1752172771.340666,376880.000,60671,3,GY,1,100,0.153
1752172771.380667,376920.000,60689,3,GY,1,100,0.824
1752172771.420667,376960.000,60689,3,GY,1,100,1.434
1752172771.460667,377000.000,60689,3,GY,1,100,0.793
1752172771.500668,377040.000,60706,2,GY,1,100,0.458
1752172771.540668,377080.000,60706,2,GY,1,100,0.519
1752172771.580668,377120.000,60720,3,GY,1,100,0.336
1752172771.620669,377160.000,60720,3,GY,1,100,0.702
1752172771.660669,377200.000,60720,3,GY,1,100,0.671
1752172771.700669,377240.000,60740,2,GY,1,100,0.610
1752172771.740670,377280.000,60740,2,GY,1,100,0.885
1752172771.780670,377320.000,60756,3,GY,1,100,0.641
1752172771.820670,377360.000,60756,3,GY,1,100,0.305
1752172771.860671,377400.000,60756,3,GY,1,100,0.916
1752172771.900671,377440.000,60773,3,GY,1,100,0.824
1752172771.940671,377480.000,60773,3,GY,1,100,0.275
1752172771.980672,377520.000,60773,3,GY,1,100,0.824
1752172772.020672,377560.000,60788,2,GY,1,100,1.160
1752172772.060672,377600.000,60788,2,GY,1,100,0.824
1752172772.100673,377640.000,60805,3,GY,1,100,0.488
1752172772.140673,377680.000,60805,3,GY,1,100,0.336
1752172772.180673,377720.000,60805,3,GY,1,100,0.702
1752172772.220674,377760.000,60821,2,GY,1,100,1.099
1752172772.260674,377800.000,60821,2,GY,1,100,0.854
1752172772.300674,377840.000,60841,3,GY,1,100,0.702
1752172772.340675,377880.000,60841,3,GY,1,100,0.671
1752172772.380675,377920.000,60841,3,GY,1,100,0.275
1752172772.420675,377960.000,60855,2,GY,1,100,0.183
1752172772.460676,378000.000,60855,2,GY,1,100,0.641
1752172772.500676,378040.000,60872,3,GY,1,100,0.549
1752172772.540676,378080.000,60872,3,GY,1,100,-0.275
1752172772.580676,378120.000,60872,3,GY,1,100,0.366
1752172772.620677,378160.000,60888,2,GY,1,100,1.129
1752172772.660677,378200.000,60888,2,GY,1,100,1.068
1752172772.700677,378240.000,60906,3,GY,1,100,1.129
1752172772.740678,378280.000,60906,3,GY,1,100,1.709
1752172772.780678,378320.000,60906,3,GY,1,100,0.549
1752172772.820678,378360.000,60920,2,GY,1,100,-0.549
1752172772.860679,378400.000,60920,2,GY,1,100,0.031
1752172772.900679,378440.000,60939,3,GY,1,100,0.610
1752172772.940679,378480.000,60939,3,GY,1,100,0.946
1752172772.980680,378520.000,60939,3,GY,1,100,0.732
1752172773.020680,378560.000,60956,2,GY,1,100,0.458
1752172773.060680,378600.000,60956,2,GY,1,100,0.519
1752172773.100681,378640.000,60973,3,GY,1,100,1.068
1752172773.140681,378680.000,60973,3,GY,1,100,0.488
1752172773.180681,378720.000,60973,3,GY,1,100,-0.061
1752172773.220682,378760.000,60988,2,GY,1,100,0.671
1752172773.260682,378800.000,60988,2,GY,1,100,1.312
1752172773.300349,378839.667,61005,3,GY,1,100,1.007
1752172773.340016,378879.333,61005,3,GY,1,100,1.129
1752172773.379683,378919.000,61005,3,GY,1,100,1.312
1752172773.419683,378959.000,61021,3,GY,1,100,1.526
1752172773.459684,378999.000,61021,3,GY,1,100,1.617
1752172773.499684,379039.000,61021,3,GY,1,100,1.190
1752172773.539684,379079.000,61040,2,GY,1,100,1.221
1752172773.579685,379119.000,61040,2,GY,1,100,1.160
1752172773.619685,379159.000,61057,3,GY,1,100,1.190
1752172773.659685,379199.000,61057,3,GY,1,100,1.495
1752172773.699686,379239.000,61057,3,GY,1,100,1.343
1752172773.739686,379279.000,61072,2,GY,1,100,1.373
1752172773.779686,379319.000,61072,2,GY,1,100,0.641
1752172773.819687,379359.000,61088,3,GY,1,100,0.946
1752172773.859687,379399.000,61088,3,GY,1,100,1.434
1752172773.899687,379439.000,61088,3,GY,1,100,0.641
1752172773.939688,379479.000,61105,2,GY,1,100,0.153
1752172773.979688,379519.000,61105,2,GY,1,100,0.183
1752172774.019688,379559.000,61122,3,GY,1,100,0.732
1752172774.059689,379599.000,61122,3,GY,1,100,1.129
1752172774.099689,379639.000,61122,3,GY,1,100,0.946
1752172774.139689,379679.000,61139,2,GY,1,100,0.610
1752172774.179689,379719.000,61139,2,GY,1,100,0.580
1752172774.219690,379759.000,61155,3,GY,1,100,0.397
1752172774.259690,379799.000,61155,3,GY,1,100,-0.061
1752172774.299690,379839.000,61155,3,GY,1,100,0.153
1752172774.339691,379879.000,61173,2,GY,1,100,0.732
1752172774.379691,379919.000,61173,2,GY,1,100,0.275
1752172774.419691,379959.000,61189,3,GY,1,100,0.031
1752172774.459692,379999.000,61189,3,GY,1,100,0.549
1752172774.499692,380039.000,61189,3,GY,1,100,0.519
1752172774.539692,380079.000,61204,2,GY,1,100,0.153
1752172774.579693,380119.000,61204,2,GY,1,100,0.000
1752172774.619693,380159.000,61221,3,GY,1,100,0.336
1752172774.659693,380199.000,61221,3,GY,1,100,0.061
1752172774.699694,380239.000,61221,3,GY,1,100,-0.153
1752172774.739694,380279.000,61240,3,GY,1,100,0.031
1752172774.779694,380319.000,61240,3,GY,1,100,0.214
1752172774.819695,380359.000,61240,3,GY,1,100,0.275
1752172774.859695,380399.000,61256,2,GY,1,100,0.610
1752172774.899695,380439.000,61256,2,GY,1,100,0.305
1752172774.939696,380479.000,61279,4,GY,1,100,0.305
1752172774.979696,380519.000,61279,4,GY,1,100,0.854
1752172775.019696,380559.000,61279,4,GY,1,100,0.885
1752172775.059697,380599.000,61279,4,GY,1,100,0.153
1752172775.099697,380639.000,61294,2,GY,1,100,0.458
1752172775.139697,380679.000,61294,2,GY,1,100,1.007
1752172775.179698,380719.000,61310,3,GY,1,100,0.610
1752172775.219698,380759.000,61310,3,GY,1,100,0.336
1752172775.259698,380799.000,61310,3,GY,1,100,-0.214
1752172775.299699,380839.000,61327,2,GY,1,100,-0.458
1752172775.339699,380879.000,61327,2,GY,1,100,-0.458
1752172775.379699,380919.000,61346,3,GY,1,100,-0.244
1752172775.419700,380959.000,61346,3,GY,1,100,-0.641
1752172775.459700,380999.000,61346,3,GY,1,100,-1.709
1752172775.495367,381034.667,61364,3,GY,1,100,-5.920
1752172775.531034,381070.333,61364,3,GY,1,100,-8.728
1752172775.566701,381106.000,61364,3,GY,1,100,-6.622
1752172775.606701,381146.000,61379,2,GY,1,100,-1.068
1752172775.646701,381186.000,61379,2,GY,1,100,2.502
1752172775.686702,381226.000,61396,3,GY,1,100,2.563
1752172775.726702,381266.000,61396,3,GY,1,100,0.946
1752172775.766702,381306.000,61396,3,GY,1,100,0.885
1752172775.806703,381346.000,61413,2,GY,1,100,3.082
1752172775.846703,381386.000,61413,2,GY,1,100,1.831
1752172775.886703,381426.000,61429,3,GY,1,100,0.793
1752172775.926704,381466.000,61429,3,GY,1,100,1.343
1752172775.966704,381506.000,61429,3,GY,1,100,0.671
1752172776.006704,381546.000,61447,2,GY,1,100,0.031
1752172776.046705,381586.000,61447,2,GY,1,100,-0.336
1752172776.086705,381626.000,61463,3,GY,1,100,0.671
1752172776.126705,381666.000,61463,3,GY,1,100,1.678
1752172776.166706,381706.000,61463,3,GY,1,100,1.526
1752172776.206706,381746.000,61480,2,GY,1,100,1.434
1752172776.246706,381786.000,61480,2,GY,1,100,1.740
1752172776.286707,381826.000,61497,3,GY,1,100,0.702
1752172776.326707,381866.000,61497,3,GY,1,100,-0.244
1752172776.366707,381906.000,61497,3,GY,1,100,0.854
1752172776.406708,381946.000,61514,2,GY,1,100,2.075
1752172776.446708,381986.000,61514,2,GY,1,100,1.465
1752172776.486708,382026.000,61530,3,GY,1,100,1.892
1752172776.526709,382066.000,61530,3,GY,1,100,2.167
1752172776.566709,382106.000,61530,3,GY,1,100,0.488
1752172776.606709,382146.000,61549,2,GY,1,100,-0.671
1752172776.646710,382186.000,61549,2,GY,1,100,0.916
1752172776.686710,382226.000,61568,3,GY,1,100,2.960
1752172776.726710,382266.000,61568,3,GY,1,100,1.770
1752172776.766711,382306.000,61568,3,GY,1,100,0.122
1752172776.806711,382346.000,61583,3,GY,1,100,-0.031
1752172776.846711,382386.000,61583,3,GY,1,100,0.580
1752172776.886712,382426.000,61583,3,GY,1,100,-0.122
1752172776.926712,382466.000,61599,2,GY,1,100,-1.892
1752172776.966712,382506.000,61599,2,GY,1,100,-1.404
1752172777.006712,382546.000,61617,3,GY,1,100,-2.411
1752172777.046713,382586.000,61617,3,GY,1,100,-1.312
1752172777.086713,382626.000,61617,3,GY,1,100,5.737
1752172777.126713,382666.000,61633,2,GY,1,100,9.369
1752172777.166714,382706.000,61633,2,GY,1,100,8.179
1752172777.206714,382746.000,61649,3,GY,1,100,2.045
1752172777.246714,382786.000,61649,3,GY,1,100,-6.775
1752172777.286715,382826.000,61649,3,GY,1,100,-7.690
1752172777.326715,382866.000,61669,2,GY,1,100,-0.549
1752172777.366715,382906.000,61669,2,GY,1,100,3.845
1752172777.406716,382946.000,61686,3,GY,1,100,1.495
1752172777.446716,382986.000,61686,3,GY,1,100,0.153
1752172777.486716,383026.000,61686,3,GY,1,100,1.099
1752172777.526717,383066.000,61702,2,GY,1,100,1.740
1752172777.566717,383106.000,61702,2,GY,1,100,3.357
1752172777.606717,383146.000,61718,3,GY,1,100,3.723
1752172777.646718,383186.000,61718,3,GY,1,100,1.526
1752172777.686718,383226.000,61718,3,GY,1,100,0.946
1752172777.726718,383266.000,61734,2,GY,1,100,3.143
1752172777.766719,383306.000,61734,2,GY,1,100,5.951
1752172777.806719,383346.000,61751,3,GY,1,100,3.204
1752172777.846719,383386.000,61751,3,GY,1,100,0.824
1752172777.886720,383426.000,61751,3,GY,1,100,1.892
1752172777.926720,383466.000,61769,2,GY,1,100,3.723
1752172777.966720,383506.000,61769,2,GY,1,100,8.545
1752172778.006721,383546.000,61787,3,GY,1,100,7.111
1752172778.046721,383586.000,61787,3,GY,1,100,1.251
1752172778.086721,383626.000,61787,3,GY,1,100,-0.122
1752172778.126722,383666.000,61801,2,GY,1,100,0.366
1752172778.166722,383706.000,61801,2,GY,1,100,-0.610
1752172778.206722,383746.000,61818,3,GY,1,100,-0.671
1752172778.246723,383786.000,61818,3,GY,1,100,0.275
1752172778.286723,383826.000,61818,3,GY,1,100,0.702
1752172778.326723,383866.000,61835,3,GY,1,100,1.404
1752172778.366724,383906.000,61835,3,GY,1,100,1.984
1752172778.406724,383946.000,61835,3,GY,1,100,3.387
1752172778.446724,383986.000,61856,2,GY,1,100,4.395
1752172778.486725,384026.000,61856,2,GY,1,100,3.815
1752172778.526725,384066.000,61870,3,GY,1,100,3.937
1752172778.566725,384106.000,61870,3,GY,1,100,4.425
1752172778.606725,384146.000,61870,3,GY,1,100,3.326
1752172778.646726,384186.000,61888,2,GY,1,100,1.038
1752172778.686726,384226.000,61888,2,GY,1,100,-0.824
1752172778.726726,384266.000,61906,3,GY,1,100,-1.465
1752172778.766727,384306.000,61906,3,GY,1,100,0.427
