LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1752172668.843833,274384.000,43540,2,PI,1,100,154671
1752172668.883833,274424.000,43540,2,PI,1,100,154663
1752172668.923833,274464.000,43560,3,PI,1,100,154681
1752172668.963834,274504.000,43560,3,PI,1,100,154714
1752172669.003834,274544.000,43560,3,PI,1,100,154733
1752172669.043834,274584.000,43576,2,PI,1,100,154733
1752172669.083835,274624.000,43576,2,PI,1,100,154763
1752172669.128168,274668.333,43592,3,PI,1,100,154764
1752172669.172502,274712.667,43592,3,PI,1,100,154761
1752172669.216836,274757.000,43592,3,PI,1,100,154689
1752172669.256836,274797.000,43609,2,PI,1,100,154619
1752172669.296836,274837.000,43609,2,PI,1,100,154621
1752172669.336837,274877.000,43626,3,PI,1,100,154634
1752172669.376837,274917.000,43626,3,PI,1,100,154625
1752172669.416837,274957.000,43626,3,PI,1,100,154658
1752172669.456838,274997.000,43643,2,PI,1,100,154658
1752172669.496838,275037.000,43643,2,PI,1,100,154656
1752172669.536838,275077.000,43661,3,PI,1,100,154681
1752172669.576839,275117.000,43661,3,PI,1,100,154697
1752172669.616839,275157.000,43661,3,PI,1,100,154713
1752172669.656839,275197.000,43681,2,PI,1,100,154733
1752172669.696840,275237.000,43681,2,PI,1,100,154741
1752172669.736840,275277.000,43697,3,PI,1,100,154707
1752172669.776840,275317.000,43697,3,PI,1,100,154624
1752172669.816841,275357.000,43697,3,PI,1,100,154599
1752172669.856841,275397.000,43714,2,PI,1,100,154570
1752172669.896841,275437.000,43714,2,PI,1,100,154586
1752172669.936842,275477.000,43730,3,PI,1,100,154619
1752172669.976842,275517.000,43730,3,PI,1,100,154624
1752172670.016842,275557.000,43730,3,PI,1,100,154627
1752172670.056843,275597.000,43752,2,PI,1,100,154642
1752172670.096843,275637.000,43752,2,PI,1,100,154629
1752172670.136843,275677.000,43768,3,PI,1,100,154667
1752172670.176844,275717.000,43768,3,PI,1,100,154704
1752172670.216844,275757.000,43768,3,PI,1,100,154705
1752172670.256844,275797.000,43786,3,PI,1,100,154707
1752172670.296845,275837.000,43786,3,PI,1,100,154669
1752172670.336845,275877.000,43786,3,PI,1,100,154583
1752172670.376845,275917.000,43802,2,PI,1,100,154548
1752172670.416845,275957.000,43802,2,PI,1,100,154548
1752172670.456846,275997.000,43821,3,PI,1,100,154549
1752172670.496846,276037.000,43821,3,PI,1,100,154585
1752172670.536846,276077.000,43821,3,PI,1,100,154606
1752172670.576847,276117.000,43837,2,PI,1,100,154589
1752172670.616847,276157.000,43837,2,PI,1,100,154627
1752172670.656847,276197.000,43856,3,PI,1,100,154646
1752172670.696848,276237.000,43856,3,PI,1,100,154643
1752172670.736848,276277.000,43856,3,PI,1,100,154674
1752172670.776848,276317.000,43873,2,PI,1,100,154678
1752172670.816849,276357.000,43873,2,PI,1,100,154698
1752172670.856849,276397.000,43890,3,PI,1,100,154683
1752172670.896849,276437.000,43890,3,PI,1,100,154612
1752172670.936850,276477.000,43890,3,PI,1,100,154566
1752172670.976850,276517.000,43909,2,PI,1,100,154543
1752172671.016850,276557.000,43909,2,PI,1,100,154566
1752172671.056851,276597.000,43926,3,PI,1,100,154587
1752172671.096851,276637.000,43926,3,PI,1,100,154590
1752172671.136851,276677.000,43926,3,PI,1,100,154594
1752172671.176852,276717.000,43944,2,PI,1,100,154617
1752172671.216852,276757.000,43944,2,PI,1,100,154614
1752172671.256852,276797.000,43961,3,PI,1,100,154637
1752172671.296853,276837.000,43961,3,PI,1,100,154666
1752172671.336853,276877.000,43961,3,PI,1,100,154688
1752172671.376853,276917.000,43980,2,PI,1,100,154697
1752172671.416854,276957.000,43980,2,PI,1,100,154691
1752172671.456854,276997.000,43997,3,PI,1,100,154621
1752172671.496854,277037.000,43997,3,PI,1,100,154567
1752172671.536855,277077.000,43997,3,PI,1,100,154556
1752172671.576855,277117.000,44013,2,PI,1,100,154550
1752172671.616855,277157.000,44013,2,PI,1,100,154567
1752172671.656856,277197.000,44031,3,PI,1,100,154584
1752172671.696856,277237.000,44031,3,PI,1,100,154582
1752172671.736856,277277.000,44031,3,PI,1,100,154610
