LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1752172678.668913,284209.000,45216,2,MZ,1,100,-76
1752172678.708913,284249.000,45216,2,MZ,1,100,-76
1752172678.748913,284289.000,45233,3,MZ,1,100,-76
1752172678.788914,284329.000,45233,3,MZ,1,100,-76
1752172678.828914,284369.000,45233,3,MZ,1,100,-77
1752172678.868914,284409.000,45249,3,MZ,1,100,-75
1752172678.908915,284449.000,45249,3,MZ,1,100,-76
1752172678.948915,284489.000,45249,3,MZ,1,100,-76
1752172678.988915,284529.000,45271,2,MZ,1,100,-78
1752172679.028916,284569.000,45271,2,MZ,1,100,-76
1752172679.068916,284609.000,45285,3,MZ,1,100,-76
1752172679.108916,284649.000,45285,3,MZ,1,100,-76
1752172679.148917,284689.000,45285,3,MZ,1,100,-77
1752172679.188917,284729.000,45302,2,MZ,1,100,-76
1752172679.228917,284769.000,45302,2,MZ,1,100,-76
1752172679.268917,284809.000,45318,3,MZ,1,100,-76
1752172679.308918,284849.000,45318,3,MZ,1,100,-76
1752172679.348918,284889.000,45318,3,MZ,1,100,-76
1752172679.388918,284929.000,45338,2,MZ,1,100,-75
1752172679.428919,284969.000,45338,2,MZ,1,100,-76
1752172679.468919,285009.000,45354,3,MZ,1,100,-77
1752172679.508919,285049.000,45354,3,MZ,1,100,-77
1752172679.548920,285089.000,45354,3,MZ,1,100,-76
1752172679.588920,285129.000,45373,2,MZ,1,100,-77
1752172679.628920,285169.000,45373,2,MZ,1,100,-77
1752172679.668921,285209.000,45390,3,MZ,1,100,-76
1752172679.708921,285249.000,45390,3,MZ,1,100,-77
1752172679.748921,285289.000,45390,3,MZ,1,100,-76
1752172679.788922,285329.000,45407,2,MZ,1,100,-77
1752172679.828922,285369.000,45407,2,MZ,1,100,-76
1752172679.868922,285409.000,45421,3,MZ,1,100,-77
1752172679.908923,285449.000,45421,3,MZ,1,100,-76
1752172679.948923,285489.000,45421,3,MZ,1,100,-76
1752172679.988923,285529.000,45439,2,MZ,1,100,-77
1752172680.028924,285569.000,45439,2,MZ,1,100,-77
1752172680.064257,285604.333,45457,3,MZ,1,100,-76
1752172680.099591,285639.667,45457,3,MZ,1,100,-76
1752172680.134925,285675.000,45457,3,MZ,1,100,-76
1752172680.174925,285715.000,45474,3,MZ,1,100,-76
1752172680.214925,285755.000,45474,3,MZ,1,100,-77
1752172680.254926,285795.000,45474,3,MZ,1,100,-76
1752172680.294926,285835.000,45489,2,MZ,1,100,-77
1752172680.334926,285875.000,45489,2,MZ,1,100,-77
1752172680.374926,285915.000,45508,3,MZ,1,100,-76
1752172680.414927,285955.000,45508,3,MZ,1,100,-75
1752172680.454927,285995.000,45508,3,MZ,1,100,-76
1752172680.494927,286035.000,45524,2,MZ,1,100,-76
1752172680.534928,286075.000,45524,2,MZ,1,100,-76
1752172680.574928,286115.000,45541,3,MZ,1,100,-77
1752172680.614928,286155.000,45541,3,MZ,1,100,-76
1752172680.654929,286195.000,45541,3,MZ,1,100,-76
1752172680.694929,286235.000,45560,3,MZ,1,100,-77
1752172680.734929,286275.000,45560,3,MZ,1,100,-76
1752172680.774930,286315.000,45560,3,MZ,1,100,-76
1752172680.814930,286355.000,45575,2,MZ,1,100,-77
1752172680.854930,286395.000,45575,2,MZ,1,100,-75
1752172680.894931,286435.000,45591,3,MZ,1,100,-77
1752172680.934931,286475.000,45591,3,MZ,1,100,-76
1752172680.974931,286515.000,45591,3,MZ,1,100,-76
1752172681.014932,286555.000,45609,2,MZ,1,100,-77
1752172681.054932,286595.000,45609,2,MZ,1,100,-75
1752172681.094932,286635.000,45625,3,MZ,1,100,-76
1752172681.134933,286675.000,45625,3,MZ,1,100,-77
1752172681.174933,286715.000,45625,3,MZ,1,100,-77
1752172681.214933,286755.000,45644,2,MZ,1,100,-78
1752172681.254934,286795.000,45644,2,MZ,1,100,-77
1752172681.294934,286835.000,45661,3,MZ,1,100,-76
1752172681.334934,286875.000,45661,3,MZ,1,100,-77
1752172681.374935,286915.000,45661,3,MZ,1,100,-76
1752172681.414935,286955.000,45680,2,MZ,1,100,-77
1752172681.454935,286995.000,45680,2,MZ,1,100,-76
1752172681.494936,287035.000,45698,3,MZ,1,100,-76
1752172681.534936,287075.000,45698,3,MZ,1,100,-76
1752172681.574936,287115.000,45698,3,MZ,1,100,-76
1752172681.614937,287155.000,45713,2,MZ,1,100,-76
1752172681.654937,287195.000,45713,2,MZ,1,100,-76
1752172681.694937,287235.000,45732,3,MZ,1,100,-75
1752172681.734938,287275.000,45732,3,MZ,1,100,-77
1752172681.774938,287315.000,45732,3,MZ,1,100,-77
1752172681.814938,287355.000,45749,2,MZ,1,100,-76
1752172681.854939,287395.000,45749,2,MZ,1,100,-77
1752172681.894939,287435.000,45765,3,MZ,1,100,-76
1752172681.934939,287475.000,45765,3,MZ,1,100,-78
1752172681.974940,287515.000,45765,3,MZ,1,100,-76
1752172682.014940,287555.000,45783,3,MZ,1,100,-77
1752172682.054940,287595.000,45783,3,MZ,1,100,-75
1752172682.094940,287635.000,45783,3,MZ,1,100,-76
1752172682.134941,287675.000,45799,2,MZ,1,100,-76
1752172682.174941,287715.000,45799,2,MZ,1,100,-76
1752172682.214941,287755.000,45816,3,MZ,1,100,-77
1752172682.254942,287795.000,45816,3,MZ,1,100,-76
1752172682.294942,287835.000,45816,3,MZ,1,100,-76
1752172682.334942,287875.000,45835,2,MZ,1,100,-77
1752172682.374943,287915.000,45835,2,MZ,1,100,-76
1752172682.414943,287955.000,45851,3,MZ,1,100,-77
1752172682.454943,287995.000,45851,3,MZ,1,100,-76
1752172682.494944,288035.000,45851,3,MZ,1,100,-77
1752172682.534944,288075.000,45868,2,MZ,1,100,-76
1752172682.574944,288115.000,45868,2,MZ,1,100,-77
