LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1752172717.979232,323519.000,51865,1,TH,1,100,39.010
1752172718.112233,323652.000,51883,1,TH,1,100,38.900
1752172718.246235,323786.000,51914,1,TH,1,100,38.900
1752172718.379236,323919.000,51933,1,TH,1,100,38.979
1752172718.512237,324052.000,51952,1,TH,1,100,38.979
1752172718.645738,324185.500,51991,2,TH,1,100,38.943
1752172718.779239,324319.000,51991,2,TH,1,100,38.943
1752172718.912240,324452.000,52024,1,TH,1,100,38.917
1752172719.045241,324585.000,52041,1,TH,1,100,38.917
1752172719.179242,324719.000,52060,1,TH,1,100,38.926
1752172719.312243,324852.000,52094,1,TH,1,100,38.926
1752172719.445244,324985.000,52110,1,TH,1,100,38.848
1752172719.579245,325119.000,52127,1,TH,1,100,38.848
1752172719.712246,325252.000,52163,1,TH,1,100,38.946
1752172719.845248,325385.000,52179,1,TH,1,100,38.953
1752172719.979249,325519.000,52198,1,TH,1,100,38.951
1752172720.112250,325652.000,52230,1,TH,1,100,38.951
1752172720.245251,325785.000,52248,1,TH,1,100,38.977
1752172720.379252,325919.000,52268,1,TH,1,100,38.977
1752172720.512253,326052.000,52299,1,TH,1,100,38.965
1752172720.645254,326185.000,52316,1,TH,1,100,38.965
1752172720.779255,326319.000,52333,1,TH,1,100,38.988
1752172720.912256,326452.000,52353,1,TH,1,100,38.988
1752172721.045257,326585.000,52387,1,TH,1,100,38.891
1752172721.179258,326719.000,52404,1,TH,1,100,38.891
1752172721.312259,326852.000,52422,1,TH,1,100,38.929
1752172721.445261,326985.000,52458,1,TH,1,100,38.936
1752172721.578262,327118.000,52475,1,TH,1,100,39.013
1752172721.712263,327252.000,52494,1,TH,1,100,39.005
1752172721.845264,327385.000,52525,1,TH,1,100,38.950
1752172721.979265,327519.000,52542,1,TH,1,100,38.958
1752172722.112266,327652.000,52563,1,TH,1,100,38.955
1752172722.245267,327785.000,52596,1,TH,1,100,38.955
1752172722.378268,327918.000,52614,1,TH,1,100,38.993
1752172722.512269,328052.000,52630,1,TH,1,100,38.993
1752172722.645270,328185.000,52664,1,TH,1,100,38.951
