LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1752622333.479577,145426.000,21724,3,GZ,1,100,1.312
1752622333.519578,145466.000,21740,2,GZ,1,100,1.038
1752622333.559578,145506.000,21740,2,GZ,1,100,1.465
1752622333.599578,145546.000,21756,3,GZ,1,100,1.587
1752622333.639579,145586.000,21756,3,GZ,1,100,1.007
1752622333.679579,145626.000,21756,3,GZ,1,100,1.160
1752622333.719579,145666.000,21773,2,GZ,1,100,1.129
1752622333.759579,145706.000,21773,2,GZ,1,100,0.977
1752622333.799580,145746.000,21794,3,GZ,1,100,1.099
1752622333.839580,145786.000,21794,3,GZ,1,100,1.160
1752622333.879580,145826.000,21794,3,GZ,1,100,0.549
1752622333.919581,145866.000,21809,2,GZ,1,100,0.092
1752622333.959581,145906.000,21809,2,GZ,1,100,0.427
1752622333.999581,145946.000,21825,3,GZ,1,100,0.305
1752622334.039582,145986.000,21825,3,GZ,1,100,-0.427
1752622334.079582,146026.000,21825,3,GZ,1,100,-0.092
1752622334.119582,146066.000,21842,3,GZ,1,100,-0.275
1752622334.159583,146106.000,21842,3,GZ,1,100,-1.068
1752622334.199583,146146.000,21842,3,GZ,1,100,-0.702
1752622334.239583,146186.000,21859,2,GZ,1,100,-0.092
1752622334.279584,146226.000,21859,2,GZ,1,100,-0.122
1752622334.319584,146266.000,21874,3,GZ,1,100,-0.092
1752622334.359584,146306.000,21874,3,GZ,1,100,-0.366
1752622334.399584,146346.000,21874,3,GZ,1,100,0.122
1752622334.439585,146386.000,21894,2,GZ,1,100,0.732
1752622334.479585,146426.000,21894,2,GZ,1,100,0.946
1752622334.519585,146466.000,21912,3,GZ,1,100,0.427
1752622334.559586,146506.000,21912,3,GZ,1,100,0.519
1752622334.599586,146546.000,21912,3,GZ,1,100,0.427
1752622334.639586,146586.000,21928,2,GZ,1,100,0.061
1752622334.679587,146626.000,21928,2,GZ,1,100,0.153
1752622334.719587,146666.000,21944,3,GZ,1,100,0.519
1752622334.759587,146706.000,21944,3,GZ,1,100,0.916
1752622334.799588,146746.000,21944,3,GZ,1,100,0.122
1752622334.839588,146786.000,21962,2,GZ,1,100,0.000
1752622334.879588,146826.000,21962,2,GZ,1,100,0.793
1752622334.914922,146861.333,21981,3,GZ,1,100,1.007
1752622334.950255,146896.667,21981,3,GZ,1,100,1.282
1752622334.985589,146932.000,21981,3,GZ,1,100,1.312
1752622335.025589,146972.000,21997,3,GZ,1,100,0.854
1752622335.065590,147012.000,21997,3,GZ,1,100,0.641
1752622335.105590,147052.000,21997,3,GZ,1,100,0.397
1752622335.145590,147092.000,22015,2,GZ,1,100,0.275
1752622335.185591,147132.000,22015,2,GZ,1,100,0.336
1752622335.225591,147172.000,22033,3,GZ,1,100,0.183
1752622335.265591,147212.000,22033,3,GZ,1,100,0.305
1752622335.305592,147252.000,22033,3,GZ,1,100,-0.122
1752622335.345592,147292.000,22052,2,GZ,1,100,0.214
1752622335.385592,147332.000,22052,2,GZ,1,100,0.336
1752622335.425593,147372.000,22068,3,GZ,1,100,-0.183
1752622335.465593,147412.000,22068,3,GZ,1,100,0.031
1752622335.505593,147452.000,22068,3,GZ,1,100,0.580
1752622335.545593,147492.000,22088,2,GZ,1,100,0.580
1752622335.585594,147532.000,22088,2,GZ,1,100,0.702
1752622335.625594,147572.000,22102,3,GZ,1,100,1.495
1752622335.665594,147612.000,22102,3,GZ,1,100,1.862
1752622335.705595,147652.000,22102,3,GZ,1,100,3.174
1752622335.745595,147692.000,22121,2,GZ,1,100,6.897
1752622335.785595,147732.000,22121,2,GZ,1,100,3.998
1752622335.825596,147772.000,22138,3,GZ,1,100,4.272
1752622335.865596,147812.000,22138,3,GZ,1,100,5.463
1752622335.905596,147852.000,22138,3,GZ,1,100,4.059
1752622335.945597,147892.000,22155,2,GZ,1,100,4.486
1752622335.985597,147932.000,22155,2,GZ,1,100,4.395
1752622336.025597,147972.000,22169,3,GZ,1,100,1.190
1752622336.065598,148012.000,22169,3,GZ,1,100,-0.885
1752622336.105598,148052.000,22169,3,GZ,1,100,0.641
1752622336.145598,148092.000,22189,3,GZ,1,100,2.777
1752622336.185598,148132.000,22189,3,GZ,1,100,1.465
1752622336.225599,148172.000,22189,3,GZ,1,100,-1.556
1752622336.265599,148212.000,22205,2,GZ,1,100,-2.258
1752622336.305599,148252.000,22205,2,GZ,1,100,-0.031
1752622336.345600,148292.000,22222,3,GZ,1,100,0.671
1752622336.385600,148332.000,22222,3,GZ,1,100,0.244
1752622336.425600,148372.000,22222,3,GZ,1,100,-0.366
1752622336.465601,148412.000,22238,2,GZ,1,100,0.000
1752622336.505601,148452.000,22238,2,GZ,1,100,1.526
1752622336.545601,148492.000,22256,3,GZ,1,100,1.190
1752622336.585602,148532.000,22256,3,GZ,1,100,-0.427
1752622336.625602,148572.000,22256,3,GZ,1,100,-1.343
1752622336.665602,148612.000,22272,2,GZ,1,100,-0.061
1752622336.705603,148652.000,22272,2,GZ,1,100,0.916
1752622336.745603,148692.000,22289,3,GZ,1,100,0.214
1752622336.785603,148732.000,22289,3,GZ,1,100,-0.916
1752622336.825603,148772.000,22289,3,GZ,1,100,-1.038
1752622336.865604,148812.000,22313,3,GZ,1,100,-0.153
1752622336.905604,148852.000,22313,3,GZ,1,100,0.702
1752622336.945604,148892.000,22313,3,GZ,1,100,0.397
1752622336.985605,148932.000,22330,2,GZ,1,100,-0.397
1752622337.025605,148972.000,22330,2,GZ,1,100,-0.427
1752622337.065605,149012.000,22346,3,GZ,1,100,0.244
1752622337.105606,149052.000,22346,3,GZ,1,100,0.397
1752622337.145606,149092.000,22346,3,GZ,1,100,0.092
1752622337.185606,149132.000,22364,2,GZ,1,100,-0.671
1752622337.225607,149172.000,22364,2,GZ,1,100,-0.488
1752622337.265607,149212.000,22382,3,GZ,1,100,0.061
1752622337.305607,149252.000,22382,3,GZ,1,100,0.366
1752622337.345608,149292.000,22382,3,GZ,1,100,1.251
