LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1752622332.653571,144600.000,21578,2,PI,1,100,135442
1752622332.693571,144640.000,21594,3,PI,1,100,135493
1752622332.733571,144680.000,21594,3,PI,1,100,135544
1752622332.773572,144720.000,21594,3,PI,1,100,135593
1752622332.813572,144760.000,21610,2,PI,1,100,135630
1752622332.853572,144800.000,21610,2,PI,1,100,135533
1752622332.893573,144840.000,21627,3,PI,1,100,135382
1752622332.933573,144880.000,21627,3,PI,1,100,135343
1752622332.973573,144920.000,21627,3,PI,1,100,135323
1752622333.013574,144960.000,21643,2,PI,1,100,135346
1752622333.053574,145000.000,21643,2,PI,1,100,135394
1752622333.093574,145040.000,21660,3,PI,1,100,135405
1752622333.133575,145080.000,21660,3,PI,1,100,135416
1752622333.173575,145120.000,21660,3,PI,1,100,135444
1752622333.213575,145160.000,21679,2,PI,1,100,135503
1752622333.253576,145200.000,21679,2,PI,1,100,135565
1752622333.293576,145240.000,21696,3,PI,1,100,135593
1752622333.333576,145280.000,21696,3,PI,1,100,135672
1752622333.373576,145320.000,21696,3,PI,1,100,135703
1752622333.413577,145360.000,21712,2,PI,1,100,135755
1752622333.453577,145400.000,21712,2,PI,1,100,135802
1752622333.493577,145440.000,21730,3,PI,1,100,135693
1752622333.533578,145480.000,21730,3,PI,1,100,135564
1752622333.573578,145520.000,21730,3,PI,1,100,135534
1752622333.613578,145560.000,21744,2,PI,1,100,135525
1752622333.653579,145600.000,21744,2,PI,1,100,135549
1752622333.693579,145640.000,21761,3,PI,1,100,135572
1752622333.733579,145680.000,21761,3,PI,1,100,135580
1752622333.773580,145720.000,21761,3,PI,1,100,135596
1752622333.813580,145760.000,21782,3,PI,1,100,135635
1752622333.853580,145800.000,21782,3,PI,1,100,135703
1752622333.893581,145840.000,21782,3,PI,1,100,135770
1752622333.933581,145880.000,21799,2,PI,1,100,135827
1752622333.973581,145920.000,21799,2,PI,1,100,135891
1752622334.013581,145960.000,21813,3,PI,1,100,135944
1752622334.053582,146000.000,21813,3,PI,1,100,135984
1752622334.093582,146040.000,21813,3,PI,1,100,136031
1752622334.133582,146080.000,21830,2,PI,1,100,135979
1752622334.173583,146120.000,21830,2,PI,1,100,135792
1752622334.213583,146160.000,21847,3,PI,1,100,135728
1752622334.253583,146200.000,21847,3,PI,1,100,135764
1752622334.293584,146240.000,21847,3,PI,1,100,135781
1752622334.333584,146280.000,21864,2,PI,1,100,135795
1752622334.373584,146320.000,21864,2,PI,1,100,135804
1752622334.413585,146360.000,21882,3,PI,1,100,135805
1752622334.453585,146400.000,21882,3,PI,1,100,135850
1752622334.493585,146440.000,21882,3,PI,1,100,135874
1752622334.533586,146480.000,21900,2,PI,1,100,135951
1752622334.573586,146520.000,21900,2,PI,1,100,136017
1752622334.613586,146560.000,21916,3,PI,1,100,136035
1752622334.653586,146600.000,21916,3,PI,1,100,136105
1752622334.693587,146640.000,21916,3,PI,1,100,136147
1752622334.733587,146680.000,21933,2,PI,1,100,136172
1752622334.773587,146720.000,21933,2,PI,1,100,136123
1752622334.813588,146760.000,21951,3,PI,1,100,135976
1752622334.853588,146800.000,21951,3,PI,1,100,135915
1752622334.893588,146840.000,21951,3,PI,1,100,135909
1752622334.933589,146880.000,21969,2,PI,1,100,135923
1752622334.973589,146920.000,21969,2,PI,1,100,135951
1752622335.013589,146960.000,21985,3,PI,1,100,135962
1752622335.053590,147000.000,21985,3,PI,1,100,135986
1752622335.093590,147040.000,21985,3,PI,1,100,136019
1752622335.133590,147080.000,22004,2,PI,1,100,136058
1752622335.173591,147120.000,22004,2,PI,1,100,136101
1752622335.213591,147160.000,22022,3,PI,1,100,136167
1752622335.253591,147200.000,22022,3,PI,1,100,136196
1752622335.293591,147240.000,22022,3,PI,1,100,136250
1752622335.333592,147280.000,22040,3,PI,1,100,136292
1752622335.373592,147320.000,22040,3,PI,1,100,136326
1752622335.413592,147360.000,22040,3,PI,1,100,136212
1752622335.453593,147400.000,22056,2,PI,1,100,136069
1752622335.493593,147440.000,22056,2,PI,1,100,136033
1752622335.533593,147480.000,22076,3,PI,1,100,135994
1752622335.573594,147520.000,22076,3,PI,1,100,136023
1752622335.613594,147560.000,22076,3,PI,1,100,136059
1752622335.653594,147600.000,22092,2,PI,1,100,136048
1752622335.693595,147640.000,22092,2,PI,1,100,136039
1752622335.733595,147680.000,22109,3,PI,1,100,136082
1752622335.773595,147720.000,22109,3,PI,1,100,136102
1752622335.813596,147760.000,22109,3,PI,1,100,136125
1752622335.853596,147800.000,22126,2,PI,1,100,136139
1752622335.893596,147840.000,22126,2,PI,1,100,136170
1752622335.933596,147880.000,22143,3,PI,1,100,136186
1752622335.973597,147920.000,22143,3,PI,1,100,136192
1752622336.013597,147960.000,22143,3,PI,1,100,136082
1752622336.053097,147999.500,22159,2,PI,1,100,135945
1752622336.092598,148039.000,22159,2,PI,1,100,135900
1752622336.132931,148079.333,22177,3,PI,1,100,135869
1752622336.173265,148119.667,22177,3,PI,1,100,135897
1752622336.213599,148160.000,22177,3,PI,1,100,135887
1752622336.253599,148200.000,22193,2,PI,1,100,135889
1752622336.293599,148240.000,22193,2,PI,1,100,135894
1752622336.333600,148280.000,22210,3,PI,1,100,135899
1752622336.373600,148320.000,22210,3,PI,1,100,135932
1752622336.413600,148360.000,22210,3,PI,1,100,135989
1752622336.453601,148400.000,22228,2,PI,1,100,136014
1752622336.493601,148440.000,22228,2,PI,1,100,136041
1752622336.533601,148480.000,22244,3,PI,1,100,136097
1752622336.573601,148520.000,22244,3,PI,1,100,136053
1752622336.613602,148560.000,22244,3,PI,1,100,135898
1752622336.653602,148600.000,22260,3,PI,1,100,135830
1752622336.693602,148640.000,22260,3,PI,1,100,135796
1752622336.733603,148680.000,22260,3,PI,1,100,135791
1752622336.773603,148720.000,22277,2,PI,1,100,135801
1752622336.813603,148760.000,22277,2,PI,1,100,135822
1752622336.853604,148800.000,22301,3,PI,1,100,135811
1752622336.893604,148840.000,22301,3,PI,1,100,135808
1752622336.933604,148880.000,22301,3,PI,1,100,135851
1752622336.973605,148920.000,22320,3,PI,1,100,135876
1752622337.013605,148960.000,22320,3,PI,1,100,135898
1752622337.053605,149000.000,22320,3,PI,1,100,135935
1752622337.093606,149040.000,22334,2,PI,1,100,135970
1752622337.133606,149080.000,22334,2,PI,1,100,135961
1752622337.173273,149119.667,22352,3,PI,1,100,135829
1752622337.212940,149159.333,22352,3,PI,1,100,135740
1752622337.252607,149199.000,22352,3,PI,1,100,135709
1752622337.293107,149239.500,22370,2,PI,1,100,135678
1752622337.333607,149280.000,22370,2,PI,1,100,135686
1752622337.373608,149320.000,22387,2,PI,1,100,135698
1752622337.413608,149360.000,22387,2,PI,1,100,135705
1752622337.457942,149404.333,22402,3,PI,1,100,135714
1752622337.502275,149448.667,22402,3,PI,1,100,135744
1752622337.546609,149493.000,22402,3,PI,1,100,135760
1752622337.586609,149533.000,22421,2,PI,1,100,135833
1752622337.626610,149573.000,22421,2,PI,1,100,135867
1752622337.666610,149613.000,22437,3,PI,1,100,135917
1752622337.706610,149653.000,22437,3,PI,1,100,135941
1752622337.746611,149693.000,22437,3,PI,1,100,135820
1752622337.786611,149733.000,22454,2,PI,1,100,135692
1752622337.826611,149773.000,22454,2,PI,1,100,135632
1752622337.866612,149813.000,22471,3,PI,1,100,135627
1752622337.906612,149853.000,22471,3,PI,1,100,135604
1752622337.946612,149893.000,22471,3,PI,1,100,135623
1752622337.986613,149933.000,22488,3,PI,1,100,135604
1752622338.026613,149973.000,22488,3,PI,1,100,135627
1752622338.066613,150013.000,22488,3,PI,1,100,135639
1752622338.106613,150053.000,22504,2,PI,1,100,135649
1752622338.146614,150093.000,22504,2,PI,1,100,135711
1752622338.186614,150133.000,22524,3,PI,1,100,135738
1752622338.226614,150173.000,22524,3,PI,1,100,135760
1752622338.266615,150213.000,22524,3,PI,1,100,135811
1752622338.306615,150253.000,22538,2,PI,1,100,135812
1752622338.346615,150293.000,22538,2,PI,1,100,135716
1752622338.386616,150333.000,22555,3,PI,1,100,135608
1752622338.426616,150373.000,22555,3,PI,1,100,135545
1752622338.466616,150413.000,22555,3,PI,1,100,135526
1752622338.506617,150453.000,22574,2,PI,1,100,135485
1752622338.546617,150493.000,22574,2,PI,1,100,135500
1752622338.586617,150533.000,22591,3,PI,1,100,135523
1752622338.626618,150573.000,22591,3,PI,1,100,135526
1752622338.666618,150613.000,22591,3,PI,1,100,135533
1752622338.706618,150653.000,22606,2,PI,1,100,135581
1752622338.746618,150693.000,22606,2,PI,1,100,135617
1752622338.786619,150733.000,22624,3,PI,1,100,135646
