LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752622333.413577,145360.000,21714,2,PG,1,100,1526
1752622333.453577,145400.000,21714,2,PG,1,100,1528
1752622333.493577,145440.000,21732,3,PG,1,100,1515
1752622333.533578,145480.000,21732,3,PG,1,100,1524
1752622333.573578,145520.000,21732,3,PG,1,100,1533
1752622333.613578,145560.000,21746,2,PG,1,100,1511
1752622333.653579,145600.000,21746,2,PG,1,100,1528
1752622333.693579,145640.000,21763,3,PG,1,100,1502
1752622333.733579,145680.000,21763,3,PG,1,100,1526
1752622333.773580,145720.000,21763,3,PG,1,100,1519
1752622333.813580,145760.000,21784,3,PG,1,100,1520
1752622333.853580,145800.000,21784,3,PG,1,100,1535
1752622333.893581,145840.000,21784,3,PG,1,100,1534
1752622333.933581,145880.000,21801,2,PG,1,100,1518
1752622333.973581,145920.000,21801,2,PG,1,100,1537
1752622334.013581,145960.000,21815,3,PG,1,100,1541
1752622334.053582,146000.000,21815,3,PG,1,100,1533
1752622334.093582,146040.000,21815,3,PG,1,100,1531
1752622334.133582,146080.000,21832,2,PG,1,100,1536
1752622334.173583,146120.000,21832,2,PG,1,100,1542
1752622334.213583,146160.000,21849,3,PG,1,100,1541
1752622334.253583,146200.000,21849,3,PG,1,100,1525
1752622334.293584,146240.000,21849,3,PG,1,100,1534
1752622334.333584,146280.000,21866,2,PG,1,100,1533
1752622334.373584,146320.000,21866,2,PG,1,100,1546
1752622334.413585,146360.000,21884,3,PG,1,100,1544
1752622334.453585,146400.000,21884,3,PG,1,100,1538
1752622334.493585,146440.000,21884,3,PG,1,100,1544
1752622334.533586,146480.000,21902,2,PG,1,100,1532
1752622334.573586,146520.000,21902,2,PG,1,100,1546
1752622334.613586,146560.000,21918,3,PG,1,100,1547
1752622334.653586,146600.000,21918,3,PG,1,100,1544
1752622334.693587,146640.000,21918,3,PG,1,100,1550
1752622334.733587,146680.000,21935,2,PG,1,100,1541
1752622334.773587,146720.000,21935,2,PG,1,100,1558
1752622334.813588,146760.000,21953,3,PG,1,100,1552
1752622334.853588,146800.000,21953,3,PG,1,100,1550
1752622334.893588,146840.000,21953,3,PG,1,100,1533
1752622334.933589,146880.000,21971,2,PG,1,100,1548
1752622334.973589,146920.000,21971,2,PG,1,100,1527
1752622335.013589,146960.000,21987,3,PG,1,100,1538
1752622335.053590,147000.000,21987,3,PG,1,100,1534
1752622335.093590,147040.000,21987,3,PG,1,100,1535
1752622335.133590,147080.000,22006,2,PG,1,100,1533
1752622335.173591,147120.000,22006,2,PG,1,100,1548
1752622335.213591,147160.000,22024,3,PG,1,100,1565
1752622335.253591,147200.000,22024,3,PG,1,100,1543
1752622335.293591,147240.000,22024,3,PG,1,100,1546
1752622335.333592,147280.000,22042,3,PG,1,100,1562
1752622335.373592,147320.000,22042,3,PG,1,100,1567
1752622335.413592,147360.000,22042,3,PG,1,100,1544
1752622335.453593,147400.000,22058,2,PG,1,100,1557
1752622335.493593,147440.000,22058,2,PG,1,100,1552
1752622335.533593,147480.000,22078,3,PG,1,100,1537
1752622335.573594,147520.000,22078,3,PG,1,100,1539
1752622335.613594,147560.000,22078,3,PG,1,100,1536
1752622335.653594,147600.000,22094,2,PG,1,100,1543
1752622335.693595,147640.000,22094,2,PG,1,100,1545
1752622335.733595,147680.000,22111,3,PG,1,100,1541
1752622335.773595,147720.000,22111,3,PG,1,100,1549
1752622335.813596,147760.000,22111,3,PG,1,100,1552
1752622335.853596,147800.000,22128,2,PG,1,100,1535
1752622335.893596,147840.000,22128,2,PG,1,100,1534
1752622335.933596,147880.000,22145,3,PG,1,100,1546
1752622335.973597,147920.000,22145,3,PG,1,100,1553
1752622336.013597,147960.000,22145,3,PG,1,100,1558
1752622336.053097,147999.500,22161,2,PG,1,100,1542
1752622336.092598,148039.000,22161,2,PG,1,100,1540
1752622336.132931,148079.333,22179,3,PG,1,100,1533
1752622336.173265,148119.667,22179,3,PG,1,100,1521
1752622336.213599,148160.000,22179,3,PG,1,100,1538
1752622336.253599,148200.000,22195,2,PG,1,100,1533
1752622336.293599,148240.000,22195,2,PG,1,100,1533
1752622336.333600,148280.000,22212,3,PG,1,100,1542
1752622336.373600,148320.000,22212,3,PG,1,100,1542
1752622336.413600,148360.000,22212,3,PG,1,100,1546
1752622336.453601,148400.000,22230,2,PG,1,100,1525
1752622336.493601,148440.000,22230,2,PG,1,100,1531
1752622336.533601,148480.000,22246,3,PG,1,100,1536
1752622336.573601,148520.000,22246,3,PG,1,100,1540
1752622336.613602,148560.000,22246,3,PG,1,100,1523
1752622336.653602,148600.000,22262,3,PG,1,100,1515
