LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1752794201.639234,582047.000,28914,3,PI,1,100,157570
1752794201.679234,582087.000,28929,2,PI,1,100,157572
1752794201.719234,582127.000,28929,2,PI,1,100,157580
1752794201.759234,582167.000,28945,3,PI,1,100,157584
1752794201.799234,582207.000,28945,3,PI,1,100,157601
1752794201.839234,582247.000,28945,3,PI,1,100,157629
1752794201.879234,582287.000,28963,2,PI,1,100,157610
1752794201.919235,582327.000,28963,2,PI,1,100,157552
1752794201.959235,582367.000,28981,3,PI,1,100,157517
1752794201.999235,582407.000,28981,3,PI,1,100,157502
1752794202.039235,582447.000,28981,3,PI,1,100,157508
1752794202.079235,582487.000,28996,2,PI,1,100,157541
1752794202.119235,582527.000,28996,2,PI,1,100,157515
1752794202.159235,582567.000,29013,3,PI,1,100,157519
1752794202.199235,582607.000,29013,3,PI,1,100,157545
1752794202.239236,582647.000,29013,3,PI,1,100,157557
1752794202.279236,582687.000,29032,3,PI,1,100,157564
1752794202.319236,582727.000,29032,3,PI,1,100,157563
1752794202.359236,582767.000,29032,3,PI,1,100,157577
1752794202.399236,582807.000,29048,2,PI,1,100,157607
1752794202.439236,582847.000,29048,2,PI,1,100,157577
1752794202.479236,582887.000,29065,3,PI,1,100,157513
1752794202.519236,582927.000,29065,3,PI,1,100,157491
1752794202.559236,582967.000,29065,3,PI,1,100,157467
1752794202.599237,583007.000,29080,2,PI,1,100,157466
1752794202.639237,583047.000,29080,2,PI,1,100,157444
1752794202.679237,583087.000,29097,3,PI,1,100,157454
1752794202.719237,583127.000,29097,3,PI,1,100,157479
1752794202.759237,583167.000,29097,3,PI,1,100,157490
1752794202.799237,583207.000,29116,2,PI,1,100,157486
1752794202.839237,583247.000,29116,2,PI,1,100,157516
1752794202.879237,583287.000,29133,3,PI,1,100,157517
1752794202.919238,583327.000,29133,3,PI,1,100,157542
1752794202.959238,583367.000,29133,3,PI,1,100,157556
1752794202.999238,583407.000,29149,2,PI,1,100,157563
1752794203.039238,583447.000,29149,2,PI,1,100,157513
1752794203.079238,583487.000,29166,3,PI,1,100,157478
1752794203.119238,583527.000,29166,3,PI,1,100,157460
1752794203.159238,583567.000,29166,3,PI,1,100,157459
1752794203.199238,583607.000,29183,3,PI,1,100,157449
1752794203.239239,583647.000,29183,3,PI,1,100,157475
1752794203.279239,583687.000,29183,3,PI,1,100,157459
1752794203.319239,583727.000,29200,2,PI,1,100,157477
1752794203.359239,583767.000,29200,2,PI,1,100,157498
1752794203.399239,583807.000,29218,3,PI,1,100,157499
1752794203.439239,583847.000,29218,3,PI,1,100,157525
1752794203.479239,583887.000,29218,3,PI,1,100,157517
1752794203.519239,583927.000,29236,2,PI,1,100,157541
1752794203.559240,583967.000,29236,2,PI,1,100,157580
1752794203.599240,584007.000,29252,3,PI,1,100,157557
1752794203.639240,584047.000,29252,3,PI,1,100,157478
1752794203.679240,584087.000,29252,3,PI,1,100,157457
1752794203.719240,584127.000,29271,2,PI,1,100,157476
1752794203.759240,584167.000,29271,2,PI,1,100,157448
1752794203.799240,584207.000,29286,3,PI,1,100,157453
1752794203.839240,584247.000,29286,3,PI,1,100,157489
1752794203.879241,584287.000,29286,3,PI,1,100,157469
1752794203.919241,584327.000,29305,2,PI,1,100,157481
1752794203.959241,584367.000,29305,2,PI,1,100,157533
1752794203.999241,584407.000,29321,3,PI,1,100,157535
1752794204.039241,584447.000,29321,3,PI,1,100,157523
1752794204.079241,584487.000,29321,3,PI,1,100,157555
1752794204.118741,584526.500,29338,2,PI,1,100,157571
1752794204.158241,584566.000,29338,2,PI,1,100,157574
1752794204.198575,584606.333,29354,3,PI,1,100,157513
1752794204.238908,584646.667,29354,3,PI,1,100,157480
1752794204.279242,584687.000,29354,3,PI,1,100,157460
1752794204.319242,584727.000,29370,2,PI,1,100,157444
1752794204.359242,584767.000,29370,2,PI,1,100,157440
1752794204.398909,584806.667,29388,3,PI,1,100,157448
1752794204.438576,584846.333,29388,3,PI,1,100,157455
1752794204.478242,584886.000,29388,3,PI,1,100,157455
1752794204.518576,584926.333,29408,3,PI,1,100,157468
1752794204.558909,584966.667,29408,3,PI,1,100,157497
1752794204.599243,585007.000,29408,3,PI,1,100,157517
1752794204.638743,585046.500,29424,2,PI,1,100,157517
1752794204.678243,585086.000,29424,2,PI,1,100,157515
1752794204.718243,585126.000,29439,3,PI,1,100,157524
1752794204.758243,585166.000,29439,3,PI,1,100,157463
1752794204.798243,585206.000,29439,3,PI,1,100,157411
1752794204.838743,585246.500,29456,2,PI,1,100,157412
1752794204.879244,585287.000,29456,2,PI,1,100,157406
1752794204.918910,585326.667,29475,3,PI,1,100,157414
1752794204.958577,585366.333,29475,3,PI,1,100,157428
1752794204.998244,585406.000,29475,3,PI,1,100,157429
1752794205.038244,585446.000,29491,2,PI,1,100,157436
1752794205.078244,585486.000,29491,2,PI,1,100,157465
1752794205.118244,585526.000,29509,3,PI,1,100,157483
1752794205.158244,585566.000,29509,3,PI,1,100,157494
1752794205.198245,585606.000,29509,3,PI,1,100,157512
1752794205.238745,585646.500,29525,2,PI,1,100,157547
1752794205.279245,585687.000,29525,2,PI,1,100,157527
1752794205.318912,585726.667,29542,3,PI,1,100,157441
1752794205.358578,585766.333,29542,3,PI,1,100,157416
1752794205.398245,585806.000,29542,3,PI,1,100,157393
1752794205.438245,585846.000,29558,2,PI,1,100,157406
1752794205.478245,585886.000,29558,2,PI,1,100,157419
1752794205.518246,585926.000,29576,3,PI,1,100,157435
1752794205.558246,585966.000,29576,3,PI,1,100,157431
1752794205.598246,586006.000,29576,3,PI,1,100,157431
1752794205.645246,586053.000,29594,2,PI,1,100,157464
1752794205.692246,586100.000,29594,2,PI,1,100,157480
1752794205.732246,586140.000,29611,3,PI,1,100,157477
1752794205.772246,586180.000,29611,3,PI,1,100,157502
1752794205.812246,586220.000,29611,3,PI,1,100,157515
1752794205.852247,586260.000,29628,2,PI,1,100,157512
1752794205.892247,586300.000,29628,2,PI,1,100,157500
1752794205.932247,586340.000,29647,3,PI,1,100,157443
1752794205.972247,586380.000,29647,3,PI,1,100,157386
1752794206.012247,586420.000,29647,3,PI,1,100,157386
1752794206.052247,586460.000,29663,2,PI,1,100,157386
1752794206.092247,586500.000,29663,2,PI,1,100,157382
1752794206.132247,586540.000,29686,3,PI,1,100,157379
1752794206.172248,586580.000,29686,3,PI,1,100,157378
1752794206.212248,586620.000,29686,3,PI,1,100,157389
1752794206.252248,586660.000,29702,2,PI,1,100,157399
1752794206.292248,586700.000,29702,2,PI,1,100,157426
1752794206.332248,586740.000,29720,3,PI,1,100,157436
