LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1752788173.233664,474194.000,10996,2,AK,1,100,10142
1752788175.779685,476740.000,10996,2,AK,1,100,RD
1752788175.786685,476747.000,10999,2,AK,1,100,10997
1752788175.793685,476754.000,10999,2,AK,1,100,RD
1752788178.352706,479313.000,11883,2,AK,1,100,10997
1752788180.911727,481872.000,11883,2,AK,1,100,RD
1752788180.916727,481877.000,11886,2,AK,1,100,11884
1752788180.921727,481882.000,11886,2,AK,1,100,RD
1752788183.470248,484430.500,12748,2,AK,1,100,11884
1752788186.018769,486979.000,12748,2,AK,1,100,RD
1752788186.022769,486983.000,12751,2,AK,1,100,12749
1752788186.026769,486987.000,12751,2,AK,1,100,RD
1752788188.591290,489551.500,13615,2,AK,1,100,12749
1752788191.155811,492116.000,13615,2,AK,1,100,RD
1752788191.161811,492122.000,13618,2,AK,1,100,13616
1752788191.167811,492128.000,13618,2,AK,1,100,RD
1752788193.719332,494679.500,14458,2,AK,1,100,13616
1752788196.270853,497231.000,14458,2,AK,1,100,RD
1752788196.277854,497238.000,14461,2,AK,1,100,14459
1752788196.284854,497245.000,14461,2,AK,1,100,RD
1752788198.847375,499807.500,15316,2,AK,1,100,14459
1752788201.409896,502370.000,15316,2,AK,1,100,RD
1752788201.414896,502375.000,15319,2,AK,1,100,15317
1752788201.419896,502380.000,15319,2,AK,1,100,RD
1752788203.968917,504929.000,16156,2,AK,1,100,15317
1752788206.517938,507478.000,16156,2,AK,1,100,RD
1752788206.524938,507485.000,16159,2,AK,1,100,16157
1752788206.531938,507492.000,16159,2,AK,1,100,RD
1752788209.094959,510055.000,17014,2,AK,1,100,16157
1752788211.657980,512618.000,17014,2,AK,1,100,RD
1752788211.674980,512635.000,17017,2,AK,1,100,17015
1752788211.691981,512652.000,17017,2,AK,1,100,RD
1752788214.228501,515188.500,17855,2,AK,1,100,17015
1752788216.765022,517725.000,17855,2,AK,1,100,RD
1752788219.328044,520288.000,18694,2,AK,1,100,17856
1752788221.891065,522851.000,18694,2,AK,1,100,RD
1752788221.893565,522853.500,18696,2,AK,1,100,17856
1752788221.896065,522856.000,18696,2,AK,1,100,RD
1752788221.904565,522864.500,18699,2,AK,1,100,18697
1752788221.913065,522873.000,18699,2,AK,1,100,RD
1752788224.457586,525417.500,19538,2,AK,1,100,18697
1752788227.002107,527962.000,19538,2,AK,1,100,RD
1752788227.008107,527968.000,19541,2,AK,1,100,19539
1752788227.014107,527974.000,19541,2,AK,1,100,RD
1752788229.575628,530535.500,20394,2,AK,1,100,19539
1752788232.137149,533097.000,20394,2,AK,1,100,RD
1752788232.144649,533104.500,20397,2,AK,1,100,20395
1752788232.152149,533112.000,20397,2,AK,1,100,RD
1752788234.698670,535658.500,21235,2,AK,1,100,20395
1752788237.245191,538205.000,21235,2,AK,1,100,RD
1752788237.263691,538223.500,21238,2,AK,1,100,21236
1752788237.282192,538242.000,21238,2,AK,1,100,RD
1752788239.835213,540795.000,22093,2,AK,1,100,21236
1752788242.388234,543348.000,22093,2,AK,1,100,RD
1752788242.409734,543369.500,22096,2,AK,1,100,22094
1752788242.431234,543391.000,22096,2,AK,1,100,RD
1752788244.963755,545923.500,22933,2,AK,1,100,22094
1752788247.496276,548456.000,22933,2,AK,1,100,RD
1752788247.504276,548464.000,22936,2,AK,1,100,22934
1752788247.512276,548472.000,22936,2,AK,1,100,RD
1752788250.058797,551018.500,23772,2,AK,1,100,22934
1752788252.605318,553565.000,23772,2,AK,1,100,RD
1752788255.163339,556123.000,24608,2,AK,1,100,23773
1752788257.721360,558681.000,24608,2,AK,1,100,RD
1752788257.723360,558683.000,24610,2,AK,1,100,23773
1752788257.725360,558685.000,24610,2,AK,1,100,RD
1752788257.734860,558694.500,24613,2,AK,1,100,24611
1752788257.744360,558704.000,24613,2,AK,1,100,RD
1752788260.286381,561246.000,25449,2,AK,1,100,24611
1752788262.828402,563788.000,25449,2,AK,1,100,RD
1752788262.852902,563812.500,25452,2,AK,1,100,25450
1752788262.877403,563837.000,25452,2,AK,1,100,RD
1752788265.406923,566366.500,26290,2,AK,1,100,25450
1752788267.936444,568896.000,26290,2,AK,1,100,RD
1752788267.941444,568901.000,26293,2,AK,1,100,26291
1752788267.946444,568906.000,26293,2,AK,1,100,RD
1752788270.505965,571465.500,27146,2,AK,1,100,26291
1752788273.065487,574025.000,27146,2,AK,1,100,RD
1752788273.074487,574034.000,27149,2,AK,1,100,27147
1752788273.083487,574043.000,27149,2,AK,1,100,RD
1752788275.627508,576587.000,27988,2,AK,1,100,27147
