LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1752701753.583502,1030171.000,37386,2,RD,1,100,TU
1752701756.143007,1032730.500,38223,2,RD,1,100,TL
1752701758.702512,1035290.000,38223,2,RD,1,100,TU
1752701761.268518,1037856.000,39062,2,RD,1,100,TL
1752701763.834523,1040422.000,39062,2,RD,1,100,TU
1752701766.395028,1042982.500,39901,2,RD,1,100,TL
1752701768.955533,1045543.000,39901,2,RD,1,100,TU
1752701771.518539,1048106.000,40738,2,RD,1,100,TL
1752701774.081544,1050669.000,40738,2,RD,1,100,TU
1752701776.644549,1053232.000,41580,2,RD,1,100,TL
1752701779.207554,1055795.000,41580,2,RD,1,100,TU
1752701781.766060,1058353.500,42419,2,RD,1,100,TL
1752701784.324565,1060912.000,42419,2,RD,1,100,TU
1752701786.882570,1063470.000,43261,2,RD,1,100,TL
1752701789.440575,1066028.000,43261,2,RD,1,100,TU
1752701792.001080,1068588.500,44101,2,RD,1,100,TL
1752701794.561586,1071149.000,44101,2,RD,1,100,TU
1752701797.116091,1073703.500,44938,2,RD,1,100,TL
1752701799.670596,1076258.000,44938,2,RD,1,100,TU
1752701802.229101,1078816.500,45779,2,RD,1,100,TL
1752701804.787607,1081375.000,45779,2,RD,1,100,TU
1752701807.346112,1083933.500,46617,2,RD,1,100,TL
1752701809.904617,1086492.000,46617,2,RD,1,100,TU
1752701812.464622,1089052.000,47456,2,RD,1,100,TL
1752701815.024628,1091612.000,47456,2,RD,1,100,TU
1752701817.587133,1094174.500,48294,2,RD,1,100,TL
1752701820.149638,1096737.000,48294,2,RD,1,100,TU
1752701822.708643,1099296.000,49138,2,RD,1,100,TL
1752701825.267649,1101855.000,49138,2,RD,1,100,TU
1752701827.830654,1104418.000,49979,2,RD,1,100,TL
1752701830.393659,1106981.000,49979,2,RD,1,100,TU
1752701832.954164,1109541.500,50817,2,RD,1,100,TL
1752701835.514669,1112102.000,50817,2,RD,1,100,TU
1752701838.080675,1114668.000,51657,2,RD,1,100,TL
1752701840.646680,1117234.000,51657,2,RD,1,100,TU
1752701843.200185,1119787.500,52433,2,RD,1,100,TL
1752701845.753690,1122341.000,52433,2,RD,1,100,TU
1752701848.319196,1124906.500,53273,2,RD,1,100,TL
1752701850.884701,1127472.000,53273,2,RD,1,100,TU
1752701853.442706,1130030.000,54113,2,RD,1,100,TL
1752701856.000711,1132588.000,54113,2,RD,1,100,TU
1752701858.563217,1135150.500,54950,2,RD,1,100,TL
1752701861.125722,1137713.000,54950,2,RD,1,100,TU
1752701863.687227,1140274.500,55792,2,RD,1,100,TL
1752701866.248732,1142836.000,55792,2,RD,1,100,TU
1752701868.803738,1145391.000,56631,2,RD,1,100,TL
