LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1752701154.012276,430601.000,3808,1,TH,1,100,35.943
1752701154.145276,430734.000,3842,1,TH,1,100,35.943
1752701154.278277,430867.000,3859,1,TH,1,100,35.864
1752701154.412277,431001.000,3877,1,TH,1,100,35.871
1752701154.545277,431134.000,3916,1,TH,1,100,35.849
1752701154.678277,431267.000,3933,1,TH,1,100,35.849
1752701154.812278,431401.000,3951,1,TH,1,100,35.898
1752701154.945278,431534.000,3987,1,TH,1,100,35.898
1752701155.078278,431667.000,4004,1,TH,1,100,35.804
1752701155.212279,431801.000,4023,1,TH,1,100,35.804
1752701155.345279,431934.000,4058,1,TH,1,100,35.854
1752701155.478279,432067.000,4075,1,TH,1,100,35.854
1752701155.612279,432201.000,4094,1,TH,1,100,35.895
1752701155.745280,432334.000,4127,1,TH,1,100,35.902
1752701155.878280,432467.000,4145,1,TH,1,100,35.942
1752701156.012280,432601.000,4163,1,TH,1,100,35.942
1752701156.145280,432734.000,4180,1,TH,1,100,35.824
1752701156.278281,432867.000,4216,1,TH,1,100,35.824
1752701156.411281,433000.000,4234,1,TH,1,100,35.843
1752701156.545281,433134.000,4252,1,TH,1,100,35.843
1752701156.678282,433267.000,4283,1,TH,1,100,35.860
1752701156.811282,433400.000,4303,1,TH,1,100,35.860
1752701156.945282,433534.000,4321,1,TH,1,100,35.777
1752701157.078282,433667.000,4354,1,TH,1,100,35.784
1752701157.211283,433800.000,4371,1,TH,1,100,35.924
1752701157.345283,433934.000,4388,1,TH,1,100,35.924
1752701157.478283,434067.000,4424,1,TH,1,100,35.919
1752701157.611283,434200.000,4440,1,TH,1,100,35.919
1752701157.745284,434334.000,4459,1,TH,1,100,35.909
1752701157.878284,434467.000,4491,1,TH,1,100,35.916
1752701158.011284,434600.000,4507,1,TH,1,100,35.958
1752701158.145285,434734.000,4526,1,TH,1,100,35.958
1752701158.278285,434867.000,4560,1,TH,1,100,35.935
1752701158.411285,435000.000,4576,1,TH,1,100,35.935
1752701158.545285,435134.000,4594,1,TH,1,100,35.894
1752701158.678286,435267.000,4610,1,TH,1,100,35.894
1752701158.811286,435400.000,4646,1,TH,1,100,35.935
1752701158.945286,435534.000,4663,1,TH,1,100,35.942
1752701159.078286,435667.000,4679,1,TH,1,100,35.967
1752701159.211287,435800.000,4711,1,TH,1,100,35.967
1752701159.344287,435933.000,4728,1,TH,1,100,35.893
1752701159.478287,436067.000,4746,1,TH,1,100,35.893
1752701159.611288,436200.000,4785,1,TH,1,100,35.854
1752701159.744288,436333.000,4802,1,TH,1,100,35.854
1752701159.878288,436467.000,4821,1,TH,1,100,35.974
1752701160.011288,436600.000,4852,1,TH,1,100,35.974
1752701160.144289,436733.000,4869,1,TH,1,100,35.876
1752701160.278289,436867.000,4890,1,TH,1,100,35.876
1752701160.411289,437000.000,4923,1,TH,1,100,35.925
1752701160.544289,437133.000,4941,1,TH,1,100,35.932
1752701160.678290,437267.000,4957,1,TH,1,100,35.998
1752701160.811290,437400.000,4989,1,TH,1,100,35.998
1752701160.945290,437534.000,5010,1,TH,1,100,35.915
1752701161.078291,437667.000,5026,1,TH,1,100,35.915
1752701161.211291,437800.000,5044,1,TH,1,100,35.919
1752701161.344291,437933.000,5077,1,TH,1,100,35.919
1752701161.478291,438067.000,5093,1,TH,1,100,35.939
1752701161.611292,438200.000,5111,1,TH,1,100,35.939
1752701161.744292,438333.000,5146,1,TH,1,100,35.887
1752701161.878292,438467.000,5163,1,TH,1,100,35.894
1752701162.011292,438600.000,5180,1,TH,1,100,36.007
1752701162.144293,438733.000,5214,1,TH,1,100,36.007
1752701162.278293,438867.000,5232,1,TH,1,100,35.944
1752701162.411293,439000.000,5251,1,TH,1,100,35.944
1752701162.544294,439133.000,5283,1,TH,1,100,35.990
1752701162.677294,439266.000,5299,1,TH,1,100,35.990
1752701162.811294,439400.000,5316,1,TH,1,100,35.867
1752701162.944294,439533.000,5352,1,TH,1,100,35.874
1752701163.077295,439666.000,5368,1,TH,1,100,36.000
1752701163.211295,439800.000,5388,1,TH,1,100,36.000
1752701163.344295,439933.000,5419,1,TH,1,100,35.989
1752701163.477295,440066.000,5435,1,TH,1,100,35.989
1752701163.611296,440200.000,5455,1,TH,1,100,36.017
1752701163.744296,440333.000,5473,1,TH,1,100,36.017
1752701163.878296,440467.000,5507,1,TH,1,100,35.975
1752701164.011297,440600.000,5524,1,TH,1,100,35.975
1752701164.144297,440733.000,5542,1,TH,1,100,35.926
1752701164.277297,440866.000,5574,1,TH,1,100,35.933
1752701164.411297,441000.000,5593,1,TH,1,100,35.967
1752701164.544298,441133.000,5612,1,TH,1,100,35.967
1752701164.677298,441266.000,5648,1,TH,1,100,35.957
1752701164.811298,441400.000,5665,1,TH,1,100,35.957
1752701164.944298,441533.000,5684,1,TH,1,100,35.910
1752701165.077299,441666.000,5719,1,TH,1,100,35.910
1752701165.211299,441800.000,5737,1,TH,1,100,36.028
1752701165.344299,441933.000,5755,1,TH,1,100,36.028
1752701165.477300,442066.000,5789,1,TH,1,100,35.986
1752701165.611300,442200.000,5806,1,TH,1,100,35.993
1752701165.744300,442333.000,5822,1,TH,1,100,35.996
1752701165.877300,442466.000,5856,1,TH,1,100,35.996
1752701166.011301,442600.000,5873,1,TH,1,100,36.047
1752701166.144301,442733.000,5891,1,TH,1,100,36.047
1752701166.277301,442866.000,5909,1,TH,1,100,36.062
1752701166.410301,442999.000,5944,1,TH,1,100,36.062
1752701166.544302,443133.000,5961,1,TH,1,100,35.964
