LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1752784457.842969,343156.000,53709,3,PR,1,100,71475
1752784457.882969,343196.000,53709,3,PR,1,100,71466
1752784457.922969,343236.000,53709,3,PR,1,100,71469
1752784457.962970,343276.000,53725,2,PR,1,100,71488
1752784458.002970,343316.000,53725,2,PR,1,100,71497
1752784458.042970,343356.000,53744,3,PR,1,100,71481
1752784458.082971,343396.000,53744,3,PR,1,100,71496
1752784458.122971,343436.000,53744,3,PR,1,100,71511
1752784458.162971,343476.000,53761,2,PR,1,100,71512
1752784458.202972,343516.000,53761,2,PR,1,100,71520
1752784458.242972,343556.000,53777,3,PR,1,100,71523
1752784458.282973,343596.000,53777,3,PR,1,100,71537
1752784458.322973,343636.000,53777,3,PR,1,100,71527
1752784458.362973,343676.000,53792,3,PR,1,100,71521
1752784458.402974,343716.000,53792,3,PR,1,100,71505
1752784458.442974,343756.000,53792,3,PR,1,100,71495
1752784458.482974,343796.000,53810,2,PR,1,100,71504
1752784458.522975,343836.000,53810,2,PR,1,100,71493
1752784458.562975,343876.000,53826,3,PR,1,100,71513
1752784458.602975,343916.000,53826,3,PR,1,100,71496
1752784458.642976,343956.000,53826,3,PR,1,100,71516
1752784458.682976,343996.000,53845,2,PR,1,100,71528
1752784458.722976,344036.000,53845,2,PR,1,100,71520
1752784458.762977,344076.000,53860,3,PR,1,100,71543
1752784458.802977,344116.000,53860,3,PR,1,100,71539
1752784458.842977,344156.000,53860,3,PR,1,100,71508
1752784458.882978,344196.000,53877,2,PR,1,100,71545
1752784458.922978,344236.000,53877,2,PR,1,100,71538
1752784458.962978,344276.000,53893,3,PR,1,100,71550
1752784459.002979,344316.000,53893,3,PR,1,100,71527
1752784459.042979,344356.000,53893,3,PR,1,100,71517
1752784459.082980,344396.000,53910,2,PR,1,100,71541
1752784459.122980,344436.000,53910,2,PR,1,100,71516
1752784459.162980,344476.000,53925,3,PR,1,100,71521
1752784459.202981,344516.000,53925,3,PR,1,100,71522
1752784459.242981,344556.000,53925,3,PR,1,100,71533
1752784459.282981,344596.000,53942,2,PR,1,100,71528
1752784459.322982,344636.000,53942,2,PR,1,100,71529
1752784459.362982,344676.000,53962,3,PR,1,100,71537
1752784459.402982,344716.000,53962,3,PR,1,100,71548
1752784459.442983,344756.000,53962,3,PR,1,100,71554
1752784459.482983,344796.000,53980,2,PR,1,100,71561
1752784459.522983,344836.000,53980,2,PR,1,100,71547
1752784459.562984,344876.000,53994,3,PR,1,100,71559
1752784459.602984,344916.000,53994,3,PR,1,100,71559
1752784459.642984,344956.000,53994,3,PR,1,100,71504
1752784459.682985,344996.000,54011,2,PR,1,100,71517
1752784459.722985,345036.000,54011,2,PR,1,100,71540
1752784459.762986,345076.000,54030,3,PR,1,100,71522
1752784459.802986,345116.000,54030,3,PR,1,100,71529
1752784459.842986,345156.000,54030,3,PR,1,100,71525
1752784459.882987,345196.000,54049,3,PR,1,100,71538
1752784459.922987,345236.000,54049,3,PR,1,100,71542
1752784459.962987,345276.000,54049,3,PR,1,100,71535
1752784460.002988,345316.000,54063,2,PR,1,100,71543
1752784460.042988,345356.000,54063,2,PR,1,100,71550
1752784460.082988,345396.000,54080,3,PR,1,100,71555
1752784460.122989,345436.000,54080,3,PR,1,100,71553
1752784460.162989,345476.000,54080,3,PR,1,100,71553
1752784460.202989,345516.000,54097,2,PR,1,100,71555
1752784460.242990,345556.000,54097,2,PR,1,100,71542
1752784460.282990,345596.000,54114,3,PR,1,100,71536
1752784460.322990,345636.000,54114,3,PR,1,100,71522
1752784460.362991,345676.000,54114,3,PR,1,100,71531
1752784460.402991,345716.000,54129,2,PR,1,100,71542
1752784460.442991,345756.000,54129,2,PR,1,100,71534
1752784460.482992,345796.000,54148,3,PR,1,100,71539
1752784460.522992,345836.000,54148,3,PR,1,100,71542
